"UnitName"	"UnitType"	"Stimulus"	"StimNumber"	"isi.sec"	"Zoom"
"SC-38-4"	"HFA"	"gratitude"	41	0.101	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.044	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.007	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.015	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.022	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.014	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.016	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.008	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.007	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.02	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.029	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.018	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.02	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.008	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.016	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.014	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.025	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.042	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.007	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.021	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.06	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.02	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.04	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.025	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.005	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.005	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.111	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.289	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.051	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.008	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.011	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.007	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.603	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.004	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.005	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.021	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.274	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.004	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.003	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.02	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.041	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.232	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.005	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.003	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.005	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.04	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.202	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.007	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.576	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.027	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.065	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.017	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.06	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.004	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.005	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.039	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.033	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.014	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.255	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.304	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.012	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.014	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.012	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.035	"337.43"
"SC-38-4"	"HFA"	"gratitude"	41	0.032	"337.43"
"SC-38-4"	"HFA"	"happiness"	42	0.08	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.015	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.11	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.006	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.043	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.012	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.013	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.012	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.08	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.005	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.043	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.003	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.003	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.008	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.006	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.005	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.006	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.005	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.095	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.007	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.01	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.016	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.007	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.128	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.005	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.064	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.005	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.017	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.54	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.138	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.003	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.003	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.011	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.005	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.14	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.008	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.006	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.009	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.019	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.019	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.008	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.04	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.101	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.059	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.06	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.003	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.003	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.005	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.007	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.02	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.012	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.021	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.01	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.014	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.007	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.027	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.005	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.026	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.077	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.01	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.043	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.002	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.014	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.006	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.007	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.011	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.616	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.071	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.003	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.013	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.028	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.145	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.007	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.005	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.005	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.008	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.007	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.121	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.019	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.005	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.014	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.009	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.006	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.086	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.034	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.006	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.192	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.153	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.003	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.007	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.212	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.006	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.006	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.006	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.009	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.007	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.005	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.173	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.003	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.025	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.006	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.143	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.003	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.006	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.019	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.05	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.317	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.01	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.005	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.003	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.011	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.05	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.113	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.003	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.045	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.048	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.003	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.003	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.005	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.158	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.007	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.198	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.077	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.008	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.016	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.34	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.003	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.003	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.084	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.078	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.063	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.003	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.003	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.014	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.007	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.235	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.166	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.092	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.118	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.007	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.018	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.006	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.181	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.003	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.012	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.008	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.005	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.045	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.074	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.017	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.014	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.009	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.007	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.03	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.079	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.01	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.594	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.024	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.009	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.017	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.024	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.03	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.028	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.01	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.153	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.006	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.037	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.096	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.003	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.003	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.008	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.014	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.014	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.013	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.009	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.005	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.033	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.119	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.004	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.007	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.012	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.006	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.093	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.068	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.087	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.079	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.019	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.003	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.023	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.089	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.005	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.006	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.007	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.008	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.013	"337.44"
"SC-38-4"	"HFA"	"happiness"	42	0.007	"337.44"
"SC-38-4"	"HFA"	"sadness"	43	0.036	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.018	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.006	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.009	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.013	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.036	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.071	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.029	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.01	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.046	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.013	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.004	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.026	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.049	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.028	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.01	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.009	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.007	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.012	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.018	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.012	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.023	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.007	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.035	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.006	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.02	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.021	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.009	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.005	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.01	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.007	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.009	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.008	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.007	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.014	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.014	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.011	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.006	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.015	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.007	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.011	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.004	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.009	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.007	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.004	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.009	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.003	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.004	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.008	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.008	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.009	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.008	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.01	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.006	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.009	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.007	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.013	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.009	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.008	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.005	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.012	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.008	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.005	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.004	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.017	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.005	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.019	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.072	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.011	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.005	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.008	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.195	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.022	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.018	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.009	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.01	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.015	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.029	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.027	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.03	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.019	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.027	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.033	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.009	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.059	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.123	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.157	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.013	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.035	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.071	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.057	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.118	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.899	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.038	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.073	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.029	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.019	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.058	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	2.153	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	2.291	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.047	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.027	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.02	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.012	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.008	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.006	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.018	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.033	"337.45"
"SC-38-4"	"HFA"	"sadness"	43	0.056	"337.45"
"SC-38-4"	"HFA"	"gratitude"	44	0.008	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.007	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.01	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.005	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.008	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.042	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.012	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.017	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.007	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.186	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.004	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.004	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.004	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.006	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.009	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.005	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.026	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.006	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.02	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.188	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.004	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.003	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.006	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.011	"337.46"
"SC-38-4"	"HFA"	"gratitude"	44	0.051	"337.46"
