Spike.time.sec	Comment.time.sec	Comment	UnitName	UnitType	StimNumber	Stimulus	isi.sec
630.42845	626.5897	love	SC-22-2	Field	29	love	0.0072999999999865395
630.43895	626.5897	love	SC-22-2	Field	29	love	0.010499999999979082
630.4481	626.5897	love	SC-22-2	Field	29	love	0.009149999999976899
630.45455	626.5897	love	SC-22-2	Field	29	love	0.00645000000008622
630.46065	626.5897	love	SC-22-2	Field	29	love	0.006099999999946704
630.4678	626.5897	love	SC-22-2	Field	29	love	0.0071500000000241926
630.4735	626.5897	love	SC-22-2	Field	29	love	0.005699999999933425
630.4798	626.5897	love	SC-22-2	Field	29	love	0.006300000000010186
630.48535	626.5897	love	SC-22-2	Field	29	love	0.005550000000084765
630.4909	626.5897	love	SC-22-2	Field	29	love	0.005549999999971078
630.498	626.5897	love	SC-22-2	Field	29	love	0.007100000000036744
630.5036	626.5897	love	SC-22-2	Field	29	love	0.005599999999958527
630.511	626.5897	love	SC-22-2	Field	29	love	0.007399999999961437
630.51825	626.5897	love	SC-22-2	Field	29	love	0.0072499999999990905
630.52545	626.5897	love	SC-22-2	Field	29	love	0.0072000000000116415
630.7231	626.5897	love	SC-22-2	Field	29	love	0.19765000000006694
631.37725	626.5897	love	SC-22-2	Field	29	love	0.6541499999999587
631.52165	626.5897	love	SC-22-2	Field	29	love	0.14440000000001874
631.53785	626.5897	love	SC-22-2	Field	29	love	0.016200000000026193
631.7545	626.5897	love	SC-22-2	Field	29	love	0.2166499999999587
631.78285	626.5897	love	SC-22-2	Field	29	love	0.02835000000004584
631.82305	626.5897	love	SC-22-2	Field	29	love	0.040199999999913416
631.84445	626.5897	love	SC-22-2	Field	29	love	0.02140000000008513
631.865	626.5897	love	SC-22-2	Field	29	love	0.020549999999957436
631.881	626.5897	love	SC-22-2	Field	29	love	0.01599999999996271
631.8943	626.5897	love	SC-22-2	Field	29	love	0.013300000000072032
631.90105	626.5897	love	SC-22-2	Field	29	love	0.006750000000010914
631.9136	626.5897	love	SC-22-2	Field	29	love	0.012549999999919237
631.92015	626.5897	love	SC-22-2	Field	29	love	0.006550000000061118
631.9344	626.5897	love	SC-22-2	Field	29	love	0.01424999999994725
631.94185	626.5897	love	SC-22-2	Field	29	love	0.007450000000062573
631.9553	626.5897	love	SC-22-2	Field	29	love	0.013449999999920692
631.9645	626.5897	love	SC-22-2	Field	29	love	0.009200000000078035
631.97085	626.5897	love	SC-22-2	Field	29	love	0.006349999999997635
631.9812	626.5897	love	SC-22-2	Field	29	love	0.010349999999903048
631.9884	626.5897	love	SC-22-2	Field	29	love	0.0072000000000116415
631.9967	626.5897	love	SC-22-2	Field	29	love	0.00830000000007658
632.00435	626.5897	love	SC-22-2	Field	29	love	0.007650000000012369
632.0163	626.5897	love	SC-22-2	Field	29	love	0.011949999999956162
632.02205	626.5897	love	SC-22-2	Field	29	love	0.005750000000034561
632.1326	626.5897	love	SC-22-2	Field	29	love	0.11054999999998927
632.225	626.5897	love	SC-22-2	Field	29	love	0.09239999999999782
632.2463	626.5897	love	SC-22-2	Field	29	love	0.021299999999996544
632.46595	626.5897	love	SC-22-2	Field	29	love	0.21965000000000146
633.75515	626.5897	love	SC-22-2	Field	29	love	1.289199999999937
633.78055	626.5897	love	SC-22-2	Field	29	love	0.02539999999999054
633.7974	626.5897	love	SC-22-2	Field	29	love	0.016850000000090404
633.8123	626.5897	love	SC-22-2	Field	29	love	0.01490000000001146
633.9422	626.5897	love	SC-22-2	Field	29	love	0.12989999999990687
633.9729	626.5897	love	SC-22-2	Field	29	love	0.030700000000024374
633.9915	626.5897	love	SC-22-2	Field	29	love	0.01859999999999218
634.0011	626.5897	love	SC-22-2	Field	29	love	0.009599999999977626
634.0212	626.5897	love	SC-22-2	Field	29	love	0.020100000000070395
634.03905	626.5897	love	SC-22-2	Field	29	love	0.01784999999995307
634.05305	626.5897	love	SC-22-2	Field	29	love	0.014000000000010004
634.05925	626.5897	love	SC-22-2	Field	29	love	0.006200000000035288
634.0657	626.5897	love	SC-22-2	Field	29	love	0.006449999999972533
634.0704	626.5897	love	SC-22-2	Field	29	love	0.004699999999957072
634.07745	626.5897	love	SC-22-2	Field	29	love	0.007050000000049295
634.0835	626.5897	love	SC-22-2	Field	29	love	0.006049999999959255
634.09415	626.5897	love	SC-22-2	Field	29	love	0.010650000000055115
634.0997	626.5897	love	SC-22-2	Field	29	love	0.005549999999971078
634.10525	626.5897	love	SC-22-2	Field	29	love	0.005549999999971078
634.112	626.5897	love	SC-22-2	Field	29	love	0.006750000000010914
634.1177	626.5897	love	SC-22-2	Field	29	love	0.005700000000047112
634.1244	626.5897	love	SC-22-2	Field	29	love	0.006700000000023465
634.1348	626.5897	love	SC-22-2	Field	29	love	0.010400000000004184
634.13905	626.5897	love	SC-22-2	Field	29	love	0.004249999999956344
634.1434	626.5897	love	SC-22-2	Field	29	love	0.004350000000044929
634.1479	626.5897	love	SC-22-2	Field	29	love	0.004500000000007276
634.1539	626.5897	love	SC-22-2	Field	29	love	0.005999999999971806
634.3737	626.5897	love	SC-22-2	Field	29	love	0.2197999999999638
634.4031	626.5897	love	SC-22-2	Field	29	love	0.02940000000000964
634.454	626.5897	love	SC-22-2	Field	29	love	0.05089999999995598
634.51435	626.5897	love	SC-22-2	Field	29	love	0.06035000000008495
634.5196	626.5897	love	SC-22-2	Field	29	love	0.005249999999932697
634.5336	626.5897	love	SC-22-2	Field	29	love	0.014000000000010004
634.5401	626.5897	love	SC-22-2	Field	29	love	0.006500000000073669
634.5546	626.5897	love	SC-22-2	Field	29	love	0.014499999999998181
634.56115	626.5897	love	SC-22-2	Field	29	love	0.006549999999947431
634.56785	626.5897	love	SC-22-2	Field	29	love	0.006700000000023465
634.57375	626.5897	love	SC-22-2	Field	29	love	0.005899999999996908
634.5798	626.5897	love	SC-22-2	Field	29	love	0.006049999999959255
634.6004	626.5897	love	SC-22-2	Field	29	love	0.02060000000005857
634.6129	626.5897	love	SC-22-2	Field	29	love	0.012499999999931788
634.61825	626.5897	love	SC-22-2	Field	29	love	0.005350000000021282
634.6241	626.5897	love	SC-22-2	Field	29	love	0.005850000000009459
634.64125	626.5897	love	SC-22-2	Field	29	love	0.017150000000015098
634.6488	626.5897	love	SC-22-2	Field	29	love	0.007550000000037471
634.653	626.5897	love	SC-22-2	Field	29	love	0.004199999999968895
634.658	626.5897	love	SC-22-2	Field	29	love	0.0049999999999954525
634.67425	626.5897	love	SC-22-2	Field	29	love	0.016250000000013642
634.67995	626.5897	love	SC-22-2	Field	29	love	0.005699999999933425
634.68595	626.5897	love	SC-22-2	Field	29	love	0.0060000000000854925
634.7125	626.5897	love	SC-22-2	Field	29	love	0.02654999999992924
634.71815	626.5897	love	SC-22-2	Field	29	love	0.005650000000059663
634.73255	626.5897	love	SC-22-2	Field	29	love	0.014399999999909596
634.7387	626.5897	love	SC-22-2	Field	29	love	0.006150000000047839
634.746	626.5897	love	SC-22-2	Field	29	love	0.0072999999999865395
634.75555	626.5897	love	SC-22-2	Field	29	love	0.009549999999990177
634.76175	626.5897	love	SC-22-2	Field	29	love	0.006200000000035288
634.77465	626.5897	love	SC-22-2	Field	29	love	0.012899999999945067
634.78155	626.5897	love	SC-22-2	Field	29	love	0.006900000000086948
634.7905	626.5897	love	SC-22-2	Field	29	love	0.008949999999913416
634.7981	626.5897	love	SC-22-2	Field	29	love	0.00760000000002492
635.0938	626.5897	love	SC-22-2	Field	29	love	0.29570000000001073
635.1573	626.5897	love	SC-22-2	Field	29	love	0.06349999999997635
635.37965	626.5897	love	SC-22-2	Field	29	love	0.22235000000000582
636.6718	626.5897	love	SC-22-2	Field	29	love	1.2921499999999924
636.97315	626.5897	love	SC-22-2	Field	29	love	0.3013500000000704
637.0096	626.5897	love	SC-22-2	Field	29	love	0.03644999999994525
637.0393	626.5897	love	SC-22-2	Field	29	love	0.02970000000004802
637.08195	626.5897	love	SC-22-2	Field	29	love	0.04264999999998054
637.1093	626.5897	love	SC-22-2	Field	29	love	0.0273499999999558
637.15815	626.5897	love	SC-22-2	Field	29	love	0.048850000000015825
637.19575	626.5897	love	SC-22-2	Field	29	love	0.037599999999997635
637.2018	626.5897	love	SC-22-2	Field	29	love	0.0060500000000729415
637.2088	626.5897	love	SC-22-2	Field	29	love	0.006999999999948159
637.2173	626.5897	love	SC-22-2	Field	29	love	0.008500000000026375
637.2229	626.5897	love	SC-22-2	Field	29	love	0.005599999999958527
637.2309	626.5897	love	SC-22-2	Field	29	love	0.008000000000038199
637.3902	626.5897	love	SC-22-2	Field	29	love	0.1593000000000302
637.4166	626.5897	love	SC-22-2	Field	29	love	0.026399999999966894
637.45185	626.5897	love	SC-22-2	Field	29	love	0.0352500000000191
637.48065	626.5897	love	SC-22-2	Field	29	love	0.02879999999993288
637.51335	626.5897	love	SC-22-2	Field	29	love	0.03269999999997708
637.56	626.5897	love	SC-22-2	Field	29	love	0.046649999999999636
637.59865	626.5897	love	SC-22-2	Field	29	love	0.038650000000075124
643.2299	642.3835	sadness	SC-22-2	Field	30	sadness	NA
643.27425	642.3835	sadness	SC-22-2	Field	30	sadness	0.04435000000000855
643.29	642.3835	sadness	SC-22-2	Field	30	sadness	0.01574999999991178
643.2983	642.3835	sadness	SC-22-2	Field	30	sadness	0.00830000000007658
643.37545	642.3835	sadness	SC-22-2	Field	30	sadness	0.07714999999996053
643.3858	642.3835	sadness	SC-22-2	Field	30	sadness	0.010350000000016735
643.39655	642.3835	sadness	SC-22-2	Field	30	sadness	0.010750000000030013
643.407	642.3835	sadness	SC-22-2	Field	30	sadness	0.010449999999991633
643.41575	642.3835	sadness	SC-22-2	Field	30	sadness	0.00874999999996362
643.42295	642.3835	sadness	SC-22-2	Field	30	sadness	0.0072000000000116415
643.433	642.3835	sadness	SC-22-2	Field	30	sadness	0.010049999999978354
643.4408	642.3835	sadness	SC-22-2	Field	30	sadness	0.007799999999974716
643.44775	642.3835	sadness	SC-22-2	Field	30	sadness	0.006950000000074397
643.45785	642.3835	sadness	SC-22-2	Field	30	sadness	0.010099999999965803
643.47565	642.3835	sadness	SC-22-2	Field	30	sadness	0.01779999999996562
643.49785	642.3835	sadness	SC-22-2	Field	30	sadness	0.022199999999998
643.6708	642.3835	sadness	SC-22-2	Field	30	sadness	0.17295000000001437
643.72845	642.3835	sadness	SC-22-2	Field	30	sadness	0.057649999999966894
643.7558	642.3835	sadness	SC-22-2	Field	30	sadness	0.027350000000069485
644.37695	642.3835	sadness	SC-22-2	Field	30	sadness	0.6211499999999432
644.52525	642.3835	sadness	SC-22-2	Field	30	sadness	0.14830000000006294
644.706	642.3835	sadness	SC-22-2	Field	30	sadness	0.18074999999998909
645.0305	642.3835	sadness	SC-22-2	Field	30	sadness	0.3244999999999436
645.14605	642.3835	sadness	SC-22-2	Field	30	sadness	0.11554999999998472
646.0245	642.3835	sadness	SC-22-2	Field	30	sadness	0.8784500000000435
646.08265	642.3835	sadness	SC-22-2	Field	30	sadness	0.05814999999995507
646.12905	642.3835	sadness	SC-22-2	Field	30	sadness	0.04640000000006239
646.145	642.3835	sadness	SC-22-2	Field	30	sadness	0.015949999999975262
646.1521	642.3835	sadness	SC-22-2	Field	30	sadness	0.007100000000036744
646.1917	642.3835	sadness	SC-22-2	Field	30	sadness	0.03959999999995034
646.26425	642.3835	sadness	SC-22-2	Field	30	sadness	0.07254999999997835
646.4492	642.3835	sadness	SC-22-2	Field	30	sadness	0.18495000000007167
646.48735	642.3835	sadness	SC-22-2	Field	30	sadness	0.03814999999997326
646.6033	642.3835	sadness	SC-22-2	Field	30	sadness	0.115949999999998
646.73035	642.3835	sadness	SC-22-2	Field	30	sadness	0.12705000000005384
646.767	642.3835	sadness	SC-22-2	Field	30	sadness	0.03665000000000873
647.36545	642.3835	sadness	SC-22-2	Field	30	sadness	0.5984499999999571
647.70525	642.3835	sadness	SC-22-2	Field	30	sadness	0.33979999999996835
648.1467	642.3835	sadness	SC-22-2	Field	30	sadness	0.44145000000003165
648.36815	642.3835	sadness	SC-22-2	Field	30	sadness	0.22145000000000437
648.4122	642.3835	sadness	SC-22-2	Field	30	sadness	0.04404999999997017
648.4416	642.3835	sadness	SC-22-2	Field	30	sadness	0.02940000000000964
648.4527	642.3835	sadness	SC-22-2	Field	30	sadness	0.011100000000055843
648.4664	642.3835	sadness	SC-22-2	Field	30	sadness	0.013699999999971624
648.48375	642.3835	sadness	SC-22-2	Field	30	sadness	0.017349999999964894
648.52385	642.3835	sadness	SC-22-2	Field	30	sadness	0.040100000000052205
648.5511	642.3835	sadness	SC-22-2	Field	30	sadness	0.0272499999999809
648.59315	642.3835	sadness	SC-22-2	Field	30	sadness	0.04205000000001746
648.8815	642.3835	sadness	SC-22-2	Field	30	sadness	0.28834999999992306
649.42865	642.3835	sadness	SC-22-2	Field	30	sadness	0.5471499999999878
649.51025	642.3835	sadness	SC-22-2	Field	30	sadness	0.08160000000009404
649.6286	642.3835	sadness	SC-22-2	Field	30	sadness	0.11834999999996398
649.6424	642.3835	sadness	SC-22-2	Field	30	sadness	0.013799999999946522
649.7316	642.3835	sadness	SC-22-2	Field	30	sadness	0.08920000000000528
649.74135	642.3835	sadness	SC-22-2	Field	30	sadness	0.00975000000005366
649.76515	642.3835	sadness	SC-22-2	Field	30	sadness	0.023799999999937427
649.82375	642.3835	sadness	SC-22-2	Field	30	sadness	0.058600000000069485
649.882	642.3835	sadness	SC-22-2	Field	30	sadness	0.05824999999992997
649.925	642.3835	sadness	SC-22-2	Field	30	sadness	0.043000000000006366
649.9597	642.3835	sadness	SC-22-2	Field	30	sadness	0.034700000000043474
650.16865	642.3835	sadness	SC-22-2	Field	30	sadness	0.2089499999999589
650.1853	642.3835	sadness	SC-22-2	Field	30	sadness	0.01665000000002692
650.2081	642.3835	sadness	SC-22-2	Field	30	sadness	0.022799999999961074
650.30595	642.3835	sadness	SC-22-2	Field	30	sadness	0.09785000000010768
650.3482	642.3835	sadness	SC-22-2	Field	30	sadness	0.04224999999996726
650.3706	642.3835	sadness	SC-22-2	Field	30	sadness	0.022399999999947795
650.58675	642.3835	sadness	SC-22-2	Field	30	sadness	0.21615000000008422
651.16695	642.3835	sadness	SC-22-2	Field	30	sadness	0.5801999999999907
651.19	642.3835	sadness	SC-22-2	Field	30	sadness	0.023050000000012005
651.21045	642.3835	sadness	SC-22-2	Field	30	sadness	0.020449999999982538
651.3588	642.3835	sadness	SC-22-2	Field	30	sadness	0.1483499999999367
651.5064	642.3835	sadness	SC-22-2	Field	30	sadness	0.14760000000001128
651.5508	642.3835	sadness	SC-22-2	Field	30	sadness	0.044399999999996
651.88	642.3835	sadness	SC-22-2	Field	30	sadness	0.32920000000001437
651.9061	642.3835	sadness	SC-22-2	Field	30	sadness	0.0261000000000422
651.968	642.3835	sadness	SC-22-2	Field	30	sadness	0.06189999999992324
652.0996	642.3835	sadness	SC-22-2	Field	30	sadness	0.13160000000004857
652.1828	642.3835	sadness	SC-22-2	Field	30	sadness	0.08320000000003347
652.4057	642.3835	sadness	SC-22-2	Field	30	sadness	0.22289999999998145
652.4801	642.3835	sadness	SC-22-2	Field	30	sadness	0.07439999999996871
652.5237	642.3835	sadness	SC-22-2	Field	30	sadness	0.04359999999996944
652.5413	642.3835	sadness	SC-22-2	Field	30	sadness	0.017600000000015825
652.57895	642.3835	sadness	SC-22-2	Field	30	sadness	0.037649999999985084
652.6045	642.3835	sadness	SC-22-2	Field	30	sadness	0.025550000000066575
652.62655	642.3835	sadness	SC-22-2	Field	30	sadness	0.022049999999921965
652.66585	642.3835	sadness	SC-22-2	Field	30	sadness	0.03930000000002565
652.67995	642.3835	sadness	SC-22-2	Field	30	sadness	0.014099999999984902
652.69765	642.3835	sadness	SC-22-2	Field	30	sadness	0.017699999999990723
652.7796	642.3835	sadness	SC-22-2	Field	30	sadness	0.08195000000000618
652.84425	642.3835	sadness	SC-22-2	Field	30	sadness	0.06465000000002874
653.40195	642.3835	sadness	SC-22-2	Field	30	sadness	0.557700000000068
653.44275	642.3835	sadness	SC-22-2	Field	30	sadness	0.04079999999999018
653.4666	642.3835	sadness	SC-22-2	Field	30	sadness	0.023849999999924876
653.48405	642.3835	sadness	SC-22-2	Field	30	sadness	0.01745000000005348
653.52555	642.3835	sadness	SC-22-2	Field	30	sadness	0.04149999999992815
653.5894	642.3835	sadness	SC-22-2	Field	30	sadness	0.06385000000000218
653.60105	642.3835	sadness	SC-22-2	Field	30	sadness	0.011650000000031469
653.6701	642.3835	sadness	SC-22-2	Field	30	sadness	0.06905000000006112
653.6794	642.3835	sadness	SC-22-2	Field	30	sadness	0.009299999999939246
658.8602	658.3607	sadness	SC-22-2	Field	31	sadness	NA
658.87785	658.3607	sadness	SC-22-2	Field	31	sadness	0.017650000000003274
658.91785	658.3607	sadness	SC-22-2	Field	31	sadness	0.04000000000007731
658.94365	658.3607	sadness	SC-22-2	Field	31	sadness	0.02580000000000382
658.9642	658.3607	sadness	SC-22-2	Field	31	sadness	0.020549999999957436
658.9765	658.3607	sadness	SC-22-2	Field	31	sadness	0.012299999999981992
658.9946	658.3607	sadness	SC-22-2	Field	31	sadness	0.018100000000004002
659.02145	658.3607	sadness	SC-22-2	Field	31	sadness	0.026849999999967622
659.0799	658.3607	sadness	SC-22-2	Field	31	sadness	0.05844999999999345
659.10195	658.3607	sadness	SC-22-2	Field	31	sadness	0.022050000000035652
659.1148	658.3607	sadness	SC-22-2	Field	31	sadness	0.012849999999957618
659.136	658.3607	sadness	SC-22-2	Field	31	sadness	0.021200000000021646
659.15895	658.3607	sadness	SC-22-2	Field	31	sadness	0.022950000000037107
659.1826	658.3607	sadness	SC-22-2	Field	31	sadness	0.02364999999997508
659.22260000000006	658.3607	sadness	SC-22-2	Field	31	sadness	0.04000000000007731
659.23895	658.3607	sadness	SC-22-2	Field	31	sadness	0.01634999999998854
659.25935	658.3607	sadness	SC-22-2	Field	31	sadness	0.02039999999999509
659.27695	658.3607	sadness	SC-22-2	Field	31	sadness	0.017600000000015825
659.2962	658.3607	sadness	SC-22-2	Field	31	sadness	0.019249999999942702
659.3019	658.3607	sadness	SC-22-2	Field	31	sadness	0.005700000000047112
659.30975	658.3607	sadness	SC-22-2	Field	31	sadness	0.007849999999962165
659.31625	658.3607	sadness	SC-22-2	Field	31	sadness	0.006499999999959982
659.32375	658.3607	sadness	SC-22-2	Field	31	sadness	0.007500000000050022
659.3351	658.3607	sadness	SC-22-2	Field	31	sadness	0.011349999999993088
659.371	658.3607	sadness	SC-22-2	Field	31	sadness	0.03589999999996962
659.64285	658.3607	sadness	SC-22-2	Field	31	sadness	0.27184999999997217
659.6578	658.3607	sadness	SC-22-2	Field	31	sadness	0.014949999999998909
659.67895	658.3607	sadness	SC-22-2	Field	31	sadness	0.021150000000034197
659.6899	658.3607	sadness	SC-22-2	Field	31	sadness	0.01094999999997981
659.7133	658.3607	sadness	SC-22-2	Field	31	sadness	0.023400000000037835
661.0732	658.3607	sadness	SC-22-2	Field	31	sadness	1.3599000000000387
661.4022	658.3607	sadness	SC-22-2	Field	31	sadness	0.3289999999999509
661.65505	658.3607	sadness	SC-22-2	Field	31	sadness	0.2528499999999667
661.8149	658.3607	sadness	SC-22-2	Field	31	sadness	0.15985000000000582
661.8384	658.3607	sadness	SC-22-2	Field	31	sadness	0.023500000000012733
661.853	658.3607	sadness	SC-22-2	Field	31	sadness	0.014599999999973079
661.86045	658.3607	sadness	SC-22-2	Field	31	sadness	0.007450000000062573
661.8728	658.3607	sadness	SC-22-2	Field	31	sadness	0.012349999999969441
661.88405	658.3607	sadness	SC-22-2	Field	31	sadness	0.01125000000001819
661.89705	658.3607	sadness	SC-22-2	Field	31	sadness	0.013000000000033651
661.9053	658.3607	sadness	SC-22-2	Field	31	sadness	0.008249999999975444
661.9117	658.3607	sadness	SC-22-2	Field	31	sadness	0.006399999999985084
661.91905	658.3607	sadness	SC-22-2	Field	31	sadness	0.0073499999999739885
661.9267	658.3607	sadness	SC-22-2	Field	31	sadness	0.007650000000012369
661.93345	658.3607	sadness	SC-22-2	Field	31	sadness	0.006750000000010914
661.93925	658.3607	sadness	SC-22-2	Field	31	sadness	0.00580000000002201
661.94505	658.3607	sadness	SC-22-2	Field	31	sadness	0.00580000000002201
661.9525	658.3607	sadness	SC-22-2	Field	31	sadness	0.007449999999948886
661.96045	658.3607	sadness	SC-22-2	Field	31	sadness	0.00795000000005075
661.97335	658.3607	sadness	SC-22-2	Field	31	sadness	0.012899999999945067
661.9843	658.3607	sadness	SC-22-2	Field	31	sadness	0.01094999999997981
662.0251	658.3607	sadness	SC-22-2	Field	31	sadness	0.04079999999999018
662.03775	658.3607	sadness	SC-22-2	Field	31	sadness	0.012650000000007822
662.05765	658.3607	sadness	SC-22-2	Field	31	sadness	0.019900000000006912
662.082	658.3607	sadness	SC-22-2	Field	31	sadness	0.02435000000002674
662.1191	658.3607	sadness	SC-22-2	Field	31	sadness	0.03710000000000946
662.1424	658.3607	sadness	SC-22-2	Field	31	sadness	0.02329999999994925
662.1562	658.3607	sadness	SC-22-2	Field	31	sadness	0.013800000000060209
662.21455	658.3607	sadness	SC-22-2	Field	31	sadness	0.058350000000018554
662.24185	658.3607	sadness	SC-22-2	Field	31	sadness	0.02729999999996835
662.2532	658.3607	sadness	SC-22-2	Field	31	sadness	0.011349999999993088
662.27735	658.3607	sadness	SC-22-2	Field	31	sadness	0.024149999999963256
662.3092	658.3607	sadness	SC-22-2	Field	31	sadness	0.03185000000007676
662.35705	658.3607	sadness	SC-22-2	Field	31	sadness	0.047849999999925785
662.37655	658.3607	sadness	SC-22-2	Field	31	sadness	0.019499999999993634
662.49145	658.3607	sadness	SC-22-2	Field	31	sadness	0.1149000000000342
662.5122	658.3607	sadness	SC-22-2	Field	31	sadness	0.02075000000002092
662.5379	658.3607	sadness	SC-22-2	Field	31	sadness	0.025700000000028922
662.5492	658.3607	sadness	SC-22-2	Field	31	sadness	0.011300000000005639
662.58205	658.3607	sadness	SC-22-2	Field	31	sadness	0.03284999999993943
662.65755	658.3607	sadness	SC-22-2	Field	31	sadness	0.07550000000003365
663.78745	658.3607	sadness	SC-22-2	Field	31	sadness	1.1299000000000206
663.81105	658.3607	sadness	SC-22-2	Field	31	sadness	0.02359999999998763
663.8385	658.3607	sadness	SC-22-2	Field	31	sadness	0.027449999999930697
663.8787	658.3607	sadness	SC-22-2	Field	31	sadness	0.0402000000000271
663.9206	658.3607	sadness	SC-22-2	Field	31	sadness	0.041900000000055115
663.94995	658.3607	sadness	SC-22-2	Field	31	sadness	0.029349999999908505
663.9783	658.3607	sadness	SC-22-2	Field	31	sadness	0.02835000000004584
664.01255	658.3607	sadness	SC-22-2	Field	31	sadness	0.034250000000042746
664.03175	658.3607	sadness	SC-22-2	Field	31	sadness	0.019199999999955253
664.12955	658.3607	sadness	SC-22-2	Field	31	sadness	0.09780000000000655
664.16915	658.3607	sadness	SC-22-2	Field	31	sadness	0.03959999999995034
664.1918	658.3607	sadness	SC-22-2	Field	31	sadness	0.022649999999998727
664.2286	658.3607	sadness	SC-22-2	Field	31	sadness	0.036800000000084765
664.26155	658.3607	sadness	SC-22-2	Field	31	sadness	0.03295000000002801
664.2781	658.3607	sadness	SC-22-2	Field	31	sadness	0.016549999999938336
664.33625	658.3607	sadness	SC-22-2	Field	31	sadness	0.05814999999995507
664.3479	658.3607	sadness	SC-22-2	Field	31	sadness	0.011650000000031469
664.3591	658.3607	sadness	SC-22-2	Field	31	sadness	0.011200000000030741
664.3986	658.3607	sadness	SC-22-2	Field	31	sadness	0.039499999999975444
664.4079	658.3607	sadness	SC-22-2	Field	31	sadness	0.009300000000052933
664.7147	658.3607	sadness	SC-22-2	Field	31	sadness	0.3067999999999529
664.775	658.3607	sadness	SC-22-2	Field	31	sadness	0.06029999999998381
664.81755	658.3607	sadness	SC-22-2	Field	31	sadness	0.04255000000000564
664.85025	658.3607	sadness	SC-22-2	Field	31	sadness	0.03269999999997708
664.93275	658.3607	sadness	SC-22-2	Field	31	sadness	0.0825000000000955
665.07385	658.3607	sadness	SC-22-2	Field	31	sadness	0.1410999999999376
665.152	658.3607	sadness	SC-22-2	Field	31	sadness	0.07815000000005057
665.3381	658.3607	sadness	SC-22-2	Field	31	sadness	0.18610000000001037
666.10965	658.3607	sadness	SC-22-2	Field	31	sadness	0.7715499999999338
666.1305	658.3607	sadness	SC-22-2	Field	31	sadness	0.020849999999995816
666.14655	658.3607	sadness	SC-22-2	Field	31	sadness	0.016050000000063847
666.1775	658.3607	sadness	SC-22-2	Field	31	sadness	0.03094999999996162
666.19845	658.3607	sadness	SC-22-2	Field	31	sadness	0.020949999999970714
666.2501	658.3607	sadness	SC-22-2	Field	31	sadness	0.05164999999999509
666.26815	658.3607	sadness	SC-22-2	Field	31	sadness	0.018050000000016553
666.28645	658.3607	sadness	SC-22-2	Field	31	sadness	0.018299999999953798
666.3076	658.3607	sadness	SC-22-2	Field	31	sadness	0.021150000000034197
666.32625	658.3607	sadness	SC-22-2	Field	31	sadness	0.018649999999979627
666.4294	658.3607	sadness	SC-22-2	Field	31	sadness	0.10315000000002783
666.46965	658.3607	sadness	SC-22-2	Field	31	sadness	0.04025000000001455
666.5476	658.3607	sadness	SC-22-2	Field	31	sadness	0.07794999999998709
666.5902	658.3607	sadness	SC-22-2	Field	31	sadness	0.04259999999999309
666.6349	658.3607	sadness	SC-22-2	Field	31	sadness	0.04470000000003438
666.67505	658.3607	sadness	SC-22-2	Field	31	sadness	0.040150000000039654
666.6854	658.3607	sadness	SC-22-2	Field	31	sadness	0.010349999999903048
666.6953	658.3607	sadness	SC-22-2	Field	31	sadness	0.009900000000016007
666.7355	658.3607	sadness	SC-22-2	Field	31	sadness	0.0402000000000271
666.9452	658.3607	sadness	SC-22-2	Field	31	sadness	0.209699999999998
667.01175	658.3607	sadness	SC-22-2	Field	31	sadness	0.06655000000000655
667.1671	658.3607	sadness	SC-22-2	Field	31	sadness	0.15534999999999854
667.23065	658.3607	sadness	SC-22-2	Field	31	sadness	0.0635499999999638
674.98325	673.7856	happiness	SC-22-2	Field	32	happiness	NA
674.99315	673.7856	happiness	SC-22-2	Field	32	happiness	0.009900000000016007
675.1798	673.7856	happiness	SC-22-2	Field	32	happiness	0.186649999999986
675.18895	673.7856	happiness	SC-22-2	Field	32	happiness	0.009149999999976899
675.19985	673.7856	happiness	SC-22-2	Field	32	happiness	0.01089999999999236
675.2083	673.7856	happiness	SC-22-2	Field	32	happiness	0.008450000000038926
675.24055	673.7856	happiness	SC-22-2	Field	32	happiness	0.03224999999997635
675.34125	673.7856	happiness	SC-22-2	Field	32	happiness	0.10069999999996071
675.3467	673.7856	happiness	SC-22-2	Field	32	happiness	0.005450000000109867
675.35235	673.7856	happiness	SC-22-2	Field	32	happiness	0.005649999999945976
675.3575	673.7856	happiness	SC-22-2	Field	32	happiness	0.0051499999999577994
675.36465	673.7856	happiness	SC-22-2	Field	32	happiness	0.0071500000000241926
675.3715	673.7856	happiness	SC-22-2	Field	32	happiness	0.006849999999985812
675.38265	673.7856	happiness	SC-22-2	Field	32	happiness	0.011150000000043292
675.5483	673.7856	happiness	SC-22-2	Field	32	happiness	0.16565000000002783
675.74165	673.7856	happiness	SC-22-2	Field	32	happiness	0.19335000000000946
675.9317	673.7856	happiness	SC-22-2	Field	32	happiness	0.19004999999992833
676.0717	673.7856	happiness	SC-22-2	Field	32	happiness	0.13999999999998636
676.0802	673.7856	happiness	SC-22-2	Field	32	happiness	0.008500000000026375
676.1466	673.7856	happiness	SC-22-2	Field	32	happiness	0.0664000000000442
676.2451	673.7856	happiness	SC-22-2	Field	32	happiness	0.09849999999994452
676.25205	673.7856	happiness	SC-22-2	Field	32	happiness	0.006950000000074397
