UnitName,UnitType,StimNumber,Stimulus,isi.sec,Presentation,time.sec,IFF
SC-38-4,HFA,45,love,0.012,8,8.272,83.33333333333333
SC-38-4,HFA,45,love,0.011,8,8.283,90.90909090909092
SC-38-4,HFA,45,love,0.014,8,8.297,71.42857142857143
SC-38-4,HFA,45,love,0.013,8,8.31,76.92307692307692
SC-38-4,HFA,45,love,0.006,8,8.316,166.66666666666666
SC-38-4,HFA,45,love,0.008,8,8.324,125
SC-38-4,HFA,45,love,0.003,8,8.327,333.3333333333333
SC-38-4,HFA,45,love,0.017,8,8.344,58.8235294117647
SC-38-4,HFA,45,love,0.007,8,8.351,142.85714285714286
SC-38-4,HFA,45,love,0.015,8,8.366,66.66666666666667
SC-38-4,HFA,45,love,0.007,8,8.373,142.85714285714286
SC-38-4,HFA,45,love,0.008,8,8.381,125
SC-38-4,HFA,45,love,0.007,8,8.388,142.85714285714286
SC-38-4,HFA,45,love,0.004,8,8.392,250
SC-38-4,HFA,45,love,0.005,8,8.397,200
SC-38-4,HFA,45,love,0.005,8,8.402,200
SC-38-4,HFA,45,love,0.005,8,8.407,200
SC-38-4,HFA,45,love,0.005,8,8.412,200
SC-38-4,HFA,45,love,0.003,8,8.415,333.3333333333333
SC-38-4,HFA,45,love,0.005,8,8.42,200
SC-38-4,HFA,45,love,0.006,8,8.426,166.66666666666666
SC-38-4,HFA,45,love,0.006,8,8.432,166.66666666666666
SC-38-4,HFA,45,love,0.005,8,8.437,200
SC-38-4,HFA,45,love,0.004,8,8.441,250
SC-38-4,HFA,45,love,0.006,8,8.447,166.66666666666666
SC-38-4,HFA,45,love,0.013,8,8.46,76.92307692307692
SC-38-4,HFA,45,love,0.006,8,8.466,166.66666666666666
SC-38-4,HFA,45,love,0.007,8,8.473,142.85714285714286
SC-38-4,HFA,45,love,0.007,8,8.48,142.85714285714286
SC-38-4,HFA,45,love,0.013,8,8.493,76.92307692307692
SC-38-4,HFA,45,love,0.687,8,9.18,1.455604075691412
SC-38-4,HFA,45,love,0.029,8,9.209,34.48275862068965
SC-38-4,HFA,45,love,0.033,8,9.242,30.3030303030303
SC-38-4,HFA,45,love,0.007,8,9.249,142.85714285714286
SC-38-4,HFA,45,love,0.012,8,9.261,83.33333333333333
SC-38-4,HFA,45,love,0.008,8,9.269,125
SC-38-4,HFA,45,love,0.004,8,9.273,250
SC-38-4,HFA,45,love,0.005,8,9.278,200
SC-38-4,HFA,45,love,0.005,8,9.283,200
SC-38-4,HFA,45,love,0.012,8,9.295,83.33333333333333
SC-38-4,HFA,45,love,0.007,8,9.302,142.85714285714286
SC-38-4,HFA,45,love,0.007,8,9.309,142.85714285714286
SC-38-4,HFA,45,love,0.007,8,9.316,142.85714285714286
SC-38-4,HFA,45,love,0.018,8,9.334,55.55555555555556
SC-38-4,HFA,45,love,0.008,8,9.342,125
SC-38-4,HFA,45,love,0.01,8,9.352,100
SC-38-4,HFA,45,love,0.004,8,9.356,250
SC-38-4,HFA,45,love,0.011,8,9.367,90.90909090909092
SC-38-4,HFA,45,love,0.005,8,9.372,200
SC-38-4,HFA,45,love,0.006,8,9.378,166.66666666666666
SC-38-4,HFA,45,love,0.01,8,9.388,100
SC-38-4,HFA,45,love,0.02,8,9.408,50
SC-38-4,HFA,45,love,0.036,8,9.444,27.77777777777778
SC-38-4,HFA,46,attention,0.004,8,0.004,250
SC-38-4,HFA,46,attention,0.003,8,0.007,333.3333333333333
SC-38-4,HFA,46,attention,0.03,8,0.037,33.333333333333336
SC-38-4,HFA,46,attention,0.031,8,0.068,32.25806451612903
SC-38-4,HFA,46,attention,0.004,8,0.072,250
SC-38-4,HFA,46,attention,0.005,8,0.077,200
SC-38-4,HFA,46,attention,0.01,8,0.087,100
SC-38-4,HFA,46,attention,0.087,8,0.174,11.49425287356322
SC-38-4,HFA,46,attention,0.003,8,0.177,333.3333333333333
SC-38-4,HFA,46,attention,0.004,8,0.181,250
SC-38-4,HFA,46,attention,0.027,8,0.208,37.03703703703704
SC-38-4,HFA,46,attention,0.005,8,0.213,200
SC-38-4,HFA,46,attention,0.01,8,0.223,100
SC-38-4,HFA,46,attention,0.007,8,0.22999999999999998,142.85714285714286
SC-38-4,HFA,46,attention,0.005,8,0.235,200
SC-38-4,HFA,46,attention,0.004,8,0.239,250
SC-38-4,HFA,46,attention,0.003,8,0.242,333.3333333333333
SC-38-4,HFA,46,attention,0.013,8,0.255,76.92307692307692
SC-38-4,HFA,46,attention,0.078,8,0.333,12.820512820512821
SC-38-4,HFA,46,attention,0.004,8,0.33699999999999997,250
SC-38-4,HFA,46,attention,0.004,8,0.34099999999999997,250
SC-38-4,HFA,46,attention,0.004,8,0.345,250
SC-38-4,HFA,46,attention,0.02,8,0.365,50
SC-38-4,HFA,46,attention,0.022,8,0.387,45.45454545454546
SC-38-4,HFA,46,attention,0.015,8,0.40199999999999997,66.66666666666667
SC-38-4,HFA,46,attention,0.008,8,0.41,125
SC-38-4,HFA,46,attention,0.011,8,0.421,90.90909090909092
SC-38-4,HFA,46,attention,0.066,8,0.487,15.15151515151515
SC-38-4,HFA,46,attention,0.004,8,0.491,250
SC-38-4,HFA,46,attention,0.006,8,0.497,166.66666666666666
SC-38-4,HFA,46,attention,0.005,8,0.502,200
SC-38-4,HFA,46,attention,0.004,8,0.506,250
SC-38-4,HFA,46,attention,0.043,8,0.549,23.255813953488374
SC-38-4,HFA,46,attention,0.013,8,0.5619999999999999,76.92307692307692
SC-38-4,HFA,46,attention,0.006,8,0.568,166.66666666666666
SC-38-4,HFA,46,attention,0.083,8,0.651,12.048192771084336
SC-38-4,HFA,46,attention,0.003,8,0.654,333.3333333333333
SC-38-4,HFA,46,attention,0.003,8,0.657,333.3333333333333
SC-38-4,HFA,46,attention,0.015,8,0.672,66.66666666666667
SC-38-4,HFA,46,attention,0.016,8,0.688,62.5
SC-38-4,HFA,46,attention,0.038,8,0.726,26.315789473684212
SC-38-4,HFA,46,attention,0.006,8,0.732,166.66666666666666
SC-38-4,HFA,46,attention,1.968,8,2.7,0.508130081300813
SC-38-4,HFA,46,attention,0.007,8,2.707,142.85714285714286
SC-38-4,HFA,46,attention,0.009,8,2.7159999999999997,111.11111111111111
SC-38-4,HFA,46,attention,0.033,8,2.749,30.3030303030303
SC-38-4,HFA,46,attention,0.01,8,2.759,100
SC-38-4,HFA,46,attention,0.005,8,2.764,200
SC-38-4,HFA,46,attention,0.01,8,2.774,100
SC-38-4,HFA,46,attention,0.109,8,2.883,9.174311926605505
SC-38-4,HFA,46,attention,0.003,8,2.886,333.3333333333333
SC-38-4,HFA,46,attention,0.038,8,2.924,26.315789473684212
SC-38-4,HFA,46,attention,0.006,8,2.93,166.66666666666666
SC-38-4,HFA,46,attention,0.005,8,2.935,200
SC-38-4,HFA,46,attention,0.004,8,2.939,250
SC-38-4,HFA,46,attention,0.005,8,2.944,200
SC-38-4,HFA,46,attention,0.012,8,2.956,83.33333333333333
SC-38-4,HFA,46,attention,0.097,8,3.053,10.309278350515463
SC-38-4,HFA,46,attention,0.003,8,3.056,333.3333333333333
SC-38-4,HFA,46,attention,0.005,8,3.061,200
SC-38-4,HFA,46,attention,0.012,8,3.073,83.33333333333333
SC-38-4,HFA,46,attention,0.018,8,3.0909999999999997,55.55555555555556
SC-38-4,HFA,46,attention,0.004,8,3.0949999999999998,250
SC-38-4,HFA,46,attention,0.008,8,3.1029999999999998,125
SC-38-4,HFA,46,attention,0.113,8,3.216,8.849557522123893
SC-38-4,HFA,46,attention,0.003,8,3.219,333.3333333333333
SC-38-4,HFA,46,attention,0.009,8,3.2279999999999998,111.11111111111111
SC-38-4,HFA,46,attention,0.028,8,3.256,35.714285714285715
SC-38-4,HFA,46,attention,0.005,8,3.261,200
SC-38-4,HFA,46,attention,0.004,8,3.265,250
SC-38-4,HFA,46,attention,0.005,8,3.27,200
SC-38-4,HFA,46,attention,0.11,8,3.38,9.090909090909092
SC-38-4,HFA,46,attention,0.004,8,3.384,250
SC-38-4,HFA,46,attention,0.006,8,3.39,166.66666666666666
SC-38-4,HFA,46,attention,0.032,8,3.422,31.25
SC-38-4,HFA,46,attention,0.007,8,3.429,142.85714285714286
SC-38-4,HFA,46,attention,0.008,8,3.437,125
SC-38-4,HFA,46,attention,0.102,8,3.539,9.803921568627452
SC-38-4,HFA,46,attention,0.004,8,3.543,250
SC-38-4,HFA,46,attention,0.003,8,3.546,333.3333333333333
SC-38-4,HFA,46,attention,0.01,8,3.556,100
SC-38-4,HFA,46,attention,0.039,8,3.5949999999999998,25.641025641025642
SC-38-4,HFA,46,attention,0.013,8,3.608,76.92307692307692
SC-38-4,HFA,46,attention,0.008,8,3.616,125
SC-38-4,HFA,46,attention,1.618,8,5.234,0.6180469715698392
SC-38-4,HFA,46,attention,0.003,8,5.237,333.3333333333333
SC-38-4,HFA,46,attention,0.003,8,5.24,333.3333333333333
SC-38-4,HFA,46,attention,0.008,8,5.248,125
SC-38-4,HFA,46,attention,0.019,8,5.267,52.631578947368425
SC-38-4,HFA,46,attention,0.013,8,5.28,76.92307692307692
SC-38-4,HFA,46,attention,0.003,8,5.283,333.3333333333333
SC-38-4,HFA,46,attention,0.003,8,5.2860000000000005,333.3333333333333
SC-38-4,HFA,46,attention,0.006,8,5.292,166.66666666666666
SC-38-4,HFA,46,attention,0.009,8,5.301,111.11111111111111
SC-38-4,HFA,46,attention,0.012,8,5.313,83.33333333333333
SC-38-4,HFA,46,attention,0.006,8,5.319,166.66666666666666
SC-38-4,HFA,46,attention,0.103,8,5.422,9.708737864077671
SC-38-4,HFA,46,attention,0.003,8,5.425,333.3333333333333
SC-38-4,HFA,46,attention,0.003,8,5.428,333.3333333333333
SC-38-4,HFA,46,attention,0.042,8,5.47,23.809523809523807
SC-38-4,HFA,46,attention,0.007,8,5.477,142.85714285714286
SC-38-4,HFA,46,attention,0.004,8,5.481,250
SC-38-4,HFA,46,attention,0.105,8,5.586,9.523809523809524
SC-38-4,HFA,46,attention,0.003,8,5.589,333.3333333333333
SC-38-4,HFA,46,attention,0.003,8,5.592,333.3333333333333
SC-38-4,HFA,46,attention,0.004,8,5.596,250
SC-38-4,HFA,46,attention,0.01,8,5.606,100
SC-38-4,HFA,46,attention,0.038,8,5.644,26.315789473684212
SC-38-4,HFA,46,attention,0.006,8,5.65,166.66666666666666
SC-38-4,HFA,46,attention,0.006,8,5.656,166.66666666666666
SC-38-4,HFA,46,attention,0.005,8,5.6610000000000005,200
SC-38-4,HFA,46,attention,0.102,8,5.763,9.803921568627452
SC-38-4,HFA,46,attention,0.003,8,5.766,333.3333333333333
SC-38-4,HFA,46,attention,0.003,8,5.769,333.3333333333333
SC-38-4,HFA,46,attention,0.006,8,5.775,166.66666666666666
SC-38-4,HFA,46,attention,0.036,8,5.811,27.77777777777778
SC-38-4,HFA,46,attention,0.012,8,5.823,83.33333333333333
SC-38-4,HFA,46,attention,0.099,8,5.922,10.1010101010101
SC-38-4,HFA,46,attention,0.003,8,5.925,333.3333333333333
SC-38-4,HFA,46,attention,0.003,8,5.928,333.3333333333333
SC-38-4,HFA,46,attention,0.04,8,5.968,25
SC-38-4,HFA,46,attention,0.009,8,5.977,111.11111111111111
SC-38-4,HFA,46,attention,0.118,8,6.095,8.474576271186441
SC-38-4,HFA,46,attention,0.003,8,6.098,333.3333333333333
SC-38-4,HFA,46,attention,0.002,8,6.1,500
SC-38-4,HFA,46,attention,0.004,8,6.104,250
SC-38-4,HFA,46,attention,0.023,8,6.127,43.47826086956522
SC-38-4,HFA,46,attention,0.019,8,6.146,52.631578947368425
SC-38-4,HFA,46,attention,0.005,8,6.151,200
SC-38-4,HFA,46,attention,0.01,8,6.1610000000000005,100
SC-38-4,HFA,46,attention,0.092,8,6.253,10.869565217391305
SC-38-4,HFA,46,attention,0.003,8,6.256,333.3333333333333
SC-38-4,HFA,46,attention,0.004,8,6.26,250
SC-38-4,HFA,46,attention,0.053,8,6.313,18.867924528301888
SC-38-4,HFA,46,attention,0.005,8,6.318,200
SC-38-4,HFA,46,attention,1.747,8,8.065,0.5724098454493417
SC-38-4,HFA,46,attention,0.004,8,8.069,250
SC-38-4,HFA,46,attention,0.004,8,8.073,250
SC-38-4,HFA,46,attention,0.012,8,8.085,83.33333333333333
SC-38-4,HFA,46,attention,0.028,8,8.113,35.714285714285715
SC-38-4,HFA,46,attention,0.004,8,8.117,250
SC-38-4,HFA,46,attention,0.004,8,8.121,250
SC-38-4,HFA,46,attention,0.143,8,8.264,6.993006993006993
SC-38-4,HFA,46,attention,0.003,8,8.267,333.3333333333333
SC-38-4,HFA,46,attention,0.061,8,8.328,16.39344262295082
SC-38-4,HFA,46,attention,0.134,8,8.462,7.462686567164178
SC-38-4,HFA,46,attention,0.004,8,8.466,250
SC-38-4,HFA,46,attention,0.003,8,8.469,333.3333333333333
SC-38-4,HFA,46,attention,0.139,8,8.608,7.1942446043165464
SC-38-4,HFA,46,attention,0.003,8,8.611,333.3333333333333
SC-38-4,HFA,46,attention,0.005,8,8.616,200
SC-38-4,HFA,46,attention,0.014,8,8.63,71.42857142857143
SC-38-4,HFA,46,attention,0.032,8,8.662,31.25
SC-38-4,HFA,46,attention,0.118,8,8.78,8.474576271186441
SC-38-4,HFA,46,attention,0.003,8,8.783,333.3333333333333
SC-38-4,HFA,46,attention,0.008,8,8.791,125
SC-38-4,HFA,46,attention,0.029,8,8.82,34.48275862068965
SC-38-4,HFA,46,attention,0.005,8,8.825,200
SC-38-4,HFA,46,attention,0.007,8,8.832,142.85714285714286
SC-38-4,HFA,46,attention,0.011,8,8.843,90.90909090909092
SC-38-4,HFA,46,attention,0.103,8,8.946,9.708737864077671
SC-38-4,HFA,46,attention,0.003,8,8.949,333.3333333333333
SC-38-4,HFA,46,attention,0.004,8,8.953,250
SC-38-4,HFA,46,attention,0.004,8,8.957,250
SC-38-4,HFA,46,attention,0.043,8,9,23.255813953488374
SC-38-4,HFA,46,attention,0.005,8,9.005,200
SC-38-4,HFA,46,attention,0.005,8,9.01,200
SC-38-4,HFA,46,attention,0.006,8,9.016,166.66666666666666
SC-38-4,HFA,46,attention,0.006,8,9.022,166.66666666666666
SC-38-4,HFA,46,attention,0.091,8,9.113,10.989010989010989
SC-38-4,HFA,46,attention,0.004,8,9.117,250
SC-38-4,HFA,46,attention,0.004,8,9.121,250
SC-38-4,HFA,46,attention,0.015,8,9.136000000000001,66.66666666666667
SC-38-4,HFA,46,attention,0.022,8,9.158,45.45454545454546
SC-38-4,HFA,46,attention,0.004,8,9.162,250
SC-38-4,HFA,46,attention,0.008,8,9.17,125
SC-38-4,HFA,46,attention,0.115,8,9.285,8.695652173913043
SC-38-4,HFA,46,attention,0.003,8,9.288,333.3333333333333
SC-38-4,HFA,46,attention,0.004,8,9.292,250
SC-38-4,HFA,46,attention,0.014,8,9.306000000000001,71.42857142857143
SC-38-4,HFA,46,attention,0.021,8,9.327,47.61904761904761
SC-38-4,HFA,46,attention,0.006,8,9.333,166.66666666666666
SC-38-4,HFA,46,attention,0.007,8,9.34,142.85714285714286
SC-38-4,HFA,46,attention,0.099,8,9.439,10.1010101010101
SC-38-4,HFA,46,attention,0.003,8,9.442,333.3333333333333
SC-38-4,HFA,46,attention,0.003,8,9.445,333.3333333333333
SC-38-4,HFA,46,attention,0.017,8,9.462,58.8235294117647
SC-38-4,HFA,46,attention,0.023,8,9.485,43.47826086956522
SC-38-4,HFA,46,attention,0.011,8,9.496,90.90909090909092
SC-38-4,HFA,47,calming,0.083,8,0.083,12.048192771084336
SC-38-4,HFA,47,calming,0.149,8,0.23199999999999998,6.7114093959731544
SC-38-4,HFA,47,calming,0.043,8,0.275,23.255813953488374
SC-38-4,HFA,47,calming,0.034,8,0.309,29.41176470588235
SC-38-4,HFA,47,calming,0.025,8,0.334,40
SC-38-4,HFA,47,calming,0.012,8,0.346,83.33333333333333
SC-38-4,HFA,47,calming,0.008,8,0.354,125
SC-38-4,HFA,47,calming,0.008,8,0.362,125
SC-38-4,HFA,47,calming,0.007,8,0.369,142.85714285714286
SC-38-4,HFA,47,calming,0.006,8,0.375,166.66666666666666
SC-38-4,HFA,47,calming,0.007,8,0.382,142.85714285714286
SC-38-4,HFA,47,calming,0.011,8,0.393,90.90909090909092
SC-38-4,HFA,47,calming,0.013,8,0.40599999999999997,76.92307692307692
SC-38-4,HFA,47,calming,0.018,8,0.424,55.55555555555556
SC-38-4,HFA,47,calming,0.006,8,0.43,166.66666666666666
SC-38-4,HFA,47,calming,0.006,8,0.436,166.66666666666666
SC-38-4,HFA,47,calming,0.019,8,0.455,52.631578947368425
SC-38-4,HFA,47,calming,0.006,8,0.461,166.66666666666666
SC-38-4,HFA,47,calming,0.013,8,0.474,76.92307692307692
SC-38-4,HFA,47,calming,0.009,8,0.483,111.11111111111111
SC-38-4,HFA,47,calming,0.01,8,0.493,100
SC-38-4,HFA,47,calming,0.015,8,0.508,66.66666666666667
SC-38-4,HFA,47,calming,0.007,8,0.515,142.85714285714286
SC-38-4,HFA,47,calming,0.008,8,0.523,125
SC-38-4,HFA,47,calming,0.007,8,0.53,142.85714285714286
SC-38-4,HFA,47,calming,0.009,8,0.539,111.11111111111111
SC-38-4,HFA,47,calming,0.015,8,0.554,66.66666666666667
SC-38-4,HFA,47,calming,0.009,8,0.563,111.11111111111111
SC-38-4,HFA,47,calming,0.015,8,0.578,66.66666666666667
SC-38-4,HFA,47,calming,0.008,8,0.586,125
SC-38-4,HFA,47,calming,0.016,8,0.602,62.5
SC-38-4,HFA,47,calming,0.008,8,0.61,125
SC-38-4,HFA,47,calming,0.009,8,0.619,111.11111111111111
SC-38-4,HFA,47,calming,0.006,8,0.625,166.66666666666666
SC-38-4,HFA,47,calming,0.015,8,0.64,66.66666666666667
SC-38-4,HFA,47,calming,0.012,8,0.652,83.33333333333333
SC-38-4,HFA,47,calming,0.013,8,0.665,76.92307692307692
SC-38-4,HFA,47,calming,0.013,8,0.6779999999999999,76.92307692307692
SC-38-4,HFA,47,calming,0.015,8,0.693,66.66666666666667
SC-38-4,HFA,47,calming,0.006,8,0.699,166.66666666666666
SC-38-4,HFA,47,calming,0.015,8,0.714,66.66666666666667
SC-38-4,HFA,47,calming,0.007,8,0.721,142.85714285714286
SC-38-4,HFA,47,calming,0.011,8,0.732,90.90909090909092
SC-38-4,HFA,47,calming,0.011,8,0.743,90.90909090909092
SC-38-4,HFA,47,calming,0.011,8,0.754,90.90909090909092
SC-38-4,HFA,47,calming,0.007,8,0.761,142.85714285714286
SC-38-4,HFA,47,calming,0.011,8,0.772,90.90909090909092
SC-38-4,HFA,47,calming,0.006,8,0.778,166.66666666666666
SC-38-4,HFA,47,calming,0.006,8,0.784,166.66666666666666
SC-38-4,HFA,47,calming,0.015,8,0.7989999999999999,66.66666666666667
SC-38-4,HFA,47,calming,0.012,8,0.8109999999999999,83.33333333333333
SC-38-4,HFA,47,calming,0.008,8,0.819,125
SC-38-4,HFA,47,calming,0.004,8,0.823,250
SC-38-4,HFA,47,calming,0.008,8,0.831,125
SC-38-4,HFA,47,calming,0.006,8,0.837,166.66666666666666
SC-38-4,HFA,47,calming,0.009,8,0.846,111.11111111111111
SC-38-4,HFA,47,calming,0.019,8,0.865,52.631578947368425
SC-38-4,HFA,47,calming,0.009,8,0.874,111.11111111111111
SC-38-4,HFA,47,calming,0.008,8,0.882,125
SC-38-4,HFA,47,calming,0.016,8,0.898,62.5
SC-38-4,HFA,47,calming,0.021,8,0.919,47.61904761904761
SC-38-4,HFA,47,calming,0.016,8,0.9349999999999999,62.5
SC-38-4,HFA,47,calming,0.004,8,0.939,250
SC-38-4,HFA,47,calming,0.012,8,0.951,83.33333333333333
SC-38-4,HFA,47,calming,0.007,8,0.958,142.85714285714286
SC-38-4,HFA,47,calming,0.011,8,0.969,90.90909090909092
SC-38-4,HFA,47,calming,0.016,8,0.985,62.5
SC-38-4,HFA,47,calming,0.016,8,1.001,62.5
SC-38-4,HFA,47,calming,0.017,8,1.018,58.8235294117647
SC-38-4,HFA,47,calming,0.027,8,1.045,37.03703703703704
SC-38-4,HFA,47,calming,0.011,8,1.056,90.90909090909092
SC-38-4,HFA,47,calming,0.01,8,1.066,100
SC-38-4,HFA,47,calming,0.019,8,1.085,52.631578947368425
SC-38-4,HFA,47,calming,0.014,8,1.099,71.42857142857143
SC-38-4,HFA,47,calming,0.019,8,1.1179999999999999,52.631578947368425
SC-38-4,HFA,47,calming,0.01,8,1.128,100
SC-38-4,HFA,47,calming,0.016,8,1.144,62.5
SC-38-4,HFA,47,calming,0.007,8,1.151,142.85714285714286
SC-38-4,HFA,47,calming,0.01,8,1.161,100
SC-38-4,HFA,47,calming,0.007,8,1.168,142.85714285714286
SC-38-4,HFA,47,calming,0.009,8,1.177,111.11111111111111
SC-38-4,HFA,47,calming,0.016,8,1.193,62.5
SC-38-4,HFA,47,calming,0.012,8,1.205,83.33333333333333
SC-38-4,HFA,47,calming,0.014,8,1.219,71.42857142857143
SC-38-4,HFA,47,calming,0.026,8,1.2449999999999999,38.46153846153846
SC-38-4,HFA,47,calming,0.006,8,1.251,166.66666666666666
SC-38-4,HFA,47,calming,0.009,8,1.26,111.11111111111111
SC-38-4,HFA,47,calming,0.004,8,1.264,250
SC-38-4,HFA,47,calming,0.006,8,1.27,166.66666666666666
SC-38-4,HFA,47,calming,0.015,8,1.285,66.66666666666667
SC-38-4,HFA,47,calming,0.011,8,1.296,90.90909090909092
SC-38-4,HFA,47,calming,0.012,8,1.308,83.33333333333333
SC-38-4,HFA,47,calming,0.026,8,1.334,38.46153846153846
SC-38-4,HFA,47,calming,0.005,8,1.339,200
SC-38-4,HFA,47,calming,0.01,8,1.349,100
SC-38-4,HFA,47,calming,0.02,8,1.369,50
SC-38-4,HFA,47,calming,0.01,8,1.379,100
SC-38-4,HFA,47,calming,0.015,8,1.394,66.66666666666667
SC-38-4,HFA,47,calming,0.009,8,1.403,111.11111111111111
SC-38-4,HFA,47,calming,0.005,8,1.408,200
SC-38-4,HFA,47,calming,0.008,8,1.416,125
SC-38-4,HFA,47,calming,0.024,8,1.44,41.666666666666664
SC-38-4,HFA,47,calming,0.018,8,1.458,55.55555555555556
SC-38-4,HFA,47,calming,0.007,8,1.465,142.85714285714286
SC-38-4,HFA,47,calming,0.006,8,1.471,166.66666666666666
SC-38-4,HFA,47,calming,0.007,8,1.478,142.85714285714286
SC-38-4,HFA,47,calming,0.017,8,1.4949999999999999,58.8235294117647
SC-38-4,HFA,47,calming,0.014,8,1.509,71.42857142857143
SC-38-4,HFA,47,calming,0.018,8,1.527,55.55555555555556
SC-38-4,HFA,47,calming,0.023,8,1.55,43.47826086956522
SC-38-4,HFA,47,calming,0.019,8,1.569,52.631578947368425
SC-38-4,HFA,47,calming,0.012,8,1.581,83.33333333333333
SC-38-4,HFA,47,calming,0.008,8,1.589,125
SC-38-4,HFA,47,calming,0.006,8,1.595,166.66666666666666
SC-38-4,HFA,47,calming,0.006,8,1.601,166.66666666666666
SC-38-4,HFA,47,calming,0.007,8,1.608,142.85714285714286
SC-38-4,HFA,47,calming,0.007,8,1.615,142.85714285714286
SC-38-4,HFA,47,calming,0.006,8,1.621,166.66666666666666
SC-38-4,HFA,47,calming,0.008,8,1.629,125
SC-38-4,HFA,47,calming,0.006,8,1.635,166.66666666666666
SC-38-4,HFA,47,calming,0.012,8,1.647,83.33333333333333
SC-38-4,HFA,47,calming,0.009,8,1.656,111.11111111111111
SC-38-4,HFA,47,calming,0.011,8,1.667,90.90909090909092
SC-38-4,HFA,47,calming,0.008,8,1.675,125
SC-38-4,HFA,47,calming,0.008,8,1.683,125
SC-38-4,HFA,47,calming,0.005,8,1.688,200
SC-38-4,HFA,47,calming,0.011,8,1.699,90.90909090909092
SC-38-4,HFA,47,calming,0.013,8,1.712,76.92307692307692
SC-38-4,HFA,47,calming,0.012,8,1.724,83.33333333333333
SC-38-4,HFA,47,calming,0.005,8,1.729,200
SC-38-4,HFA,47,calming,0.005,8,1.734,200
SC-38-4,HFA,47,calming,0.009,8,1.7429999999999999,111.11111111111111
SC-38-4,HFA,47,calming,0.013,8,1.756,76.92307692307692
SC-38-4,HFA,47,calming,0.008,8,1.764,125
SC-38-4,HFA,47,calming,0.006,8,1.77,166.66666666666666
SC-38-4,HFA,47,calming,0.006,8,1.776,166.66666666666666
SC-38-4,HFA,47,calming,0.011,8,1.787,90.90909090909092
SC-38-4,HFA,47,calming,0.008,8,1.795,125
SC-38-4,HFA,47,calming,0.005,8,1.8,200
SC-38-4,HFA,47,calming,0.006,8,1.806,166.66666666666666
SC-38-4,HFA,47,calming,0.007,8,1.813,142.85714285714286
SC-38-4,HFA,47,calming,0.013,8,1.826,76.92307692307692
SC-38-4,HFA,47,calming,0.006,8,1.832,166.66666666666666
SC-38-4,HFA,47,calming,0.008,8,1.84,125
SC-38-4,HFA,47,calming,0.011,8,1.851,90.90909090909092
SC-38-4,HFA,47,calming,0.007,8,1.8579999999999999,142.85714285714286
SC-38-4,HFA,47,calming,0.01,8,1.8679999999999999,100
SC-38-4,HFA,47,calming,0.004,8,1.8719999999999999,250
SC-38-4,HFA,47,calming,0.005,8,1.877,200
SC-38-4,HFA,47,calming,0.017,8,1.894,58.8235294117647
SC-38-4,HFA,47,calming,0.007,8,1.901,142.85714285714286
SC-38-4,HFA,47,calming,0.009,8,1.91,111.11111111111111
SC-38-4,HFA,47,calming,0.008,8,1.918,125
SC-38-4,HFA,47,calming,0.007,8,1.925,142.85714285714286
SC-38-4,HFA,47,calming,0.007,8,1.932,142.85714285714286
SC-38-4,HFA,47,calming,0.012,8,1.944,83.33333333333333
SC-38-4,HFA,47,calming,0.01,8,1.954,100
SC-38-4,HFA,47,calming,0.006,8,1.96,166.66666666666666
SC-38-4,HFA,47,calming,0.012,8,1.972,83.33333333333333
SC-38-4,HFA,47,calming,0.018,8,1.99,55.55555555555556
SC-38-4,HFA,47,calming,0.015,8,2.005,66.66666666666667
SC-38-4,HFA,47,calming,0.006,8,2.011,166.66666666666666
SC-38-4,HFA,47,calming,1.218,8,3.229,0.8210180623973727
SC-38-4,HFA,47,calming,0.039,8,3.268,25.641025641025642
SC-38-4,HFA,47,calming,0.062,8,3.33,16.129032258064516
SC-38-4,HFA,47,calming,0.043,8,3.3729999999999998,23.255813953488374
SC-38-4,HFA,47,calming,0.016,8,3.389,62.5
SC-38-4,HFA,47,calming,0.018,8,3.407,55.55555555555556
SC-38-4,HFA,47,calming,0.005,8,3.412,200
SC-38-4,HFA,47,calming,0.025,8,3.437,40
SC-38-4,HFA,47,calming,0.01,8,3.447,100
SC-38-4,HFA,47,calming,0.114,8,3.561,8.771929824561402
SC-38-4,HFA,47,calming,0.024,8,3.585,41.666666666666664
SC-38-4,HFA,47,calming,0.016,8,3.601,62.5
SC-38-4,HFA,47,calming,0.005,8,3.606,200
SC-38-4,HFA,47,calming,0.009,8,3.6149999999999998,111.11111111111111
SC-38-4,HFA,47,calming,0.01,8,3.625,100
SC-38-4,HFA,47,calming,0.006,8,3.631,166.66666666666666
SC-38-4,HFA,47,calming,0.007,8,3.638,142.85714285714286
SC-38-4,HFA,47,calming,0.006,8,3.644,166.66666666666666
SC-38-4,HFA,47,calming,0.017,8,3.661,58.8235294117647
SC-38-4,HFA,47,calming,0.014,8,3.675,71.42857142857143
SC-38-4,HFA,47,calming,0.009,8,3.684,111.11111111111111
SC-38-4,HFA,47,calming,0.005,8,3.689,200
SC-38-4,HFA,47,calming,0.006,8,3.695,166.66666666666666
SC-38-4,HFA,47,calming,0.01,8,3.705,100
SC-38-4,HFA,47,calming,0.012,8,3.717,83.33333333333333
SC-38-4,HFA,47,calming,0.009,8,3.726,111.11111111111111
SC-38-4,HFA,47,calming,0.017,8,3.743,58.8235294117647
