 	Spikes	 	 
Time	Value	Cmt Time	Cmt Text
s	V	s	 
838.1313	1.0	832.2625	Gratitude
838.1502	1.0	832.2625	Gratitude
838.1711	1.0	832.2625	Gratitude
838.1902	1.0	832.2625	Gratitude
838.21105	1.0	832.2625	Gratitude
838.23205	1.0	832.2625	Gratitude
838.25075	1.0	832.2625	Gratitude
838.27075	1.0	832.2625	Gratitude
838.29	1.0	832.2625	Gratitude
838.30915	1.0	832.2625	Gratitude
838.328	1.0	832.2625	Gratitude
838.35125	1.0	832.2625	Gratitude
838.4205	1.0	832.2625	Gratitude
838.44585	1.0	832.2625	Gratitude
838.46815	1.0	832.2625	Gratitude
838.4937	0.0	832.2625	Gratitude
838.51775	0.0	832.2625	Gratitude
838.54035	1.0	832.2625	Gratitude
838.56505	1.0	832.2625	Gratitude
838.5884	1.0	832.2625	Gratitude
838.60755	1.0	832.2625	Gratitude
838.6297	1.0	832.2625	Gratitude
838.6488	1.0	832.2625	Gratitude
838.6687	1.0	832.2625	Gratitude
838.68905	1.0	832.2625	Gratitude
838.71385	1.0	832.2625	Gratitude
838.73935	1.0	832.2625	Gratitude
838.7679	1.0	832.2625	Gratitude
838.8339	0.0	832.2625	Gratitude
838.88805	1.0	832.2625	Gratitude
839.42725	1.0	832.2625	Gratitude
839.533	1.0	832.2625	Gratitude
839.5606	1.0	832.2625	Gratitude
839.61205	1.0	832.2625	Gratitude
839.7866	1.0	832.2625	Gratitude
839.828	1.0	832.2625	Gratitude
839.9913	1.0	832.2625	Gratitude
840.3065	1.0	832.2625	Gratitude
840.7224	0.0	832.2625	Gratitude
840.9183	0.0	832.2625	Gratitude
841.6086	1.0	832.2625	Gratitude
842.0833	1.0	832.2625	Gratitude
842.3063	1.0	832.2625	Gratitude
842.37175	1.0	832.2625	Gratitude
842.3921	1.0	832.2625	Gratitude
842.4182	1.0	832.2625	Gratitude
842.4817	1.0	832.2625	Gratitude
842.51745	1.0	832.2625	Gratitude
842.5691	1.0	832.2625	Gratitude
842.68795	1.0	832.2625	Gratitude
842.7782	1.0	832.2625	Gratitude
842.8285	1.0	832.2625	Gratitude
846.0235	1.0	832.2625	Gratitude
846.6587	1.0	832.2625	Gratitude
847.57555	1.0	832.2625	Gratitude
847.8224	1.0	832.2625	Gratitude
848.1251	1.0	832.2625	Gratitude
848.3889	1.0	832.2625	Gratitude
848.8591	1.0	832.2625	Gratitude
849.33795	1.0	848.9804	Love
849.7204	1.0	848.9804	Love
850.157	1.0	848.9804	Love
850.2972	1.0	848.9804	Love
850.4865	1.0	848.9804	Love
850.5787	1.0	848.9804	Love
850.6419	1.0	848.9804	Love
850.8987	1.0	848.9804	Love
850.9852	1.0	848.9804	Love
851.00845	1.0	848.9804	Love
851.01645	1.0	848.9804	Love
851.02295	1.0	848.9804	Love
851.0349	1.0	848.9804	Love
851.0446	1.0	848.9804	Love
851.2578	1.0	848.9804	Love
851.28535	1.0	848.9804	Love
851.2942	1.0	848.9804	Love
851.92565	1.0	848.9804	Love
852.1065	1.0	848.9804	Love
852.22555	1.0	848.9804	Love
852.28095	1.0	848.9804	Love
852.3667	1.0	848.9804	Love
852.4173	1.0	848.9804	Love
852.58475	1.0	848.9804	Love
852.6421	1.0	848.9804	Love
852.68415	1.0	848.9804	Love
852.8033	1.0	848.9804	Love
852.8551	1.0	848.9804	Love
852.92385	1.0	848.9804	Love
852.93675	1.0	848.9804	Love
852.96635	1.0	848.9804	Love
852.9758	1.0	848.9804	Love
852.9842	1.0	848.9804	Love
852.9979	1.0	848.9804	Love
853.03135	0.0	848.9804	Love
853.0433	1.0	848.9804	Love
853.06205	1.0	848.9804	Love
853.1881	1.0	848.9804	Love
853.25435	1.0	848.9804	Love
853.2676	1.0	848.9804	Love
853.28095	1.0	848.9804	Love
853.31625	1.0	848.9804	Love
853.3399	1.0	848.9804	Love
853.34815	1.0	848.9804	Love
853.51445	0.0	848.9804	Love
853.6034	1.0	848.9804	Love
854.8354	1.0	848.9804	Love
854.8465	1.0	848.9804	Love
854.85915	1.0	848.9804	Love
854.942	1.0	848.9804	Love
854.98295	1.0	848.9804	Love
855.0049	1.0	848.9804	Love
855.20305	1.0	848.9804	Love
855.21665	1.0	848.9804	Love
855.24405	1.0	848.9804	Love
855.2557	1.0	848.9804	Love
855.26315	1.0	848.9804	Love
855.8851	1.0	848.9804	Love
856.96385	1.0	848.9804	Love
857.0197	1.0	848.9804	Love
857.05625	1.0	848.9804	Love
857.1185	1.0	848.9804	Love
857.1471	1.0	848.9804	Love
857.1586	1.0	848.9804	Love
857.1647	1.0	848.9804	Love
857.1698	1.0	848.9804	Love
857.1755	1.0	848.9804	Love
857.1817	1.0	848.9804	Love
857.1874	1.0	848.9804	Love
857.1978	1.0	848.9804	Love
857.21095	0.0	848.9804	Love
857.2228	1.0	848.9804	Love
857.2385	1.0	848.9804	Love
857.25715	1.0	848.9804	Love
857.27995	1.0	848.9804	Love
857.3639	1.0	848.9804	Love
857.48455	1.0	848.9804	Love
857.5436	1.0	848.9804	Love
857.5653	1.0	848.9804	Love
857.5819	1.0	848.9804	Love
857.59395	0.0	848.9804	Love
857.6021	1.0	848.9804	Love
857.61595	1.0	848.9804	Love
857.6258	1.0	848.9804	Love
857.64005	1.0	848.9804	Love
857.6574	1.0	848.9804	Love
858.01865	1.0	848.9804	Love
859.0421	1.0	848.9804	Love
859.34285	1.0	848.9804	Love
859.45895	1.0	848.9804	Love
860.73975	1.0	848.9804	Love
861.7628	1.0	848.9804	Love
861.9934	1.0	848.9804	Love
862.82025	1.0	848.9804	Love
863.09345	1.0	848.9804	Love
863.81395	1.0	848.9804	Love
864.0148	1.0	848.9804	Love
864.5999	1.0	848.9804	Love
864.7974	1.0	848.9804	Love
864.98335	1.0	848.9804	Love
865.1782	1.0	848.9804	Love
865.35785	1.0	848.9804	Love
865.54115	1.0	848.9804	Love
866.5038	1.0	865.8809	Happiness
866.69295	1.0	865.8809	Happiness
866.7982	1.0	865.8809	Happiness
866.8134	1.0	865.8809	Happiness
866.9519	1.0	865.8809	Happiness
867.0594	1.0	865.8809	Happiness
867.09625	1.0	865.8809	Happiness
867.09915	1.0	865.8809	Happiness
867.10165	1.0	865.8809	Happiness
867.10445	1.0	865.8809	Happiness
867.1273	1.0	865.8809	Happiness
867.1328	1.0	865.8809	Happiness
867.13965	1.0	865.8809	Happiness
867.18185	1.0	865.8809	Happiness
867.3532	1.0	865.8809	Happiness
867.35795	1.0	865.8809	Happiness
867.3766	1.0	865.8809	Happiness
867.3874	1.0	865.8809	Happiness
867.4024	1.0	865.8809	Happiness
867.62045	1.0	865.8809	Happiness
868.2979	1.0	865.8809	Happiness
868.48015	1.0	865.8809	Happiness
868.483	1.0	865.8809	Happiness
868.4901	1.0	865.8809	Happiness
868.52395	1.0	865.8809	Happiness
868.73815	1.0	865.8809	Happiness
868.74155	1.0	865.8809	Happiness
868.76135	1.0	865.8809	Happiness
868.7735	1.0	865.8809	Happiness
868.77905	1.0	865.8809	Happiness
868.79375	1.0	865.8809	Happiness
868.95675	1.0	865.8809	Happiness
870.01895	1.0	865.8809	Happiness
870.0719	1.0	865.8809	Happiness
870.3399	1.0	865.8809	Happiness
870.462	1.0	865.8809	Happiness
870.474	1.0	865.8809	Happiness
870.47675	1.0	865.8809	Happiness
870.47905	1.0	865.8809	Happiness
870.48125	1.0	865.8809	Happiness
870.50145	1.0	865.8809	Happiness
870.514	1.0	865.8809	Happiness
870.53035	1.0	865.8809	Happiness
870.5606	1.0	865.8809	Happiness
870.5696	1.0	865.8809	Happiness
870.71215	1.0	865.8809	Happiness
870.71495	1.0	865.8809	Happiness
870.71745	1.0	865.8809	Happiness
870.73735	1.0	865.8809	Happiness
870.76385	1.0	865.8809	Happiness
871.03	1.0	865.8809	Happiness
871.849	1.0	865.8809	Happiness
871.99415	1.0	865.8809	Happiness
872.0575	1.0	865.8809	Happiness
872.2385	1.0	865.8809	Happiness
872.31015	1.0	865.8809	Happiness
872.70235	1.0	865.8809	Happiness
873.3937	1.0	865.8809	Happiness
873.5225	1.0	865.8809	Happiness
873.5611	1.0	865.8809	Happiness
873.6167	1.0	865.8809	Happiness
873.6893	1.0	865.8809	Happiness
873.9173	1.0	865.8809	Happiness
873.9719	1.0	865.8809	Happiness
874.1567	1.0	865.8809	Happiness
874.15965	1.0	865.8809	Happiness
874.19545	1.0	865.8809	Happiness
874.2308	1.0	865.8809	Happiness
875.47495	1.0	865.8809	Happiness
875.47835	1.0	865.8809	Happiness
875.7293	1.0	865.8809	Happiness
875.7343	1.0	865.8809	Happiness
875.9473	1.0	865.8809	Happiness
876.23895	1.0	865.8809	Happiness
876.26525	0.0	865.8809	Happiness
876.87415	1.0	865.8809	Happiness
877.86685	1.0	865.8809	Happiness
878.0738	1.0	865.8809	Happiness
878.66495	1.0	865.8809	Happiness
878.9046	1.0	865.8809	Happiness
879.2898	1.0	865.8809	Happiness
879.8839	1.0	865.8809	Happiness
880.44385	1.0	865.8809	Happiness
880.82355	1.0	865.8809	Happiness
881.0055	1.0	865.8809	Happiness
881.1847	1.0	865.8809	Happiness
881.3689	1.0	865.8809	Happiness
881.54825	1.0	865.8809	Happiness
881.76165	1.0	865.8809	Happiness
881.9429	1.0	865.8809	Happiness
882.3083	1.0	882.23	Calming
882.77145	1.0	882.23	Calming
883.18305	1.0	882.23	Calming
883.25115	1.0	882.23	Calming
883.3056	1.0	882.23	Calming
883.32595	1.0	882.23	Calming
883.34205	1.0	882.23	Calming
883.34775	1.0	882.23	Calming
883.35205	1.0	882.23	Calming
883.36825	1.0	882.23	Calming
883.37645	1.0	882.23	Calming
883.38365	1.0	882.23	Calming
883.3953	1.0	882.23	Calming
883.4678	1.0	882.23	Calming
883.51535	1.0	882.23	Calming
883.5236	1.0	882.23	Calming
883.53095	1.0	882.23	Calming
883.5474	1.0	882.23	Calming
883.56725	1.0	882.23	Calming
883.57825	0.0	882.23	Calming
883.59055	1.0	882.23	Calming
883.608	1.0	882.23	Calming
883.82275	1.0	882.23	Calming
883.87975	1.0	882.23	Calming
885.1611	1.0	882.23	Calming
885.1883	1.0	882.23	Calming
885.202	1.0	882.23	Calming
885.22185	1.0	882.23	Calming
885.2825	1.0	882.23	Calming
885.3387	1.0	882.23	Calming
885.36245	1.0	882.23	Calming
885.37055	1.0	882.23	Calming
885.3853	1.0	882.23	Calming
885.4053	1.0	882.23	Calming
885.41735	1.0	882.23	Calming
885.4253	1.0	882.23	Calming
885.43035	1.0	882.23	Calming
885.4396	1.0	882.23	Calming
885.44935	1.0	882.23	Calming
885.46655	1.0	882.23	Calming
885.477	1.0	882.23	Calming
885.491	1.0	882.23	Calming
886.24365	1.0	882.23	Calming
886.2845	1.0	882.23	Calming
886.4673	0.0	882.23	Calming
886.48405	1.0	882.23	Calming
886.50945	1.0	882.23	Calming
886.5267	1.0	882.23	Calming
886.5435	1.0	882.23	Calming
886.5627	1.0	882.23	Calming
886.58325	1.0	882.23	Calming
886.60345	1.0	882.23	Calming
886.6249	1.0	882.23	Calming
886.64615	1.0	882.23	Calming
886.66635	1.0	882.23	Calming
886.68725	1.0	882.23	Calming
886.75445	1.0	882.23	Calming
886.7766	1.0	882.23	Calming
886.8003	1.0	882.23	Calming
886.826	1.0	882.23	Calming
886.85735	1.0	882.23	Calming
886.8963	1.0	882.23	Calming
887.62455	1.0	882.23	Calming
887.6564	1.0	882.23	Calming
887.68635	1.0	882.23	Calming
887.70055	1.0	882.23	Calming
887.7069	1.0	882.23	Calming
887.71885	1.0	882.23	Calming
887.72575	1.0	882.23	Calming
887.73125	1.0	882.23	Calming
887.74365	1.0	882.23	Calming
887.74885	1.0	882.23	Calming
887.7552	1.0	882.23	Calming
887.76835	1.0	882.23	Calming
887.7805	1.0	882.23	Calming
887.81165	1.0	882.23	Calming
887.8251	1.0	882.23	Calming
888.0753	1.0	882.23	Calming
889.49955	1.0	882.23	Calming
889.5265	1.0	882.23	Calming
889.54255	1.0	882.23	Calming
889.55895	1.0	882.23	Calming
889.5655	1.0	882.23	Calming
889.5749	1.0	882.23	Calming
889.5809	1.0	882.23	Calming
889.60275	1.0	882.23	Calming
889.6126	1.0	882.23	Calming
889.62255	1.0	882.23	Calming
889.6331	1.0	882.23	Calming
889.64355	1.0	882.23	Calming
889.65555	1.0	882.23	Calming
889.6659	1.0	882.23	Calming
889.67895	1.0	882.23	Calming
889.68905	1.0	882.23	Calming
889.70855	1.0	882.23	Calming
889.7198	1.0	882.23	Calming
890.5801	1.0	882.23	Calming
890.68425	1.0	882.23	Calming
890.71525	1.0	882.23	Calming
890.73315	1.0	882.23	Calming
890.75305	1.0	882.23	Calming
890.8093	1.0	882.23	Calming
890.8328	1.0	882.23	Calming
890.85345	1.0	882.23	Calming
890.8734	1.0	882.23	Calming
890.89465	1.0	882.23	Calming
890.9138	1.0	882.23	Calming
890.9336	1.0	882.23	Calming
890.95245	1.0	882.23	Calming
890.9716	1.0	882.23	Calming
890.99075	1.0	882.23	Calming
891.01125	1.0	882.23	Calming
891.03025	1.0	882.23	Calming
891.0496	1.0	882.23	Calming
891.07065	1.0	882.23	Calming
891.0921	1.0	882.23	Calming
891.1136	1.0	882.23	Calming
891.13585	1.0	882.23	Calming
891.15705	1.0	882.23	Calming
891.1796	1.0	882.23	Calming
891.2025	1.0	882.23	Calming
891.2231	1.0	882.23	Calming
891.27125	1.0	882.23	Calming
891.2967	1.0	882.23	Calming
891.32395	1.0	882.23	Calming
891.35055	1.0	882.23	Calming
891.37995	1.0	882.23	Calming
891.5425	1.0	882.23	Calming
891.93615	1.0	882.23	Calming
892.0337	1.0	882.23	Calming
892.05005	1.0	882.23	Calming
892.06175	1.0	882.23	Calming
892.078	1.0	882.23	Calming
892.09005	1.0	882.23	Calming
896.8861	1.0	882.23	Calming
897.925	1.0	882.23	Calming
898.3487	1.0	882.23	Calming
898.5682	1.0	882.23	Calming
898.77455	1.0	882.23	Calming
899.0161	1.0	882.23	Calming
899.23445	1.0	899.1293	Sadness
899.60995	1.0	899.1293	Sadness
899.8898	1.0	899.1293	Sadness
899.90425	1.0	899.1293	Sadness
899.9655	1.0	899.1293	Sadness
900.0159	1.0	899.1293	Sadness
900.06825	1.0	899.1293	Sadness
900.08745	1.0	899.1293	Sadness
900.16625	1.0	899.1293	Sadness
900.22525	1.0	899.1293	Sadness
900.2465	0.0	899.1293	Sadness
900.2689	1.0	899.1293	Sadness
900.37705	1.0	899.1293	Sadness
900.39805	1.0	899.1293	Sadness
900.42215	1.0	899.1293	Sadness
900.44665	1.0	899.1293	Sadness
900.47355	1.0	899.1293	Sadness
900.4998	0.0	899.1293	Sadness
900.531	1.0	899.1293	Sadness
900.58385	1.0	899.1293	Sadness
900.6067	1.0	899.1293	Sadness
900.61525	0.0	899.1293	Sadness
900.62765	1.0	899.1293	Sadness
900.64845	1.0	899.1293	Sadness
900.66935	1.0	899.1293	Sadness
900.691	1.0	899.1293	Sadness
900.71435	1.0	899.1293	Sadness
900.76265	1.0	899.1293	Sadness
900.78625	1.0	899.1293	Sadness
900.8104	1.0	899.1293	Sadness
900.83195	1.0	899.1293	Sadness
900.8541	1.0	899.1293	Sadness
900.90145	1.0	899.1293	Sadness
900.92505	1.0	899.1293	Sadness
900.9491	1.0	899.1293	Sadness
900.97335	1.0	899.1293	Sadness
901.0225	1.0	899.1293	Sadness
901.05325	1.0	899.1293	Sadness
901.1832	1.0	899.1293	Sadness
901.2346	1.0	899.1293	Sadness
901.28925	1.0	899.1293	Sadness
901.3439	1.0	899.1293	Sadness
901.38695	1.0	899.1293	Sadness
901.44485	1.0	899.1293	Sadness
901.73445	1.0	899.1293	Sadness
901.7878	1.0	899.1293	Sadness
901.84195	1.0	899.1293	Sadness
901.8918	1.0	899.1293	Sadness
901.9412	1.0	899.1293	Sadness
901.9876	1.0	899.1293	Sadness
902.0297	1.0	899.1293	Sadness
902.06875	1.0	899.1293	Sadness
902.11035	1.0	899.1293	Sadness
902.1513	1.0	899.1293	Sadness
902.19325	1.0	899.1293	Sadness
902.2746	0.0	899.1293	Sadness
902.35725	1.0	899.1293	Sadness
902.40125	1.0	899.1293	Sadness
902.44335	1.0	899.1293	Sadness
902.4868	1.0	899.1293	Sadness
902.52815	1.0	899.1293	Sadness
902.5714	1.0	899.1293	Sadness
902.6597	1.0	899.1293	Sadness
902.70425	1.0	899.1293	Sadness
902.74935	1.0	899.1293	Sadness
902.7914	1.0	899.1293	Sadness
902.9219	1.0	899.1293	Sadness
902.9652	1.0	899.1293	Sadness
903.00945	1.0	899.1293	Sadness
903.10185	1.0	899.1293	Sadness
903.14725	1.0	899.1293	Sadness
903.24755	1.0	899.1293	Sadness
903.2931	1.0	899.1293	Sadness
903.34035	1.0	899.1293	Sadness
903.38815	1.0	899.1293	Sadness
903.4814	1.0	899.1293	Sadness
903.52815	1.0	899.1293	Sadness
903.62265	1.0	899.1293	Sadness
903.6671	1.0	899.1293	Sadness
903.7115	1.0	899.1293	Sadness
903.80155	1.0	899.1293	Sadness
903.8428	1.0	899.1293	Sadness
903.8866	1.0	899.1293	Sadness
903.98025	1.0	899.1293	Sadness
904.02665	1.0	899.1293	Sadness
904.0722	1.0	899.1293	Sadness
904.1187	1.0	899.1293	Sadness
904.1634	1.0	899.1293	Sadness
904.2615	1.0	899.1293	Sadness
904.30685	1.0	899.1293	Sadness
904.40015	1.0	899.1293	Sadness
904.44405	1.0	899.1293	Sadness
904.48765	1.0	899.1293	Sadness
904.5304	1.0	899.1293	Sadness
904.6199	1.0	899.1293	Sadness
904.66535	1.0	899.1293	Sadness
904.7092	1.0	899.1293	Sadness
904.79995	1.0	899.1293	Sadness
904.8451	1.0	899.1293	Sadness
904.93915	1.0	899.1293	Sadness
905.82045	1.0	899.1293	Sadness
905.96105	1.0	899.1293	Sadness
906.0099	0.0	899.1293	Sadness
906.0242	1.0	899.1293	Sadness
906.0752	1.0	899.1293	Sadness
906.11035	1.0	899.1293	Sadness
906.16635	1.0	899.1293	Sadness
906.20525	1.0	899.1293	Sadness
906.2484	1.0	899.1293	Sadness
906.30765	1.0	899.1293	Sadness
906.3853	1.0	899.1293	Sadness
906.4183	1.0	899.1293	Sadness
906.44485	1.0	899.1293	Sadness
906.4686	1.0	899.1293	Sadness
906.5195	1.0	899.1293	Sadness
906.5492	1.0	899.1293	Sadness
906.59855	1.0	899.1293	Sadness
906.6265	1.0	899.1293	Sadness
906.6842	1.0	899.1293	Sadness
906.71525	1.0	899.1293	Sadness
906.74505	1.0	899.1293	Sadness
906.77715	1.0	899.1293	Sadness
906.809	1.0	899.1293	Sadness
906.84055	1.0	899.1293	Sadness
906.87275	0.0	899.1293	Sadness
906.9062	1.0	899.1293	Sadness
906.93785	1.0	899.1293	Sadness
906.9693	1.0	899.1293	Sadness
906.99915	1.0	899.1293	Sadness
907.0291	1.0	899.1293	Sadness
907.0592	1.0	899.1293	Sadness
907.08775	1.0	899.1293	Sadness
907.13875	1.0	899.1293	Sadness
907.16565	1.0	899.1293	Sadness
907.22355	1.0	899.1293	Sadness
907.2789	1.0	899.1293	Sadness
907.30655	1.0	899.1293	Sadness
907.33605	1.0	899.1293	Sadness
907.36485	1.0	899.1293	Sadness
907.39725	1.0	899.1293	Sadness
907.45985	1.0	899.1293	Sadness
907.5228	1.0	899.1293	Sadness
907.5831	1.0	899.1293	Sadness
907.64465	1.0	899.1293	Sadness
907.67585	1.0	899.1293	Sadness
907.7086	1.0	899.1293	Sadness
907.7393	1.0	899.1293	Sadness
907.80205	1.0	899.1293	Sadness
907.86695	1.0	899.1293	Sadness
907.89855	1.0	899.1293	Sadness
907.92995	1.0	899.1293	Sadness
907.9614	1.0	899.1293	Sadness
908.02575	1.0	899.1293	Sadness
908.058	1.0	899.1293	Sadness
908.0885	1.0	899.1293	Sadness
908.1204	1.0	899.1293	Sadness
908.2224	1.0	899.1293	Sadness
908.25545	1.0	899.1293	Sadness
908.29105	1.0	899.1293	Sadness
908.3253	1.0	899.1293	Sadness
908.36045	1.0	899.1293	Sadness
908.39465	0.0	899.1293	Sadness
908.42745	1.0	899.1293	Sadness
908.4605	1.0	899.1293	Sadness
908.4951	1.0	899.1293	Sadness
908.5293	1.0	899.1293	Sadness
908.563	1.0	899.1293	Sadness
908.6023	1.0	899.1293	Sadness
908.63475	1.0	899.1293	Sadness
908.66825	1.0	899.1293	Sadness
908.70095	1.0	899.1293	Sadness
908.7677	1.0	899.1293	Sadness
908.8013	1.0	899.1293	Sadness
908.8664	1.0	899.1293	Sadness
908.8996	1.0	899.1293	Sadness
908.93595	0.0	899.1293	Sadness
909.00535	1.0	899.1293	Sadness
909.0402	1.0	899.1293	Sadness
909.07705	1.0	899.1293	Sadness
909.14855	1.0	899.1293	Sadness
909.1853	1.0	899.1293	Sadness
909.2207	1.0	899.1293	Sadness
909.2583	1.0	899.1293	Sadness
909.365	1.0	899.1293	Sadness
909.399	1.0	899.1293	Sadness
909.50995	1.0	899.1293	Sadness
909.54445	1.0	899.1293	Sadness
909.58315	1.0	899.1293	Sadness
909.62045	1.0	899.1293	Sadness
909.65805	1.0	899.1293	Sadness
909.6972	1.0	899.1293	Sadness
909.73535	1.0	899.1293	Sadness
909.7759	1.0	899.1293	Sadness
909.81705	1.0	899.1293	Sadness
917.01655	1.0	916.0451	Love
917.30215	1.0	916.0451	Love
917.39595	1.0	916.0451	Love
917.4942	1.0	916.0451	Love
917.51435	1.0	916.0451	Love
917.53215	1.0	916.0451	Love
917.5551	1.0	916.0451	Love
917.57605	1.0	916.0451	Love
917.58185	1.0	916.0451	Love
917.59355	1.0	916.0451	Love
917.601	1.0	916.0451	Love
917.60855	1.0	916.0451	Love
917.61535	1.0	916.0451	Love
917.62245	1.0	916.0451	Love
917.6311	1.0	916.0451	Love
917.64015	1.0	916.0451	Love
917.6506	1.0	916.0451	Love
917.6651	1.0	916.0451	Love
917.6747	1.0	916.0451	Love
917.68725	0.0	916.0451	Love
917.69935	1.0	916.0451	Love
917.7159	1.0	916.0451	Love
917.73375	1.0	916.0451	Love
917.9165	1.0	916.0451	Love
917.9318	1.0	916.0451	Love
917.9689	1.0	916.0451	Love
919.4334	1.0	916.0451	Love
919.541	1.0	916.0451	Love
919.678	1.0	916.0451	Love
919.7015	1.0	916.0451	Love
919.7132	1.0	916.0451	Love
919.72215	1.0	916.0451	Love
919.7352	1.0	916.0451	Love
919.7416	1.0	916.0451	Love
919.7548	1.0	916.0451	Love
919.7617	1.0	916.0451	Love
919.77075	1.0	916.0451	Love
919.77665	1.0	916.0451	Love
919.783	1.0	916.0451	Love
919.79545	1.0	916.0451	Love
919.811	1.0	916.0451	Love
919.83325	1.0	916.0451	Love
919.86875	1.0	916.0451	Love
919.88545	1.0	916.0451	Love
919.9744	1.0	916.0451	Love
919.98265	1.0	916.0451	Love
919.9959	1.0	916.0451	Love
920.0063	0.0	916.0451	Love
920.0188	1.0	916.0451	Love
920.03445	1.0	916.0451	Love
920.0532	1.0	916.0451	Love
920.08325	1.0	916.0451	Love
920.2761	1.0	916.0451	Love
920.29865	1.0	916.0451	Love
920.3213	1.0	916.0451	Love
920.4988	1.0	916.0451	Love
921.7373	1.0	916.0451	Love
921.7551	1.0	916.0451	Love
921.7631	1.0	916.0451	Love
921.775	1.0	916.0451	Love
921.7808	1.0	916.0451	Love
921.78635	1.0	916.0451	Love
921.79145	1.0	916.0451	Love
921.79845	1.0	916.0451	Love
921.8161	1.0	916.0451	Love
921.83065	1.0	916.0451	Love
921.8398	1.0	916.0451	Love
921.85865	1.0	916.0451	Love
921.8694	0.0	916.0451	Love
921.88515	1.0	916.0451	Love
922.04765	1.0	916.0451	Love
922.06005	1.0	916.0451	Love
922.06685	1.0	916.0451	Love
922.07295	1.0	916.0451	Love
922.07905	1.0	916.0451	Love
922.08595	1.0	916.0451	Love
922.0927	1.0	916.0451	Love
922.10485	1.0	916.0451	Love
922.1151	1.0	916.0451	Love
922.13095	1.0	916.0451	Love
922.14585	1.0	916.0451	Love
922.16445	1.0	916.0451	Love
922.1908	1.0	916.0451	Love
922.22245	1.0	916.0451	Love
922.2444	1.0	916.0451	Love
924.50355	1.0	916.0451	Love
924.5725	1.0	916.0451	Love
924.5958	1.0	916.0451	Love
924.61515	1.0	916.0451	Love
924.63325	1.0	916.0451	Love
924.6428	1.0	916.0451	Love
924.6573	1.0	916.0451	Love
924.6961	1.0	916.0451	Love
924.81165	1.0	916.0451	Love
924.83965	1.0	916.0451	Love
925.11875	1.0	916.0451	Love
925.14035	1.0	916.0451	Love
925.1532	1.0	916.0451	Love
925.17625	1.0	916.0451	Love
925.4225	1.0	916.0451	Love
925.4323	1.0	916.0451	Love
925.44395	1.0	916.0451	Love
925.8561	1.0	916.0451	Love
926.0743	1.0	916.0451	Love
930.6833	1.0	916.0451	Love
930.9456	1.0	916.0451	Love
931.2789	1.0	916.0451	Love
931.75905	1.0	916.0451	Love
932.25955	1.0	916.0451	Love
932.9547	1.0	916.0451	Love
933.16335	1.0	933.132	Attention
933.35735	1.0	933.132	Attention
933.82125	1.0	933.132	Attention
934.01545	1.0	933.132	Attention
934.139	1.0	933.132	Attention
934.1429	1.0	933.132	Attention
934.15685	0.0	933.132	Attention
934.3754	1.0	933.132	Attention
934.37905	1.0	933.132	Attention
934.40285	1.0	933.132	Attention
934.5592	1.0	933.132	Attention
934.5618	1.0	933.132	Attention
934.56405	1.0	933.132	Attention
934.56675	1.0	933.132	Attention
934.58245	1.0	933.132	Attention
934.59315	0.0	933.132	Attention
934.615	1.0	933.132	Attention
934.75805	1.0	933.132	Attention
934.76075	1.0	933.132	Attention
934.7632	1.0	933.132	Attention
934.78475	1.0	933.132	Attention
934.7957	1.0	933.132	Attention
934.94665	1.0	933.132	Attention
934.97555	1.0	933.132	Attention
935.14805	0.0	933.132	Attention
935.2586	1.0	933.132	Attention
936.50745	1.0	933.132	Attention
936.5128	0.0	933.132	Attention
936.51605	1.0	933.132	Attention
936.5334	1.0	933.132	Attention
936.5431	1.0	933.132	Attention
936.74795	1.0	933.132	Attention
936.7513	0.0	933.132	Attention
936.75405	0.0	933.132	Attention
936.826	1.0	933.132	Attention
936.93585	1.0	933.132	Attention
936.93875	1.0	933.132	Attention
936.9417	1.0	933.132	Attention
936.96485	0.0	933.132	Attention
937.14595	1.0	933.132	Attention
937.1798	1.0	933.132	Attention
937.3695	1.0	933.132	Attention
937.3743	1.0	933.132	Attention
937.3936	1.0	933.132	Attention
937.5671	1.0	933.132	Attention
937.5777	1.0	933.132	Attention
937.5984	1.0	933.132	Attention
939.3051	1.0	933.132	Attention
939.4001	1.0	933.132	Attention
939.52265	1.0	933.132	Attention
939.5432	1.0	933.132	Attention
939.71995	1.0	933.132	Attention
939.72435	1.0	933.132	Attention
939.73995	1.0	933.132	Attention
939.90425	1.0	933.132	Attention
939.9076	1.0	933.132	Attention
939.92945	1.0	933.132	Attention
940.1178	1.0	933.132	Attention
940.14015	1.0	933.132	Attention
940.3361	1.0	933.132	Attention
940.44385	1.0	933.132	Attention
941.6902	1.0	933.132	Attention
941.77685	1.0	933.132	Attention
941.779	1.0	933.132	Attention
941.78155	1.0	933.132	Attention
941.79715	1.0	933.132	Attention
941.8066	1.0	933.132	Attention
941.8187	1.0	933.132	Attention
942.0049	1.0	933.132	Attention
942.0076	1.0	933.132	Attention
942.02815	1.0	933.132	Attention
942.0452	1.0	933.132	Attention
942.18875	1.0	933.132	Attention
942.2244	1.0	933.132	Attention
942.39675	1.0	933.132	Attention
942.4259	1.0	933.132	Attention
942.6007	1.0	933.132	Attention
942.60355	1.0	933.132	Attention
942.60635	1.0	933.132	Attention
942.62705	1.0	933.132	Attention
942.64695	1.0	933.132	Attention
944.8651	1.0	933.132	Attention
945.46765	1.0	933.132	Attention
