 	Spike markers	 	 
Time	Value	Cmt Time	Cmt Text
s	V	s	 
287.71965	1.0	276.7985	Sadness
287.72635	1.0	276.7985	Sadness
287.73165	1.0	276.7985	Sadness
287.73785	1.0	276.7985	Sadness
287.74355	1.0	276.7985	Sadness
287.7585	1.0	276.7985	Sadness
296.27665	1.0	294.4439	Calming
296.38635	1.0	294.4439	Calming
296.4533	1.0	294.4439	Calming
296.5266	1.0	294.4439	Calming
296.5474	1.0	294.4439	Calming
296.63225	1.0	294.4439	Calming
296.6952	1.0	294.4439	Calming
296.7339	1.0	294.4439	Calming
296.7659	1.0	294.4439	Calming
296.7941	1.0	294.4439	Calming
296.8174	1.0	294.4439	Calming
296.8555	1.0	294.4439	Calming
296.91115	1.0	294.4439	Calming
296.95815	1.0	294.4439	Calming
296.98505	1.0	294.4439	Calming
297.04725	1.0	294.4439	Calming
297.1013	1.0	294.4439	Calming
297.15705	1.0	294.4439	Calming
297.49885	1.0	294.4439	Calming
299.0913	1.0	294.4439	Calming
299.5327	1.0	294.4439	Calming
299.58875	1.0	294.4439	Calming
299.6188	1.0	294.4439	Calming
299.67475	1.0	294.4439	Calming
299.7088	1.0	294.4439	Calming
299.7704	1.0	294.4439	Calming
299.80705	1.0	294.4439	Calming
299.8353	1.0	294.4439	Calming
299.85105	1.0	294.4439	Calming
299.8618	1.0	294.4439	Calming
299.87065	1.0	294.4439	Calming
299.8808	1.0	294.4439	Calming
299.8912	1.0	294.4439	Calming
299.89915	1.0	294.4439	Calming
299.906	1.0	294.4439	Calming
299.9129	1.0	294.4439	Calming
299.9182	1.0	294.4439	Calming
299.9243	1.0	294.4439	Calming
299.929	1.0	294.4439	Calming
299.9345	1.0	294.4439	Calming
299.9396	1.0	294.4439	Calming
299.94635	1.0	294.4439	Calming
299.95365	1.0	294.4439	Calming
299.9633	1.0	294.4439	Calming
300.1508	1.0	294.4439	Calming
300.28705	1.0	294.4439	Calming
301.99175	1.0	294.4439	Calming
302.27975	1.0	294.4439	Calming
302.60885	1.0	294.4439	Calming
302.8707	1.0	294.4439	Calming
302.9572	1.0	294.4439	Calming
302.9921	1.0	294.4439	Calming
