 	Spike markers	 	 
1084.2173	1.0	1077.125	calming
1087.97235	1.0	1077.125	calming
1088.0037	1.0	1077.125	calming
1088.1466	1.0	1077.125	calming
1088.24455	1.0	1077.125	calming
1088.26455	1.0	1077.125	calming
1094.81435	0.0	1094.1	gratitude
1094.83155	1.0	1094.1	gratitude
1094.8434	1.0	1094.1	gratitude
1097.0666	1.0	1094.1	gratitude
1097.10145	1.0	1094.1	gratitude
1097.13825	1.0	1094.1	gratitude
1097.1641	1.0	1094.1	gratitude
1097.22865	1.0	1094.1	gratitude
1097.36595	1.0	1094.1	gratitude
1097.3818	1.0	1094.1	gratitude
1097.4129	1.0	1094.1	gratitude
1097.4273	1.0	1094.1	gratitude
1097.8014	1.0	1094.1	gratitude
1097.8822	1.0	1094.1	gratitude
1098.0281	1.0	1094.1	gratitude
1098.04245	1.0	1094.1	gratitude
1098.06485	1.0	1094.1	gratitude
1098.4585	1.0	1094.1	gratitude
1098.57225	1.0	1094.1	gratitude
1098.5862	1.0	1094.1	gratitude
1098.6034	1.0	1094.1	gratitude
1098.62135	1.0	1094.1	gratitude
1098.6493	1.0	1094.1	gratitude
1098.84295	1.0	1094.1	gratitude
1098.86295	1.0	1094.1	gratitude
1098.87715	1.0	1094.1	gratitude
1098.89945	1.0	1094.1	gratitude
1099.06555	1.0	1094.1	gratitude
1100.20575	1.0	1094.1	gratitude
1100.25795	1.0	1094.1	gratitude
1100.6604	1.0	1094.1	gratitude
1100.67885	1.0	1094.1	gratitude
1100.7292	1.0	1094.1	gratitude
1100.76165	1.0	1094.1	gratitude
1100.7717	1.0	1094.1	gratitude
1100.8038	1.0	1094.1	gratitude
1100.8415	1.0	1094.1	gratitude
1100.89965	1.0	1094.1	gratitude
1100.9079	1.0	1094.1	gratitude
1100.917	1.0	1094.1	gratitude
1100.94345	1.0	1094.1	gratitude
1100.9546	1.0	1094.1	gratitude
1101.01525	1.0	1094.1	gratitude
1101.08215	1.0	1094.1	gratitude
1101.22325	1.0	1094.1	gratitude
1101.40075	1.0	1094.1	gratitude
1101.41445	1.0	1094.1	gratitude
1101.60305	1.0	1094.1	gratitude
1101.65135	1.0	1094.1	gratitude
1101.7474	1.0	1094.1	gratitude
1101.84215	1.0	1094.1	gratitude
1101.8845	1.0	1094.1	gratitude
1101.91885	1.0	1094.1	gratitude
1101.96495	1.0	1094.1	gratitude
1101.98885	1.0	1094.1	gratitude
1102.2021	1.0	1094.1	gratitude
1102.3243	1.0	1094.1	gratitude
1102.34025	1.0	1094.1	gratitude
1102.7773	1.0	1094.1	gratitude
1102.8562	1.0	1094.1	gratitude
1103.6573	1.0	1094.1	gratitude
1103.75095	1.0	1094.1	gratitude
1103.77615	1.0	1094.1	gratitude
1103.8067	1.0	1094.1	gratitude
1104.24005	1.0	1094.1	gratitude
1104.3238	1.0	1094.1	gratitude
1104.36275	1.0	1094.1	gratitude
1104.3792	1.0	1094.1	gratitude
1104.44505	1.0	1094.1	gratitude
1104.5008	1.0	1094.1	gratitude
1104.5074	1.0	1094.1	gratitude
1104.51385	1.0	1094.1	gratitude
1104.52585	1.0	1094.1	gratitude
1104.6032	1.0	1094.1	gratitude
1104.62375	1.0	1094.1	gratitude
1111.7226	1.0	1111.17	attention
1111.73925	0.0	1111.17	attention
1111.74885	0.0	1111.17	attention
1111.7575	0.0	1111.17	attention
1111.7587	0.0	1111.17	attention
1111.7598	0.0	1111.17	attention
1111.7611	0.0	1111.17	attention
1111.7623	0.0	1111.17	attention
1111.76355	0.0	1111.17	attention
1111.92895	1.0	1111.17	attention
1111.9321	1.0	1111.17	attention
1111.93795	0.0	1111.17	attention
1111.93985	0.0	1111.17	attention
1111.9997	0.0	1111.17	attention
1112.1739	0.0	1111.17	attention
1112.19475	0.0	1111.17	attention
1112.3395	1.0	1111.17	attention
1112.3429	1.0	1111.17	attention
1112.4167	1.0	1111.17	attention
1112.86695	0.0	1111.17	attention
1113.79905	1.0	1111.17	attention
1113.80325	1.0	1111.17	attention
1113.80975	0.0	1111.17	attention
1113.81245	0.0	1111.17	attention
1113.8398	0.0	1111.17	attention
1113.8563	1.0	1111.17	attention
1113.87335	1.0	1111.17	attention
1113.87735	1.0	1111.17	attention
1114.01745	1.0	1111.17	attention
1114.02115	1.0	1111.17	attention
1114.09135	0.0	1111.17	attention
1114.2192	1.0	1111.17	attention
1114.22185	1.0	1111.17	attention
1114.2939	1.0	1111.17	attention
1114.492	0.0	1111.17	attention
1114.51215	1.0	1111.17	attention
1114.7084	0.0	1111.17	attention
1116.1748	1.0	1111.17	attention
1116.17805	1.0	1111.17	attention
1116.18785	0.0	1111.17	attention
1116.2157	0.0	1111.17	attention
1116.21675	0.0	1111.17	attention
1116.2365	1.0	1111.17	attention
1116.4633	1.0	1111.17	attention
1116.61605	0.0	1111.17	attention
1116.8546	0.0	1111.17	attention
1118.242	1.0	1111.17	attention
1118.2455	1.0	1111.17	attention
1118.33965	1.0	1111.17	attention
1118.69535	1.0	1111.17	attention
1118.6987	1.0	1111.17	attention
1118.77975	0.0	1111.17	attention
1118.79715	0.0	1111.17	attention
1119.5666	0.0	1111.17	attention
1119.5682	0.0	1111.17	attention
1119.5692	0.0	1111.17	attention
1119.6273	0.0	1111.17	attention
1120.64565	1.0	1111.17	attention
1120.65685	0.0	1111.17	attention
1120.65875	0.0	1111.17	attention
1120.73905	1.0	1111.17	attention
1120.8859	0.0	1111.17	attention
1120.9166	1.0	1111.17	attention
1120.958	1.0	1111.17	attention
1121.15375	0.0	1111.17	attention
1124.14905	0.0	1111.17	attention
1124.35635	1.0	1111.17	attention
1291.08245	1.0	1290.6075	attention
1291.08525	1.0	1290.6075	attention
1291.09255	1.0	1290.6075	attention
1291.14215	0.0	1290.6075	attention
1291.16255	1.0	1290.6075	attention
1291.16995	1.0	1290.6075	attention
1291.3414	1.0	1290.6075	attention
1291.3447	1.0	1290.6075	attention
1291.42095	1.0	1290.6075	attention
1291.5993	0.0	1290.6075	attention
1291.60785	1.0	1290.6075	attention
1291.641	1.0	1290.6075	attention
1291.6516	1.0	1290.6075	attention
1291.6588	1.0	1290.6075	attention
1291.7876	1.0	1290.6075	attention
1291.79075	1.0	1290.6075	attention
1291.84765	0.0	1290.6075	attention
1291.8818	1.0	1290.6075	attention
1291.88875	1.0	1290.6075	attention
1292.0389	1.0	1290.6075	attention
1292.09955	1.0	1290.6075	attention
1292.1154	1.0	1290.6075	attention
1292.1219	1.0	1290.6075	attention
1292.168	0.0	1290.6075	attention
1292.1692	0.0	1290.6075	attention
1292.1706	0.0	1290.6075	attention
1293.2757	1.0	1290.6075	attention
1293.2852	1.0	1290.6075	attention
1293.2939	1.0	1290.6075	attention
1293.4613	1.0	1290.6075	attention
1293.46445	1.0	1290.6075	attention
1293.52935	1.0	1290.6075	attention
1293.5423	1.0	1290.6075	attention
1293.58935	0.0	1290.6075	attention
1293.59035	0.0	1290.6075	attention
1293.59275	0.0	1290.6075	attention
1293.59375	0.0	1290.6075	attention
1293.68865	1.0	1290.6075	attention
1293.69175	1.0	1290.6075	attention
1293.72955	0.0	1290.6075	attention
1293.7309	0.0	1290.6075	attention
1293.7632	1.0	1290.6075	attention
1293.77235	1.0	1290.6075	attention
1293.91915	1.0	1290.6075	attention
1293.95725	0.0	1290.6075	attention
1293.95855	0.0	1290.6075	attention
1293.9907	1.0	1290.6075	attention
1294.1651	1.0	1290.6075	attention
1294.1681	1.0	1290.6075	attention
1294.2371	1.0	1290.6075	attention
1294.25475	1.0	1290.6075	attention
1294.2962	0.0	1290.6075	attention
1294.29725	0.0	1290.6075	attention
1294.299	0.0	1290.6075	attention
1294.3007	0.0	1290.6075	attention
1295.36715	1.0	1290.6075	attention
1295.37045	1.0	1290.6075	attention
1295.4328	1.0	1290.6075	attention
1295.4462	1.0	1290.6075	attention
1295.60595	1.0	1290.6075	attention
1295.6091	1.0	1290.6075	attention
1295.6824	1.0	1290.6075	attention
1295.6892	1.0	1290.6075	attention
1295.6988	1.0	1290.6075	attention
1295.8214	1.0	1290.6075	attention
1295.82455	1.0	1290.6075	attention
1295.9063	1.0	1290.6075	attention
1295.91395	1.0	1290.6075	attention
1296.06475	1.0	1290.6075	attention
1296.0679	1.0	1290.6075	attention
1296.07675	1.0	1290.6075	attention
1296.1086	1.0	1290.6075	attention
1296.16255	1.0	1290.6075	attention
1296.30505	1.0	1290.6075	attention
1296.30835	1.0	1290.6075	attention
1296.38185	1.0	1290.6075	attention
1297.41715	1.0	1290.6075	attention
1297.4196	1.0	1290.6075	attention
1297.4223	1.0	1290.6075	attention
1297.4563	0.0	1290.6075	attention
1297.46115	1.0	1290.6075	attention
1297.4746	0.0	1290.6075	attention
1297.50705	1.0	1290.6075	attention
1297.5244	0.0	1290.6075	attention
1297.6725	1.0	1290.6075	attention
1297.6759	1.0	1290.6075	attention
1297.7401	1.0	1290.6075	attention
1297.7476	1.0	1290.6075	attention
1297.901	1.0	1290.6075	attention
1297.9042	1.0	1290.6075	attention
1297.9073	1.0	1290.6075	attention
1297.97055	1.0	1290.6075	attention
1297.97845	1.0	1290.6075	attention
1297.99085	1.0	1290.6075	attention
1298.1205	1.0	1290.6075	attention
1298.1237	1.0	1290.6075	attention
1298.1985	1.0	1290.6075	attention
1298.20675	1.0	1290.6075	attention
1298.39325	1.0	1290.6075	attention
1298.3963	1.0	1290.6075	attention
1298.45595	1.0	1290.6075	attention
1298.4621	1.0	1290.6075	attention
1299.6545	1.0	1290.6075	attention
1299.65745	1.0	1290.6075	attention
1299.73615	1.0	1290.6075	attention
1299.7414	1.0	1290.6075	attention
1299.89725	1.0	1290.6075	attention
1299.9006	1.0	1290.6075	attention
1299.9759	1.0	1290.6075	attention
1299.98155	1.0	1290.6075	attention
1300.11275	1.0	1290.6075	attention
1300.1158	1.0	1290.6075	attention
1300.18125	1.0	1290.6075	attention
1300.20045	1.0	1290.6075	attention
1300.3399	1.0	1290.6075	attention
1300.42605	1.0	1290.6075	attention
1300.60565	1.0	1290.6075	attention
1300.6088	1.0	1290.6075	attention
1300.6772	1.0	1290.6075	attention
1300.69725	1.0	1290.6075	attention
1301.7517	1.0	1290.6075	attention
1301.75455	1.0	1290.6075	attention
1301.7569	1.0	1290.6075	attention
1301.78945	1.0	1290.6075	attention
1301.8258	1.0	1290.6075	attention
1301.8418	1.0	1290.6075	attention
1302.01175	1.0	1290.6075	attention
1302.0148	1.0	1290.6075	attention
1302.09765	1.0	1290.6075	attention
1302.10215	1.0	1290.6075	attention
1302.24815	1.0	1290.6075	attention
1302.2513	1.0	1290.6075	attention
1302.3216	1.0	1290.6075	attention
1302.33825	1.0	1290.6075	attention
1302.3473	1.0	1290.6075	attention
1308.26135	0.0	1290.6075	attention
1330.94105	1.0	1330.8925	attention
1330.94415	1.0	1330.8925	attention
1330.94785	1.0	1330.8925	attention
1331.02185	1.0	1330.8925	attention
1331.0384	1.0	1330.8925	attention
1331.04265	0.0	1330.8925	attention
1331.2071	1.0	1330.8925	attention
1331.2101	1.0	1330.8925	attention
1331.23125	1.0	1330.8925	attention
1331.25215	0.0	1330.8925	attention
1331.2785	1.0	1330.8925	attention
1331.29815	1.0	1330.8925	attention
1331.4314	0.0	1330.8925	attention
1331.4344	1.0	1330.8925	attention
1331.43705	0.0	1330.8925	attention
1331.4418	1.0	1330.8925	attention
1331.47425	0.0	1330.8925	attention
1331.4759	0.0	1330.8925	attention
1331.47745	0.0	1330.8925	attention
1331.506	1.0	1330.8925	attention
1331.51575	1.0	1330.8925	attention
1331.66185	1.0	1330.8925	attention
1331.66495	1.0	1330.8925	attention
1331.6676	1.0	1330.8925	attention
1331.70195	0.0	1330.8925	attention
1331.70295	0.0	1330.8925	attention
1331.70655	0.0	1330.8925	attention
1331.73715	1.0	1330.8925	attention
1331.75045	1.0	1330.8925	attention
1331.9067	1.0	1330.8925	attention
1331.9098	1.0	1330.8925	attention
1331.94865	0.0	1330.8925	attention
1331.9505	0.0	1330.8925	attention
1331.97485	1.0	1330.8925	attention
1331.98425	0.0	1330.8925	attention
1331.99	1.0	1330.8925	attention
1332.036	0.0	1330.8925	attention
1332.037	0.0	1330.8925	attention
1332.0422	0.0	1330.8925	attention
1332.04465	0.0	1330.8925	attention
1333.2422	1.0	1330.8925	attention
1333.24525	1.0	1330.8925	attention
1333.26375	1.0	1330.8925	attention
1333.31985	1.0	1330.8925	attention
1333.32435	1.0	1330.8925	attention
1333.50545	1.0	1330.8925	attention
1333.50845	1.0	1330.8925	attention
1333.5512	0.0	1330.8925	attention
1333.5744	1.0	1330.8925	attention
1333.5826	1.0	1330.8925	attention
1333.72665	1.0	1330.8925	attention
1333.7297	1.0	1330.8925	attention
1333.79675	1.0	1330.8925	attention
1333.8096	1.0	1330.8925	attention
1333.8157	1.0	1330.8925	attention
1333.9617	1.0	1330.8925	attention
1333.96465	1.0	1330.8925	attention
1334.0383	0.0	1330.8925	attention
1334.0592	1.0	1330.8925	attention
1334.09225	0.0	1330.8925	attention
1334.0941	0.0	1330.8925	attention
1334.09525	0.0	1330.8925	attention
1334.09725	0.0	1330.8925	attention
1334.22065	1.0	1330.8925	attention
1334.2237	1.0	1330.8925	attention
1334.2278	1.0	1330.8925	attention
1334.26575	0.0	1330.8925	attention
1334.3286	0.0	1330.8925	attention
1334.3457	0.0	1330.8925	attention
1334.34775	0.0	1330.8925	attention
1334.34945	0.0	1330.8925	attention
1334.3507	0.0	1330.8925	attention
1334.352	0.0	1330.8925	attention
1334.3532	0.0	1330.8925	attention
1334.3545	0.0	1330.8925	attention
1334.35575	0.0	1330.8925	attention
1335.7629	1.0	1330.8925	attention
1335.76575	1.0	1330.8925	attention
1335.7861	1.0	1330.8925	attention
1335.8311	1.0	1330.8925	attention
1335.856	1.0	1330.8925	attention
1336.0117	1.0	1330.8925	attention
1336.0157	1.0	1330.8925	attention
1336.0195	1.0	1330.8925	attention
1336.08595	1.0	1330.8925	attention
1336.093	1.0	1330.8925	attention
1336.1048	1.0	1330.8925	attention
1336.1422	0.0	1330.8925	attention
1336.1435	0.0	1330.8925	attention
1336.1446	0.0	1330.8925	attention
1336.14685	0.0	1330.8925	attention
1336.2373	1.0	1330.8925	attention
1336.24055	1.0	1330.8925	attention
1336.2605	1.0	1330.8925	attention
1336.2784	0.0	1330.8925	attention
1336.27975	0.0	1330.8925	attention
1336.28095	0.0	1330.8925	attention
1336.2838	0.0	1330.8925	attention
1336.30705	1.0	1330.8925	attention
1336.3233	1.0	1330.8925	attention
1336.455	1.0	1330.8925	attention
1336.458	1.0	1330.8925	attention
1336.4606	1.0	1330.8925	attention
1336.4638	1.0	1330.8925	attention
1336.4968	0.0	1330.8925	attention
1336.4996	0.0	1330.8925	attention
1336.50105	0.0	1330.8925	attention
1336.50245	0.0	1330.8925	attention
1336.52885	1.0	1330.8925	attention
1336.5437	1.0	1330.8925	attention
1336.69615	1.0	1330.8925	attention
1336.6992	1.0	1330.8925	attention
1336.7044	1.0	1330.8925	attention
1336.73765	0.0	1330.8925	attention
1336.7391	0.0	1330.8925	attention
1336.74185	0.0	1330.8925	attention
1336.766	1.0	1330.8925	attention
1336.7735	1.0	1330.8925	attention
1338.12995	1.0	1330.8925	attention
1338.13305	1.0	1330.8925	attention
1338.19275	1.0	1330.8925	attention
1338.2006	1.0	1330.8925	attention
1338.3821	1.0	1330.8925	attention
1338.3851	1.0	1330.8925	attention
1338.38765	1.0	1330.8925	attention
1338.4446	1.0	1330.8925	attention
1338.45305	0.0	1330.8925	attention
1338.50655	0.0	1330.8925	attention
1338.60945	1.0	1330.8925	attention
1338.6125	1.0	1330.8925	attention
1338.6157	1.0	1330.8925	attention
1338.6505	0.0	1330.8925	attention
1338.67695	1.0	1330.8925	attention
1338.68425	1.0	1330.8925	attention
1338.69345	1.0	1330.8925	attention
1338.739	0.0	1330.8925	attention
1338.7405	0.0	1330.8925	attention
1338.74175	0.0	1330.8925	attention
1338.74275	0.0	1330.8925	attention
1338.74375	0.0	1330.8925	attention
1338.8498	1.0	1330.8925	attention
1338.853	1.0	1330.8925	attention
1338.85575	1.0	1330.8925	attention
1338.922	1.0	1330.8925	attention
1338.9363	1.0	1330.8925	attention
1338.9791	0.0	1330.8925	attention
1338.98085	0.0	1330.8925	attention
1338.98205	0.0	1330.8925	attention
1338.9834	0.0	1330.8925	attention
1338.98475	0.0	1330.8925	attention
1338.98585	0.0	1330.8925	attention
1339.1143	1.0	1330.8925	attention
1339.11745	1.0	1330.8925	attention
1339.1202	1.0	1330.8925	attention
1339.15995	0.0	1330.8925	attention
1339.18075	1.0	1330.8925	attention
1339.18805	1.0	1330.8925	attention
1340.46045	1.0	1330.8925	attention
1340.4631	1.0	1330.8925	attention
1340.48145	1.0	1330.8925	attention
1340.49945	1.0	1330.8925	attention
1340.5134	0.0	1330.8925	attention
1340.6942	1.0	1330.8925	attention
1340.6976	1.0	1330.8925	attention
1340.7002	1.0	1330.8925	attention
1340.715	1.0	1330.8925	attention
1340.7372	0.0	1330.8925	attention
1340.76355	1.0	1330.8925	attention
1340.92905	1.0	1330.8925	attention
1340.93235	1.0	1330.8925	attention
1340.93485	1.0	1330.8925	attention
1340.93715	1.0	1330.8925	attention
1340.97375	0.0	1330.8925	attention
1340.9785	1.0	1330.8925	attention
1340.99245	0.0	1330.8925	attention
1347.3177	1.0	1330.8925	attention
1356.14105	1.0	1354.995	attention
1356.14455	1.0	1354.995	attention
1356.15205	1.0	1354.995	attention
1356.2073	1.0	1354.995	attention
1356.21475	1.0	1354.995	attention
1356.2236	1.0	1354.995	attention
1356.39515	1.0	1354.995	attention
1356.39855	1.0	1354.995	attention
1356.40115	1.0	1354.995	attention
1356.41655	1.0	1354.995	attention
1356.4569	1.0	1354.995	attention
1356.46495	1.0	1354.995	attention
1356.47625	1.0	1354.995	attention
1356.5214	0.0	1354.995	attention
1356.5229	0.0	1354.995	attention
1356.52415	0.0	1354.995	attention
1356.52535	0.0	1354.995	attention
1356.52715	0.0	1354.995	attention
1356.62435	1.0	1354.995	attention
1356.62785	1.0	1354.995	attention
1356.6305	1.0	1354.995	attention
1356.66595	0.0	1354.995	attention
1356.66715	0.0	1354.995	attention
1356.68685	0.0	1354.995	attention
1356.69425	1.0	1354.995	attention
1356.7054	1.0	1354.995	attention
1356.757	0.0	1354.995	attention
1356.7598	0.0	1354.995	attention
1356.8391	1.0	1354.995	attention
1356.84255	1.0	1354.995	attention
1356.84715	0.0	1354.995	attention
1356.87895	0.0	1354.995	attention
1356.8843	0.0	1354.995	attention
1356.88625	0.0	1354.995	attention
1356.9182	1.0	1354.995	attention
1356.9281	1.0	1354.995	attention
1357.07845	1.0	1354.995	attention
1357.0814	1.0	1354.995	attention
1357.11835	0.0	1354.995	attention
1357.12025	0.0	1354.995	attention
1357.12135	0.0	1354.995	attention
1357.12235	0.0	1354.995	attention
1357.14225	1.0	1354.995	attention
1357.14865	1.0	1354.995	attention
1357.15465	1.0	1354.995	attention
1358.25	1.0	1354.995	attention
1358.3227	1.0	1354.995	attention
1358.3374	1.0	1354.995	attention
1358.53145	1.0	1354.995	attention
1358.5346	1.0	1354.995	attention
1358.5386	1.0	1354.995	attention
1358.59445	1.0	1354.995	attention
1358.60515	1.0	1354.995	attention
1358.6114	1.0	1354.995	attention
1358.75145	1.0	1354.995	attention
1358.75455	1.0	1354.995	attention
1358.75755	1.0	1354.995	attention
1358.76265	1.0	1354.995	attention
1358.78615	1.0	1354.995	attention
1358.79245	0.0	1354.995	attention
1358.79355	0.0	1354.995	attention
1358.79475	0.0	1354.995	attention
1358.7958	0.0	1354.995	attention
1358.8263	1.0	1354.995	attention
1358.8322	1.0	1354.995	attention
1358.9699	1.0	1354.995	attention
1358.97295	1.0	1354.995	attention
1358.98045	1.0	1354.995	attention
1359.01045	0.0	1354.995	attention
1359.01295	0.0	1354.995	attention
1359.01415	0.0	1354.995	attention
1359.0447	1.0	1354.995	attention
1359.05425	1.0	1354.995	attention
1359.24015	1.0	1354.995	attention
1359.2434	1.0	1354.995	attention
1359.2462	1.0	1354.995	attention
1359.28205	0.0	1354.995	attention
1359.2831	0.0	1354.995	attention
1359.28425	0.0	1354.995	attention
1359.28525	0.0	1354.995	attention
1359.3057	1.0	1354.995	attention
1359.3177	1.0	1354.995	attention
1360.51095	1.0	1354.995	attention
1360.51405	1.0	1354.995	attention
1360.57965	1.0	1354.995	attention
1360.5972	1.0	1354.995	attention
1360.6037	1.0	1354.995	attention
1360.7586	1.0	1354.995	attention
1360.7617	1.0	1354.995	attention
1360.7707	1.0	1354.995	attention
1360.82635	0.0	1354.995	attention
1360.8406	1.0	1354.995	attention
1360.8873	0.0	1354.995	attention
1360.8883	0.0	1354.995	attention
1360.88945	0.0	1354.995	attention
1360.8906	0.0	1354.995	attention
1360.8918	0.0	1354.995	attention
1360.893	0.0	1354.995	attention
1360.991	1.0	1354.995	attention
1360.99405	1.0	1354.995	attention
1360.9966	1.0	1354.995	attention
1361.03025	0.0	1354.995	attention
1361.03135	0.0	1354.995	attention
1361.03235	0.0	1354.995	attention
1361.03365	0.0	1354.995	attention
1361.03485	0.0	1354.995	attention
1361.0616	1.0	1354.995	attention
1361.07	1.0	1354.995	attention
1361.0774	1.0	1354.995	attention
1361.1251	0.0	1354.995	attention
1361.127	0.0	1354.995	attention
1361.2194	0.0	1354.995	attention
1361.2225	1.0	1354.995	attention
1361.2255	0.0	1354.995	attention
1361.25925	0.0	1354.995	attention
1361.26025	0.0	1354.995	attention
1361.2613	0.0	1354.995	attention
1361.26235	0.0	1354.995	attention
1361.29535	1.0	1354.995	attention
1361.3055	1.0	1354.995	attention
1361.4648	1.0	1354.995	attention
1361.46785	1.0	1354.995	attention
1361.4707	1.0	1354.995	attention
1361.54525	1.0	1354.995	attention
1361.55565	1.0	1354.995	attention
1361.5956	0.0	1354.995	attention
1361.59705	0.0	1354.995	attention
1361.5986	0.0	1354.995	attention
1361.6004	0.0	1354.995	attention
1361.602	0.0	1354.995	attention
1362.8509	1.0	1354.995	attention
1362.85435	1.0	1354.995	attention
1362.91345	1.0	1354.995	attention
1362.92745	1.0	1354.995	attention
1362.9342	1.0	1354.995	attention
1363.09825	1.0	1354.995	attention
1363.1014	1.0	1354.995	attention
1363.10455	1.0	1354.995	attention
1363.16295	1.0	1354.995	attention
1363.1696	0.0	1354.995	attention
1363.17845	1.0	1354.995	attention
1363.1845	1.0	1354.995	attention
1363.2249	0.0	1354.995	attention
1363.2261	0.0	1354.995	attention
1363.22715	0.0	1354.995	attention
1363.229	0.0	1354.995	attention
1363.23035	0.0	1354.995	attention
1363.23135	0.0	1354.995	attention
1363.3244	1.0	1354.995	attention
1363.32745	1.0	1354.995	attention
1363.33015	1.0	1354.995	attention
1363.36535	0.0	1354.995	attention
1363.36675	0.0	1354.995	attention
1363.36835	0.0	1354.995	attention
1363.3939	1.0	1354.995	attention
1363.4044	1.0	1354.995	attention
1363.5515	0.0	1354.995	attention
1363.55455	1.0	1354.995	attention
1363.59045	0.0	1354.995	attention
1363.5918	0.0	1354.995	attention
1363.59295	0.0	1354.995	attention
1363.5962	0.0	1354.995	attention
1363.5973	0.0	1354.995	attention
1363.59905	0.0	1354.995	attention
1363.6245	1.0	1354.995	attention
1363.63415	1.0	1354.995	attention
1363.80655	1.0	1354.995	attention
1363.80965	1.0	1354.995	attention
1363.81265	1.0	1354.995	attention
1363.8763	0.0	1354.995	attention
1363.8873	1.0	1354.995	attention
1363.9336	0.0	1354.995	attention
1363.93515	0.0	1354.995	attention
1363.93615	0.0	1354.995	attention
1363.9374	0.0	1354.995	attention
1363.9385	0.0	1354.995	attention
1363.9396	0.0	1354.995	attention
1365.30555	1.0	1354.995	attention
1365.3088	1.0	1354.995	attention
1365.3115	1.0	1354.995	attention
1365.37795	1.0	1354.995	attention
1365.3858	1.0	1354.995	attention
1365.3931	1.0	1354.995	attention
1365.5593	1.0	1354.995	attention
1365.56235	1.0	1354.995	attention
1365.565	1.0	1354.995	attention
1365.6189	0.0	1354.995	attention
1365.63625	1.0	1354.995	attention
1365.6455	1.0	1354.995	attention
1365.7776	1.0	1354.995	attention
1365.7807	1.0	1354.995	attention
1365.7835	1.0	1354.995	attention
1365.81955	0.0	1354.995	attention
1365.82105	0.0	1354.995	attention
1365.8527	1.0	1354.995	attention
1365.86585	1.0	1354.995	attention
