 	Channel 4	 	 
Time	Value	Cmt Time	Cmt Text
s	V	s	 
9656.5478	0.0	9646.3975	love
9656.5532	0.0	9646.3975	love
9656.6608	0.0	9646.3975	love
9656.66665	0.0	9646.3975	love
9656.7638	0.0	9646.3975	love
9656.7693	0.0	9646.3975	love
9656.86375	0.0	9646.3975	love
9656.86935	0.0	9646.3975	love
9656.96455	0.0	9646.3975	love
9656.9702	0.0	9646.3975	love
9657.07065	0.0	9646.3975	love
9657.0762	0.0	9646.3975	love
9657.1757	0.0	9646.3975	love
9657.1815	0.0	9646.3975	love
9657.26435	0.0	9646.3975	love
9657.2699	0.0	9646.3975	love
9657.37945	0.0	9646.3975	love
9657.3851	0.0	9646.3975	love
9657.47885	0.0	9646.3975	love
9657.4844	0.0	9646.3975	love
9657.58345	0.0	9646.3975	love
9657.589	0.0	9646.3975	love
9657.6673	0.0	9646.3975	love
9657.67275	0.0	9646.3975	love
9657.7749	0.0	9646.3975	love
9657.7806	0.0	9646.3975	love
9657.86625	0.0	9646.3975	love
9657.87175	0.0	9646.3975	love
9657.96495	0.0	9646.3975	love
9657.97055	0.0	9646.3975	love
9658.07845	0.0	9646.3975	love
9658.08405	0.0	9646.3975	love
9658.18355	0.0	9646.3975	love
9658.1892	0.0	9646.3975	love
9658.3121	0.0	9646.3975	love
9658.31785	0.0	9646.3975	love
9658.4251	0.0	9646.3975	love
9658.4307	0.0	9646.3975	love
9658.54295	0.0	9646.3975	love
9658.5487	0.0	9646.3975	love
9658.6656	0.0	9646.3975	love
9658.67125	0.0	9646.3975	love
9658.78985	0.0	9646.3975	love
9658.7955	0.0	9646.3975	love
9658.9074	0.0	9646.3975	love
9658.9132	0.0	9646.3975	love
9659.0266	0.0	9646.3975	love
9659.0321	0.0	9646.3975	love
9659.1618	0.0	9646.3975	love
9659.16755	0.0	9646.3975	love
9659.29345	0.0	9646.3975	love
9659.2994	0.0	9646.3975	love
9659.43295	0.0	9646.3975	love
9659.43875	0.0	9646.3975	love
9659.5669	0.0	9646.3975	love
9659.5725	0.0	9646.3975	love
9659.67365	0.0	9646.3975	love
9659.6792	0.0	9646.3975	love
9659.8181	0.0	9646.3975	love
9659.8237	0.0	9646.3975	love
9659.9287	0.0	9646.3975	love
9659.93435	0.0	9646.3975	love
9660.0307	0.0	9646.3975	love
9660.03625	0.0	9646.3975	love
9660.1771	0.0	9646.3975	love
9660.1828	0.0	9646.3975	love
9660.36705	0.0	9646.3975	love
9660.3729	0.0	9646.3975	love
9660.5917	0.0	9646.3975	love
9660.5976	0.0	9646.3975	love
9660.7494	0.0	9646.3975	love
9660.75515	0.0	9646.3975	love
9660.87865	0.0	9646.3975	love
9660.88465	0.0	9646.3975	love
9660.99455	0.0	9646.3975	love
9661.00025	0.0	9646.3975	love
9661.04265	0.0	9646.3975	love
9661.04835	0.0	9646.3975	love
9661.17485	0.0	9646.3975	love
9661.1806	0.0	9646.3975	love
9661.2931	0.0	9646.3975	love
9661.2987	0.0	9646.3975	love
9661.4117	0.0	9646.3975	love
9661.4174	0.0	9646.3975	love
9661.50975	0.0	9646.3975	love
9661.51545	0.0	9646.3975	love
9661.6269	0.0	9646.3975	love
9661.63245	0.0	9646.3975	love
9661.7369	0.0	9646.3975	love
9661.7428	0.0	9646.3975	love
9661.9369	0.0	9646.3975	love
9661.943	0.0	9646.3975	love
9662.07935	0.0	9646.3975	love
9662.085	0.0	9646.3975	love
9662.2471	0.0	9646.3975	love
9662.25315	0.0	9646.3975	love
9662.37235	0.0	9646.3975	love
9662.37815	0.0	9646.3975	love
9662.47725	0.0	9646.3975	love
9662.4832	0.0	9646.3975	love
9662.6051	0.0	9646.3975	love
9662.611	0.0	9646.3975	love
9662.7174	0.0	9646.3975	love
9662.7232	0.0	9646.3975	love
9662.8233	0.0	9646.3975	love
9662.8289	0.0	9646.3975	love
9662.9709	0.0	9646.3975	love
9662.97665	0.0	9646.3975	love
9663.1188	0.0	9646.3975	love
9663.1248	0.0	9646.3975	love
9663.26175	0.0	9646.3975	love
9663.2675	0.0	9646.3975	love
9663.4433	0.0	9646.3975	love
9663.44915	0.0	9646.3975	love
9666.4475	0.0	9665.8975	love
9666.4541	0.0	9665.8975	love
9666.6172	0.0	9665.8975	love
9666.62305	0.0	9665.8975	love
9666.7421	0.0	9665.8975	love
9666.74815	0.0	9665.8975	love
9666.7819	0.0	9665.8975	love
9666.8658	0.0	9665.8975	love
9666.87215	0.0	9665.8975	love
9666.96765	1.0	9665.8975	love
9667.0171	0.0	9665.8975	love
9667.0192	0.0	9665.8975	love
9667.02315	0.0	9665.8975	love
9667.12255	1.0	9665.8975	love
9667.12965	0.0	9665.8975	love
9667.1356	0.0	9665.8975	love
9667.22585	1.0	9665.8975	love
9667.26545	0.0	9665.8975	love
9667.2711	0.0	9665.8975	love
9667.389	0.0	9665.8975	love
9667.3947	0.0	9665.8975	love
9667.52315	0.0	9665.8975	love
9667.52905	0.0	9665.8975	love
9667.59605	1.0	9665.8975	love
9667.6271	1.0	9665.8975	love
9667.65015	0.0	9665.8975	love
9667.656	0.0	9665.8975	love
9667.7842	0.0	9665.8975	love
9667.79	0.0	9665.8975	love
9667.893	1.0	9665.8975	love
9667.92115	0.0	9665.8975	love
9667.927	0.0	9665.8975	love
