 	Channel 4	 	 
Time	Value	Cmt Time	Cmt Text
s	V	s	 
826.9647499	1.0	816.005	Calming
827.0882999	1.0	816.005	Calming
827.1268499	1.0	816.005	Calming
827.1576499	1.0	816.005	Calming
827.3067999	1.0	816.005	Calming
827.3612499	1.0	816.005	Calming
827.3917999	1.0	816.005	Calming
827.4270499	1.0	816.005	Calming
827.4787999	1.0	816.005	Calming
827.5289499	1.0	816.005	Calming
827.6026999	1.0	816.005	Calming
827.7223999	1.0	816.005	Calming
827.7419499	0.0	816.005	Calming
827.8356499	1.0	816.005	Calming
827.8816499	0.0	816.005	Calming
827.9234999	1.0	816.005	Calming
827.9590499	1.0	816.005	Calming
828.0353499	1.0	816.005	Calming
828.0789499	1.0	816.005	Calming
828.1594999	1.0	816.005	Calming
828.1848999	1.0	816.005	Calming
828.2218499	1.0	816.005	Calming
828.2559499	1.0	816.005	Calming
828.4868999	1.0	816.005	Calming
828.5822499	1.0	816.005	Calming
828.6405499	1.0	816.005	Calming
828.7251999	1.0	816.005	Calming
828.7877999	1.0	816.005	Calming
828.7991999	1.0	816.005	Calming
828.8370499	1.0	816.005	Calming
834.7187999	0.0	816.005	Calming
835.0728999	0.0	816.005	Calming
835.2223999	0.0	816.005	Calming
835.2445499	0.0	816.005	Calming
841.4586499	1.0	841.315	Attention
841.4623999	1.0	841.315	Attention
841.5210999	1.0	841.315	Attention
841.7484499	1.0	841.315	Attention
841.8030999	1.0	841.315	Attention
841.8070999	1.0	841.315	Attention
841.8235999	1.0	841.315	Attention
841.9620499	1.0	841.315	Attention
841.9658999	1.0	841.315	Attention
842.0437999	1.0	841.315	Attention
842.2008499	1.0	841.315	Attention
842.2059499	1.0	841.315	Attention
842.2961999	1.0	841.315	Attention
843.3416999	1.0	841.315	Attention
843.3452999	1.0	841.315	Attention
843.3736999	1.0	841.315	Attention
843.4182499	1.0	841.315	Attention
843.4231999	1.0	841.315	Attention
843.4273499	1.0	841.315	Attention
843.6100499	1.0	841.315	Attention
843.6177499	1.0	841.315	Attention
843.6857999	1.0	841.315	Attention
843.8508999	1.0	841.315	Attention
843.9296999	1.0	841.315	Attention
844.1001499	1.0	841.315	Attention
844.1054999	1.0	841.315	Attention
845.4189999	1.0	841.315	Attention
845.4222499	1.0	841.315	Attention
845.7457499	1.0	841.315	Attention
845.9437999	1.0	841.315	Attention
845.9501499	1.0	841.315	Attention
846.2004999	1.0	841.315	Attention
846.2073499	1.0	841.315	Attention
846.3069499	1.0	841.315	Attention
847.4820499	1.0	841.315	Attention
847.5491499	1.0	841.315	Attention
847.5629499	1.0	841.315	Attention
847.5807999	0.0	841.315	Attention
847.7385999	1.0	841.315	Attention
847.7418999	1.0	841.315	Attention
847.7463499	1.0	841.315	Attention
847.8171499	1.0	841.315	Attention
847.9922499	1.0	841.315	Attention
847.9956499	1.0	841.315	Attention
847.9995999	1.0	841.315	Attention
848.0036999	1.0	841.315	Attention
848.0841499	1.0	841.315	Attention
848.3652499	1.0	841.315	Attention
849.5018499	1.0	841.315	Attention
849.5054499	1.0	841.315	Attention
849.5851499	1.0	841.315	Attention
849.7644999	1.0	841.315	Attention
849.7682499	1.0	841.315	Attention
849.7741499	1.0	841.315	Attention
849.8362999	1.0	841.315	Attention
850.0044999	1.0	841.315	Attention
850.0080499	1.0	841.315	Attention
850.0163999	1.0	841.315	Attention
850.0866499	1.0	841.315	Attention
850.2857999	1.0	841.315	Attention
850.2903999	1.0	841.315	Attention
850.2951499	1.0	841.315	Attention
850.3619999	1.0	841.315	Attention
850.3681499	1.0	841.315	Attention
851.6033499	1.0	841.315	Attention
851.6728999	1.0	841.315	Attention
851.8831999	1.0	841.315	Attention
852.1373999	1.0	841.315	Attention
852.2037999	1.0	841.315	Attention
854.7834499	0.0	841.315	Attention
854.7846999	0.0	841.315	Attention
854.7858499	0.0	841.315	Attention
854.7869999	0.0	841.315	Attention
858.9610499	1.0	858.8499	Love
858.9699999	1.0	858.8499	Love
858.9760499	1.0	858.8499	Love
858.9960999	1.0	858.8499	Love
859.0549499	1.0	858.8499	Love
859.1005999	1.0	858.8499	Love
859.1242499	1.0	858.8499	Love
859.1383999	1.0	858.8499	Love
859.1427999	1.0	858.8499	Love
859.1513499	1.0	858.8499	Love
859.1616499	1.0	858.8499	Love
859.1668999	1.0	858.8499	Love
859.1715999	1.0	858.8499	Love
859.1967999	1.0	858.8499	Love
859.2028999	1.0	858.8499	Love
859.2121499	1.0	858.8499	Love
859.2198999	1.0	858.8499	Love
859.2301499	1.0	858.8499	Love
859.2415999	1.0	858.8499	Love
859.2460499	1.0	858.8499	Love
859.2569999	1.0	858.8499	Love
859.2679499	1.0	858.8499	Love
859.3063499	1.0	858.8499	Love
859.3166499	1.0	858.8499	Love
859.3446499	1.0	858.8499	Love
859.5222999	1.0	858.8499	Love
859.6223499	1.0	858.8499	Love
859.6840499	1.0	858.8499	Love
859.6899499	1.0	858.8499	Love
861.3368999	1.0	858.8499	Love
861.3803499	1.0	858.8499	Love
861.3890999	1.0	858.8499	Love
861.3996999	1.0	858.8499	Love
861.4304499	1.0	858.8499	Love
861.4475999	1.0	858.8499	Love
861.4654999	1.0	858.8499	Love
861.4803999	1.0	858.8499	Love
861.4972999	1.0	858.8499	Love
861.5064499	1.0	858.8499	Love
861.5301499	1.0	858.8499	Love
861.5475499	1.0	858.8499	Love
861.5582999	1.0	858.8499	Love
861.5754999	1.0	858.8499	Love
861.5838999	1.0	858.8499	Love
861.5898999	1.0	858.8499	Love
861.5944999	1.0	858.8499	Love
861.6039499	1.0	858.8499	Love
861.6126499	1.0	858.8499	Love
861.6222999	1.0	858.8499	Love
861.6668499	1.0	858.8499	Love
861.6786499	1.0	858.8499	Love
863.0566499	1.0	858.8499	Love
863.2624499	1.0	858.8499	Love
863.2740499	1.0	858.8499	Love
863.2780999	1.0	858.8499	Love
863.2979499	1.0	858.8499	Love
863.4332499	1.0	858.8499	Love
863.4559499	1.0	858.8499	Love
863.5078999	1.0	858.8499	Love
863.5387499	1.0	858.8499	Love
863.5823499	1.0	858.8499	Love
863.6295999	1.0	858.8499	Love
863.6388499	1.0	858.8499	Love
863.6681999	1.0	858.8499	Love
863.7076499	1.0	858.8499	Love
863.7485999	1.0	858.8499	Love
863.8036499	1.0	858.8499	Love
863.8396999	1.0	858.8499	Love
863.9165999	1.0	858.8499	Love
863.9936999	1.0	858.8499	Love
864.0197499	1.0	858.8499	Love
864.1305499	0.0	858.8499	Love
865.4862999	1.0	858.8499	Love
865.4976999	1.0	858.8499	Love
865.5311499	1.0	858.8499	Love
865.6587499	1.0	858.8499	Love
865.7675999	1.0	858.8499	Love
865.7735499	1.0	858.8499	Love
865.8763999	1.0	858.8499	Love
865.9976499	1.0	858.8499	Love
866.0623999	1.0	858.8499	Love
866.0993499	1.0	858.8499	Love
866.1473999	1.0	858.8499	Love
866.1682999	1.0	858.8499	Love
866.1976499	1.0	858.8499	Love
866.2074499	1.0	858.8499	Love
866.3026999	1.0	858.8499	Love
866.3749499	1.0	858.8499	Love
866.4012999	1.0	858.8499	Love
867.9129999	1.0	858.8499	Love
868.0124499	1.0	858.8499	Love
868.2077499	1.0	858.8499	Love
868.2217999	1.0	858.8499	Love
868.2654999	1.0	858.8499	Love
868.2821999	1.0	858.8499	Love
868.3107999	1.0	858.8499	Love
868.3313999	1.0	858.8499	Love
868.3716499	1.0	858.8499	Love
868.3893999	1.0	858.8499	Love
868.4026999	1.0	858.8499	Love
868.4331499	1.0	858.8499	Love
868.4692999	1.0	858.8499	Love
868.4760499	1.0	858.8499	Love
868.4802999	1.0	858.8499	Love
870.0424999	1.0	858.8499	Love
870.0791499	1.0	858.8499	Love
870.1233999	1.0	858.8499	Love
870.1408999	1.0	858.8499	Love
870.1556499	1.0	858.8499	Love
870.1699499	1.0	858.8499	Love
870.2021999	1.0	858.8499	Love
870.3712499	1.0	858.8499	Love
870.4163499	1.0	858.8499	Love
870.4685499	1.0	858.8499	Love
870.4857499	1.0	858.8499	Love
870.5465999	1.0	858.8499	Love
870.5930499	1.0	858.8499	Love
870.8403499	1.0	858.8499	Love
873.9073499	1.0	858.8499	Love
877.9924499	1.0	877.8499	Gratitude
878.0042499	1.0	877.8499	Gratitude
878.2434499	1.0	877.8499	Gratitude
878.3148999	0.0	877.8499	Gratitude
878.3163499	0.0	877.8499	Gratitude
878.3175499	0.0	877.8499	Gratitude
878.6780499	1.0	877.8499	Gratitude
879.3355999	1.0	877.8499	Gratitude
879.3621999	0.0	877.8499	Gratitude
879.5374999	0.0	877.8499	Gratitude
879.5392999	0.0	877.8499	Gratitude
879.5599499	0.0	877.8499	Gratitude
880.0135499	1.0	877.8499	Gratitude
880.0450999	1.0	877.8499	Gratitude
880.0593999	1.0	877.8499	Gratitude
880.0689499	1.0	877.8499	Gratitude
880.0796999	1.0	877.8499	Gratitude
880.1054999	1.0	877.8499	Gratitude
880.1201999	1.0	877.8499	Gratitude
880.1308499	1.0	877.8499	Gratitude
880.1383499	1.0	877.8499	Gratitude
880.1563999	1.0	877.8499	Gratitude
880.1839999	1.0	877.8499	Gratitude
880.2043499	1.0	877.8499	Gratitude
880.2081999	1.0	877.8499	Gratitude
880.2485499	1.0	877.8499	Gratitude
880.2550999	1.0	877.8499	Gratitude
880.2701999	1.0	877.8499	Gratitude
880.2815499	1.0	877.8499	Gratitude
880.2895999	1.0	877.8499	Gratitude
880.2957499	1.0	877.8499	Gratitude
880.3083499	1.0	877.8499	Gratitude
880.3272999	1.0	877.8499	Gratitude
880.3374999	1.0	877.8499	Gratitude
880.3462999	1.0	877.8499	Gratitude
880.3574499	1.0	877.8499	Gratitude
880.3645999	1.0	877.8499	Gratitude
880.3737999	1.0	877.8499	Gratitude
880.3802999	1.0	877.8499	Gratitude
880.3884999	1.0	877.8499	Gratitude
880.3928999	1.0	877.8499	Gratitude
880.3981499	1.0	877.8499	Gratitude
880.4161499	1.0	877.8499	Gratitude
880.4559499	1.0	877.8499	Gratitude
880.4609499	1.0	877.8499	Gratitude
880.4813499	1.0	877.8499	Gratitude
880.4865499	1.0	877.8499	Gratitude
880.4914999	1.0	877.8499	Gratitude
880.4987999	1.0	877.8499	Gratitude
880.5104999	1.0	877.8499	Gratitude
880.5179999	1.0	877.8499	Gratitude
880.5260999	1.0	877.8499	Gratitude
880.5344499	1.0	877.8499	Gratitude
880.5434499	1.0	877.8499	Gratitude
880.5483999	1.0	877.8499	Gratitude
880.5598499	1.0	877.8499	Gratitude
880.5659999	1.0	877.8499	Gratitude
880.5704499	1.0	877.8499	Gratitude
880.5800499	1.0	877.8499	Gratitude
880.6085499	1.0	877.8499	Gratitude
880.6175999	1.0	877.8499	Gratitude
880.6424999	1.0	877.8499	Gratitude
880.6494999	1.0	877.8499	Gratitude
880.6576499	1.0	877.8499	Gratitude
880.6738499	1.0	877.8499	Gratitude
880.6855499	1.0	877.8499	Gratitude
880.6938999	1.0	877.8499	Gratitude
880.7002999	1.0	877.8499	Gratitude
880.7070499	1.0	877.8499	Gratitude
880.7656499	1.0	877.8499	Gratitude
880.7768999	1.0	877.8499	Gratitude
880.8248499	1.0	877.8499	Gratitude
880.8458999	1.0	877.8499	Gratitude
880.8750999	1.0	877.8499	Gratitude
880.8930999	1.0	877.8499	Gratitude
880.9088499	1.0	877.8499	Gratitude
880.9349999	1.0	877.8499	Gratitude
880.9450499	1.0	877.8499	Gratitude
880.9857499	1.0	877.8499	Gratitude
881.0017499	1.0	877.8499	Gratitude
881.0566499	1.0	877.8499	Gratitude
881.1168499	1.0	877.8499	Gratitude
881.1612499	1.0	877.8499	Gratitude
881.1868499	1.0	877.8499	Gratitude
881.2036999	1.0	877.8499	Gratitude
881.2354999	1.0	877.8499	Gratitude
881.2436999	1.0	877.8499	Gratitude
881.2543499	1.0	877.8499	Gratitude
881.2626999	1.0	877.8499	Gratitude
881.2768999	1.0	877.8499	Gratitude
881.2999999	1.0	877.8499	Gratitude
881.3179999	1.0	877.8499	Gratitude
881.3394999	1.0	877.8499	Gratitude
881.3598999	1.0	877.8499	Gratitude
881.3954499	1.0	877.8499	Gratitude
881.4552499	1.0	877.8499	Gratitude
881.4646499	1.0	877.8499	Gratitude
881.4766999	1.0	877.8499	Gratitude
881.4868999	1.0	877.8499	Gratitude
881.4992999	1.0	877.8499	Gratitude
881.5197999	1.0	877.8499	Gratitude
881.5244499	1.0	877.8499	Gratitude
881.5468499	1.0	877.8499	Gratitude
881.5599499	1.0	877.8499	Gratitude
881.5919499	1.0	877.8499	Gratitude
881.7895999	1.0	877.8499	Gratitude
881.8353499	1.0	877.8499	Gratitude
881.8505999	1.0	877.8499	Gratitude
881.8638999	1.0	877.8499	Gratitude
881.9037499	1.0	877.8499	Gratitude
882.1356499	1.0	877.8499	Gratitude
882.1440999	1.0	877.8499	Gratitude
883.4252499	1.0	877.8499	Gratitude
883.7465499	1.0	877.8499	Gratitude
883.9550999	1.0	877.8499	Gratitude
883.9688499	1.0	877.8499	Gratitude
884.0089499	1.0	877.8499	Gratitude
884.0343999	1.0	877.8499	Gratitude
884.0552999	1.0	877.8499	Gratitude
884.0669999	1.0	877.8499	Gratitude
884.0773499	1.0	877.8499	Gratitude
884.0891999	1.0	877.8499	Gratitude
884.0979499	1.0	877.8499	Gratitude
884.1050499	1.0	877.8499	Gratitude
884.1145499	1.0	877.8499	Gratitude
884.1313999	1.0	877.8499	Gratitude
884.1444999	1.0	877.8499	Gratitude
884.1498999	1.0	877.8499	Gratitude
884.1550999	1.0	877.8499	Gratitude
884.1612499	1.0	877.8499	Gratitude
884.1723999	1.0	877.8499	Gratitude
884.1774999	1.0	877.8499	Gratitude
884.1853999	1.0	877.8499	Gratitude
884.2112999	1.0	877.8499	Gratitude
884.2225999	1.0	877.8499	Gratitude
884.2354499	1.0	877.8499	Gratitude
884.2438499	1.0	877.8499	Gratitude
884.2487999	1.0	877.8499	Gratitude
884.2552499	1.0	877.8499	Gratitude
884.2670499	1.0	877.8499	Gratitude
884.2829999	1.0	877.8499	Gratitude
884.2891499	1.0	877.8499	Gratitude
884.2950499	1.0	877.8499	Gratitude
884.3071999	1.0	877.8499	Gratitude
884.3180499	1.0	877.8499	Gratitude
884.3254999	1.0	877.8499	Gratitude
884.3391999	1.0	877.8499	Gratitude
884.3453499	1.0	877.8499	Gratitude
884.3532499	1.0	877.8499	Gratitude
884.3682499	1.0	877.8499	Gratitude
884.3834999	1.0	877.8499	Gratitude
884.4150999	1.0	877.8499	Gratitude
884.4184999	1.0	877.8499	Gratitude
884.4955499	1.0	877.8499	Gratitude
884.5671499	1.0	877.8499	Gratitude
884.5861499	1.0	877.8499	Gratitude
884.6141999	1.0	877.8499	Gratitude
884.7661499	1.0	877.8499	Gratitude
884.8581999	1.0	877.8499	Gratitude
884.9243499	1.0	877.8499	Gratitude
884.9440999	1.0	877.8499	Gratitude
885.0265999	1.0	877.8499	Gratitude
885.0717999	1.0	877.8499	Gratitude
885.1004499	1.0	877.8499	Gratitude
885.1204499	1.0	877.8499	Gratitude
885.1371499	1.0	877.8499	Gratitude
885.1641999	1.0	877.8499	Gratitude
885.1720999	1.0	877.8499	Gratitude
885.1963499	1.0	877.8499	Gratitude
885.2149499	1.0	877.8499	Gratitude
885.2369499	1.0	877.8499	Gratitude
885.2607499	1.0	877.8499	Gratitude
885.2687999	1.0	877.8499	Gratitude
885.2841499	1.0	877.8499	Gratitude
885.7815499	1.0	877.8499	Gratitude
886.6856999	1.0	877.8499	Gratitude
886.7249999	0.0	877.8499	Gratitude
886.7827999	1.0	877.8499	Gratitude
886.8833999	0.0	877.8499	Gratitude
886.8860499	0.0	877.8499	Gratitude
887.2134499	1.0	877.8499	Gratitude
887.2262999	1.0	877.8499	Gratitude
887.2555999	1.0	877.8499	Gratitude
887.2798999	1.0	877.8499	Gratitude
887.3015499	1.0	877.8499	Gratitude
887.3112999	1.0	877.8499	Gratitude
887.3290999	1.0	877.8499	Gratitude
887.3422499	1.0	877.8499	Gratitude
887.3533999	1.0	877.8499	Gratitude
887.3663999	1.0	877.8499	Gratitude
887.3742999	0.0	877.8499	Gratitude
887.3822999	1.0	877.8499	Gratitude
887.4020999	1.0	877.8499	Gratitude
887.4199999	1.0	877.8499	Gratitude
887.4389999	1.0	877.8499	Gratitude
887.4728499	1.0	877.8499	Gratitude
887.4927499	1.0	877.8499	Gratitude
887.5038499	1.0	877.8499	Gratitude
887.5082499	1.0	877.8499	Gratitude
887.5349999	1.0	877.8499	Gratitude
887.5960499	1.0	877.8499	Gratitude
887.6135999	1.0	877.8499	Gratitude
887.6248999	1.0	877.8499	Gratitude
887.6302999	1.0	877.8499	Gratitude
887.6380999	1.0	877.8499	Gratitude
887.6502499	1.0	877.8499	Gratitude
887.6591499	1.0	877.8499	Gratitude
887.6697499	1.0	877.8499	Gratitude
887.6757499	1.0	877.8499	Gratitude
887.7005999	1.0	877.8499	Gratitude
887.7110999	1.0	877.8499	Gratitude
887.7218499	1.0	877.8499	Gratitude
887.7552499	1.0	877.8499	Gratitude
887.7699999	1.0	877.8499	Gratitude
887.8128499	1.0	877.8499	Gratitude
887.8281499	1.0	877.8499	Gratitude
887.8785999	1.0	877.8499	Gratitude
887.9023499	1.0	877.8499	Gratitude
887.9337999	1.0	877.8499	Gratitude
887.9524499	1.0	877.8499	Gratitude
888.0011999	1.0	877.8499	Gratitude
888.0089999	1.0	877.8499	Gratitude
888.0147999	1.0	877.8499	Gratitude
888.0589499	1.0	877.8499	Gratitude
888.1200999	1.0	877.8499	Gratitude
888.3108499	1.0	877.8499	Gratitude
888.3493499	1.0	877.8499	Gratitude
888.3791999	1.0	877.8499	Gratitude
888.3945999	1.0	877.8499	Gratitude
888.4317499	1.0	877.8499	Gratitude
888.4702999	1.0	877.8499	Gratitude
888.5113499	1.0	877.8499	Gratitude
888.6607999	1.0	877.8499	Gratitude
888.8765999	1.0	877.8499	Gratitude
888.9075499	1.0	877.8499	Gratitude
888.9920999	1.0	877.8499	Gratitude
889.0133999	1.0	877.8499	Gratitude
889.4988999	1.0	877.8499	Gratitude
889.5615999	1.0	877.8499	Gratitude
890.1989999	1.0	877.8499	Gratitude
890.2498999	1.0	877.8499	Gratitude
890.2657499	1.0	877.8499	Gratitude
890.8023499	0.0	877.8499	Gratitude
890.8033499	0.0	877.8499	Gratitude
890.8043999	0.0	877.8499	Gratitude
890.8173999	0.0	877.8499	Gratitude
891.9268999	0.0	877.8499	Gratitude
893.0915999	0.0	877.8499	Gratitude
893.0930999	0.0	877.8499	Gratitude
893.1044499	0.0	877.8499	Gratitude
893.8622999	0.0	877.8499	Gratitude
894.1654499	0.0	877.8499	Gratitude
894.1776999	0.0	877.8499	Gratitude
894.1787999	0.0	877.8499	Gratitude
896.4712999	1.0	896.1999	Sadness
896.4871999	0.0	896.1999	Sadness
896.4882499	0.0	896.1999	Sadness
896.5149999	0.0	896.1999	Sadness
896.5550999	0.0	896.1999	Sadness
898.1286999	0.0	896.1999	Sadness
898.6199999	0.0	896.1999	Sadness
898.6615999	1.0	896.1999	Sadness
898.8454999	1.0	896.1999	Sadness
899.5397499	0.0	896.1999	Sadness
899.6027999	0.0	896.1999	Sadness
899.6070999	0.0	896.1999	Sadness
900.1457499	0.0	896.1999	Sadness
900.2687499	0.0	896.1999	Sadness
902.1689999	0.0	896.1999	Sadness
902.1865999	1.0	896.1999	Sadness
902.2261999	1.0	896.1999	Sadness
902.2450999	0.0	896.1999	Sadness
902.2465499	0.0	896.1999	Sadness
902.2836999	1.0	896.1999	Sadness
902.2979999	0.0	896.1999	Sadness
902.2991999	0.0	896.1999	Sadness
902.3489999	0.0	896.1999	Sadness
903.1330999	0.0	896.1999	Sadness
904.8412499	0.0	896.1999	Sadness
904.8423499	0.0	896.1999	Sadness
905.8567999	0.0	896.1999	Sadness
905.8580499	0.0	896.1999	Sadness
905.8688499	1.0	896.1999	Sadness
905.8788999	1.0	896.1999	Sadness
905.9088999	1.0	896.1999	Sadness
906.9381499	1.0	896.1999	Sadness
908.6652499	1.0	896.1999	Sadness
908.7012999	1.0	896.1999	Sadness
910.4898499	0.0	896.1999	Sadness
910.4923999	0.0	896.1999	Sadness
932.8094999	0.0	 	 
933.3568499	1.0	933.11	Happiness
933.3608499	1.0	933.11	Happiness
933.3658999	1.0	933.11	Happiness
933.4206999	1.0	933.11	Happiness
933.7595499	1.0	933.11	Happiness
933.7628499	1.0	933.11	Happiness
933.7707999	1.0	933.11	Happiness
933.7982499	0.0	933.11	Happiness
933.8462999	1.0	933.11	Happiness
935.4795499	1.0	933.11	Happiness
935.5566499	1.0	933.11	Happiness
935.5666999	1.0	933.11	Happiness
935.5926999	1.0	933.11	Happiness
935.8919499	1.0	933.11	Happiness
935.9306999	1.0	933.11	Happiness
935.9809999	0.0	933.11	Happiness
936.0002999	1.0	933.11	Happiness
936.0181999	1.0	933.11	Happiness
936.0405999	1.0	933.11	Happiness
936.0459499	1.0	933.11	Happiness
936.0548499	1.0	933.11	Happiness
936.0901499	1.0	933.11	Happiness
936.0960999	1.0	933.11	Happiness
936.1598499	1.0	933.11	Happiness
936.3056499	1.0	933.11	Happiness
936.8261499	1.0	933.11	Happiness
936.9230499	0.0	933.11	Happiness
936.9556999	1.0	933.11	Happiness
937.1346999	1.0	933.11	Happiness
937.1383999	1.0	933.11	Happiness
937.1424499	1.0	933.11	Happiness
937.2278499	1.0	933.11	Happiness
937.4009999	1.0	933.11	Happiness
937.4563999	1.0	933.11	Happiness
937.4944999	1.0	933.11	Happiness
937.5101999	1.0	933.11	Happiness
937.5456499	1.0	933.11	Happiness
937.7048499	1.0	933.11	Happiness
937.7104999	1.0	933.11	Happiness
937.8019999	1.0	933.11	Happiness
937.8150999	1.0	933.11	Happiness
937.8241499	1.0	933.11	Happiness
937.8295999	1.0	933.11	Happiness
938.0822499	0.0	933.11	Happiness
938.3323499	1.0	933.11	Happiness
938.4001999	1.0	933.11	Happiness
938.4044499	1.0	933.11	Happiness
938.4087499	1.0	933.11	Happiness
938.6032999	1.0	933.11	Happiness
938.6072999	1.0	933.11	Happiness
938.6426999	1.0	933.11	Happiness
938.6781999	1.0	933.11	Happiness
938.7131999	1.0	933.11	Happiness
938.8862499	1.0	933.11	Happiness
938.9630499	1.0	933.11	Happiness
939.2214999	1.0	933.11	Happiness
939.3210999	1.0	933.11	Happiness
939.3473499	1.0	933.11	Happiness
939.4776999	1.0	933.11	Happiness
940.1038499	1.0	933.11	Happiness
940.1079999	1.0	933.11	Happiness
940.2299499	1.0	933.11	Happiness
940.4388499	1.0	933.11	Happiness
940.5045999	1.0	933.11	Happiness
940.5345999	1.0	933.11	Happiness
940.5452999	1.0	933.11	Happiness
940.7542499	1.0	933.11	Happiness
940.7578499	1.0	933.11	Happiness
940.7605999	1.0	933.11	Happiness
941.0683499	1.0	933.11	Happiness
941.2406999	1.0	933.11	Happiness
941.2476499	1.0	933.11	Happiness
942.0064499	1.0	933.11	Happiness
942.0884999	1.0	933.11	Happiness
942.1411999	1.0	933.11	Happiness
942.4110999	1.0	933.11	Happiness
942.4916999	1.0	933.11	Happiness
942.6926499	1.0	933.11	Happiness
942.7680999	1.0	933.11	Happiness
942.8061499	1.0	933.11	Happiness
942.8954499	1.0	933.11	Happiness
942.9087499	1.0	933.11	Happiness
943.7047499	1.0	933.11	Happiness
943.7076999	1.0	933.11	Happiness
943.8123999	1.0	933.11	Happiness
944.0598999	1.0	933.11	Happiness
944.1162499	1.0	933.11	Happiness
944.3131999	1.0	933.11	Happiness
944.3214499	1.0	933.11	Happiness
944.4234999	1.0	933.11	Happiness
944.4299999	1.0	933.11	Happiness
944.6422499	1.0	933.11	Happiness
944.6464999	1.0	933.11	Happiness
944.7641499	1.0	933.11	Happiness
944.7721999	1.0	933.11	Happiness
944.7834499	0.0	933.11	Happiness
944.7884999	1.0	933.11	Happiness
944.8056499	1.0	933.11	Happiness
953.2349999	0.0	933.11	Happiness
953.2364999	0.0	933.11	Happiness
954.6200499	1.0	954.48	Calming
954.7198499	1.0	954.48	Calming
954.7266499	1.0	954.48	Calming
954.7370999	1.0	954.48	Calming
955.0496499	1.0	954.48	Calming
955.0824999	1.0	954.48	Calming
955.1063999	1.0	954.48	Calming
955.1748499	1.0	954.48	Calming
955.2306499	1.0	954.48	Calming
955.2598499	1.0	954.48	Calming
955.2883499	1.0	954.48	Calming
955.3181999	1.0	954.48	Calming
955.3493499	1.0	954.48	Calming
955.3578499	1.0	954.48	Calming
955.3765499	1.0	954.48	Calming
955.4105999	1.0	954.48	Calming
955.4529999	1.0	954.48	Calming
955.4796499	1.0	954.48	Calming
955.5168499	1.0	954.48	Calming
955.5673499	1.0	954.48	Calming
955.6197999	1.0	954.48	Calming
955.6304499	1.0	954.48	Calming
955.8351499	1.0	954.48	Calming
955.8506999	1.0	954.48	Calming
955.8767499	1.0	954.48	Calming
955.9161999	1.0	954.48	Calming
955.9481999	1.0	954.48	Calming
955.9935499	1.0	954.48	Calming
956.0596499	1.0	954.48	Calming
956.0767999	1.0	954.48	Calming
956.0964999	1.0	954.48	Calming
956.1385499	1.0	954.48	Calming
956.2351499	1.0	954.48	Calming
956.2908999	1.0	954.48	Calming
956.3213499	1.0	954.48	Calming
956.3802999	1.0	954.48	Calming
956.4097499	1.0	954.48	Calming
956.4971999	1.0	954.48	Calming
956.5979999	1.0	954.48	Calming
956.6152499	1.0	954.48	Calming
956.6362499	1.0	954.48	Calming
956.6949499	1.0	954.48	Calming
956.7090999	1.0	954.48	Calming
956.7216499	1.0	954.48	Calming
956.7545999	1.0	954.48	Calming
956.9497999	0.0	954.48	Calming
956.9648999	0.0	954.48	Calming
957.2921999	0.0	954.48	Calming
957.4125999	0.0	954.48	Calming
957.4194499	0.0	954.48	Calming
957.4607999	0.0	954.48	Calming
957.4728499	0.0	954.48	Calming
957.5297999	0.0	954.48	Calming
958.4442499	1.0	954.48	Calming
958.6099999	1.0	954.48	Calming
958.6471499	1.0	954.48	Calming
958.7005499	1.0	954.48	Calming
958.7658999	1.0	954.48	Calming
958.7944499	1.0	954.48	Calming
958.8278499	1.0	954.48	Calming
958.8719499	1.0	954.48	Calming
958.9283999	1.0	954.48	Calming
958.9571499	0.0	954.48	Calming
958.9960499	1.0	954.48	Calming
959.0867999	1.0	954.48	Calming
959.1177999	1.0	954.48	Calming
959.1437499	1.0	954.48	Calming
959.1495499	1.0	954.48	Calming
959.1756999	1.0	954.48	Calming
959.1996999	1.0	954.48	Calming
959.2562499	1.0	954.48	Calming
959.2865499	1.0	954.48	Calming
959.2929999	1.0	954.48	Calming
959.3202999	1.0	954.48	Calming
959.3493499	1.0	954.48	Calming
959.3870499	1.0	954.48	Calming
959.4166499	1.0	954.48	Calming
959.4260999	1.0	954.48	Calming
959.4514999	1.0	954.48	Calming
959.4807499	1.0	954.48	Calming
959.5144499	1.0	954.48	Calming
959.5378999	1.0	954.48	Calming
959.6514499	1.0	954.48	Calming
959.7111999	1.0	954.48	Calming
959.7724999	1.0	954.48	Calming
959.7936499	1.0	954.48	Calming
959.8390499	1.0	954.48	Calming
959.9072999	1.0	954.48	Calming
959.9279999	1.0	954.48	Calming
959.9654999	1.0	954.48	Calming
959.9934499	1.0	954.48	Calming
960.0469499	1.0	954.48	Calming
960.0602999	1.0	954.48	Calming
960.0962499	1.0	954.48	Calming
960.1028499	1.0	954.48	Calming
960.1396999	1.0	954.48	Calming
960.1549499	1.0	954.48	Calming
960.1694999	1.0	954.48	Calming
960.1979999	1.0	954.48	Calming
962.3304499	1.0	954.48	Calming
962.3957499	1.0	954.48	Calming
962.5549999	1.0	954.48	Calming
962.5964499	1.0	954.48	Calming
962.6788499	1.0	954.48	Calming
962.7116999	1.0	954.48	Calming
962.7509999	1.0	954.48	Calming
