 	spike markers	 	 
339.41775	1.0	334.0122	Calming
339.4955	1.0	334.0122	Calming
339.8965	1.0	334.0122	Calming
341.5104	1.0	334.0122	Calming
341.55255	1.0	334.0122	Calming
341.6506	1.0	334.0122	Calming
341.6969	1.0	334.0122	Calming
342.358	1.0	334.0122	Calming
342.5526	1.0	334.0122	Calming
343.63295	1.0	334.0122	Calming
343.7326	1.0	334.0122	Calming
343.91445	1.0	334.0122	Calming
344.53325	1.0	334.0122	Calming
344.7987	1.0	334.0122	Calming
344.99105	1.0	334.0122	Calming
345.7913	1.0	334.0122	Calming
346.23255	1.0	334.0122	Calming
346.79465	1.0	334.0122	Calming
346.95725	1.0	334.0122	Calming
347.27455	1.0	334.0122	Calming
348.33545	1.0	334.0122	Calming
348.97695	1.0	334.0122	Calming
349.75355	1.0	334.0122	Calming
349.93345	1.0	334.0122	Calming
350.19305	1.0	334.0122	Calming
350.3749	1.0	334.0122	Calming
350.83785	1.0	350.5468	Love
351.0147	1.0	350.5468	Love
351.33815	1.0	350.5468	Love
351.6544	1.0	350.5468	Love
351.75815	1.0	350.5468	Love
351.7931	1.0	350.5468	Love
351.95505	1.0	350.5468	Love
352.2772	1.0	350.5468	Love
352.3114	1.0	350.5468	Love
352.53845	1.0	350.5468	Love
352.73445	1.0	350.5468	Love
353.53565	1.0	350.5468	Love
353.73245	1.0	350.5468	Love
353.8186	1.0	350.5468	Love
354.116	1.0	350.5468	Love
354.19895	1.0	350.5468	Love
354.35785	1.0	350.5468	Love
354.5011	1.0	350.5468	Love
354.83475	1.0	350.5468	Love
355.175	1.0	350.5468	Love
355.4988	1.0	350.5468	Love
355.8125	1.0	350.5468	Love
355.99345	1.0	350.5468	Love
356.69765	1.0	350.5468	Love
356.9003	1.0	350.5468	Love
357.34315	1.0	350.5468	Love
358.1564	1.0	350.5468	Love
358.8005	1.0	350.5468	Love
358.9984	1.0	350.5468	Love
359.2177	1.0	350.5468	Love
359.45635	1.0	350.5468	Love
359.59375	1.0	350.5468	Love
359.6608	1.0	350.5468	Love
359.76135	1.0	350.5468	Love
359.9619	1.0	350.5468	Love
360.16085	1.0	350.5468	Love
360.38195	1.0	350.5468	Love
362.4364	1.0	350.5468	Love
364.51725	1.0	350.5468	Love
415.3804	1.0	 	 
415.5464	1.0	 	 
415.68465	1.0	 	 
415.9641	1.0	 	 
416.96415	1.0	 	 
417.42305	1.0	 	 
417.7253	1.0	 	 
417.946	1.0	417.8454	Gratitude
418.1231	1.0	417.8454	Gratitude
418.32265	1.0	417.8454	Gratitude
418.62745	1.0	417.8454	Gratitude
418.73125	1.0	417.8454	Gratitude
418.8489	1.0	417.8454	Gratitude
419.0275	1.0	417.8454	Gratitude
419.1297	1.0	417.8454	Gratitude
419.1648	1.0	417.8454	Gratitude
419.2528	1.0	417.8454	Gratitude
419.37105	1.0	417.8454	Gratitude
419.9648	1.0	417.8454	Gratitude
420.08795	1.0	417.8454	Gratitude
420.22535	1.0	417.8454	Gratitude
420.28885	1.0	417.8454	Gratitude
420.4877	1.0	417.8454	Gratitude
420.51215	1.0	417.8454	Gratitude
420.5475	1.0	417.8454	Gratitude
420.65215	1.0	417.8454	Gratitude
420.9702	1.0	417.8454	Gratitude
421.4083	1.0	417.8454	Gratitude
421.4711	1.0	417.8454	Gratitude
421.5083	1.0	417.8454	Gratitude
421.5309	1.0	417.8454	Gratitude
421.585	1.0	417.8454	Gratitude
421.61025	1.0	417.8454	Gratitude
421.6312	1.0	417.8454	Gratitude
421.65385	1.0	417.8454	Gratitude
421.70705	1.0	417.8454	Gratitude
421.96575	1.0	417.8454	Gratitude
422.3449	1.0	417.8454	Gratitude
423.1299	1.0	417.8454	Gratitude
423.5729	1.0	417.8454	Gratitude
423.8895	1.0	417.8454	Gratitude
424.1694	1.0	417.8454	Gratitude
424.633	1.0	417.8454	Gratitude
424.71145	1.0	417.8454	Gratitude
424.9322	1.0	417.8454	Gratitude
425.0957	1.0	417.8454	Gratitude
425.89375	1.0	417.8454	Gratitude
425.9103	1.0	417.8454	Gratitude
426.2738	1.0	417.8454	Gratitude
426.85285	1.0	417.8454	Gratitude
427.47165	1.0	417.8454	Gratitude
427.5298	1.0	417.8454	Gratitude
427.6177	1.0	417.8454	Gratitude
428.0518	1.0	417.8454	Gratitude
428.511	1.0	417.8454	Gratitude
428.5712	1.0	417.8454	Gratitude
428.91155	1.0	417.8454	Gratitude
431.21325	1.0	417.8454	Gratitude
433.1346	1.0	417.8454	Gratitude
434.7321	1.0	417.8454	Gratitude
505.1064	1.0	 	 
505.4047	1.0	 	 
505.5782	1.0	 	 
505.75785	1.0	 	 
505.96585	1.0	 	 
506.32025	1.0	 	 
506.50735	1.0	 	 
506.6245	1.0	 	 
506.88855	1.0	 	 
507.168	1.0	 	 
507.32665	1.0	 	 
507.5609	1.0	 	 
507.84595	1.0	 	 
507.9672	1.0	 	 
508.71025	1.0	 	 
509.24695	1.0	508.8737	Sadness
509.6618	1.0	508.8737	Sadness
509.91005	1.0	508.8737	Sadness
509.9315	1.0	508.8737	Sadness
509.9708	1.0	508.8737	Sadness
510.10675	1.0	508.8737	Sadness
510.1693	1.0	508.8737	Sadness
510.2499	1.0	508.8737	Sadness
510.29265	1.0	508.8737	Sadness
510.3052	1.0	508.8737	Sadness
510.3243	1.0	508.8737	Sadness
510.48735	1.0	508.8737	Sadness
510.75145	1.0	508.8737	Sadness
510.80555	1.0	508.8737	Sadness
510.86175	1.0	508.8737	Sadness
510.92605	1.0	508.8737	Sadness
510.9882	1.0	508.8737	Sadness
511.0448	1.0	508.8737	Sadness
511.1074	1.0	508.8737	Sadness
511.16475	1.0	508.8737	Sadness
511.2293	1.0	508.8737	Sadness
511.44415	1.0	508.8737	Sadness
511.5492	1.0	508.8737	Sadness
511.6036	1.0	508.8737	Sadness
511.66505	1.0	508.8737	Sadness
511.7257	1.0	508.8737	Sadness
511.78345	1.0	508.8737	Sadness
511.90615	1.0	508.8737	Sadness
512.03055	1.0	508.8737	Sadness
512.08895	1.0	508.8737	Sadness
512.14475	1.0	508.8737	Sadness
512.3677	1.0	508.8737	Sadness
512.5436	1.0	508.8737	Sadness
512.6102	1.0	508.8737	Sadness
512.7879	1.0	508.8737	Sadness
512.85175	1.0	508.8737	Sadness
512.9107	1.0	508.8737	Sadness
512.96735	1.0	508.8737	Sadness
513.0259	1.0	508.8737	Sadness
513.1482	1.0	508.8737	Sadness
513.2094	1.0	508.8737	Sadness
513.4641	1.0	508.8737	Sadness
513.5444	1.0	508.8737	Sadness
515.21115	1.0	508.8737	Sadness
515.34895	1.0	508.8737	Sadness
515.4439	1.0	508.8737	Sadness
515.53335	1.0	508.8737	Sadness
515.5675	1.0	508.8737	Sadness
515.78845	1.0	508.8737	Sadness
515.82985	1.0	508.8737	Sadness
515.872	1.0	508.8737	Sadness
515.90755	1.0	508.8737	Sadness
515.95225	1.0	508.8737	Sadness
516.0466	1.0	508.8737	Sadness
516.0887	1.0	508.8737	Sadness
516.22895	1.0	508.8737	Sadness
516.3233	1.0	508.8737	Sadness
516.37235	1.0	508.8737	Sadness
516.4486	1.0	508.8737	Sadness
516.61435	1.0	508.8737	Sadness
516.75465	1.0	508.8737	Sadness
516.88855	1.0	508.8737	Sadness
516.9837	1.0	508.8737	Sadness
517.0925	1.0	508.8737	Sadness
517.14945	1.0	508.8737	Sadness
517.3076	1.0	508.8737	Sadness
517.368	1.0	508.8737	Sadness
517.4261	1.0	508.8737	Sadness
517.487	1.0	508.8737	Sadness
517.55085	1.0	508.8737	Sadness
517.60695	1.0	508.8737	Sadness
517.6742	1.0	508.8737	Sadness
517.72835	1.0	508.8737	Sadness
517.8703	1.0	508.8737	Sadness
517.97035	1.0	508.8737	Sadness
518.0831	1.0	508.8737	Sadness
518.13365	1.0	508.8737	Sadness
518.26445	1.0	508.8737	Sadness
518.3138	1.0	508.8737	Sadness
518.41445	1.0	508.8737	Sadness
518.4713	1.0	508.8737	Sadness
518.5252	0.0	508.8737	Sadness
518.6639	1.0	508.8737	Sadness
518.76835	1.0	508.8737	Sadness
518.92165	1.0	508.8737	Sadness
518.97695	1.0	508.8737	Sadness
519.02005	1.0	508.8737	Sadness
519.06235	1.0	508.8737	Sadness
519.11305	1.0	508.8737	Sadness
519.1575	1.0	508.8737	Sadness
519.26875	1.0	508.8737	Sadness
519.36735	1.0	508.8737	Sadness
527.6502	1.0	525.9648	Calming
527.70865	1.0	525.9648	Calming
527.81675	1.0	525.9648	Calming
527.91165	1.0	525.9648	Calming
527.9719	1.0	525.9648	Calming
528.1338	1.0	525.9648	Calming
528.58835	1.0	525.9648	Calming
528.6531	1.0	525.9648	Calming
531.3116	1.0	525.9648	Calming
531.37205	1.0	525.9648	Calming
531.50625	1.0	525.9648	Calming
531.5595	1.0	525.9648	Calming
531.6214	1.0	525.9648	Calming
531.65865	1.0	525.9648	Calming
531.7119	1.0	525.9648	Calming
531.8735	1.0	525.9648	Calming
531.9292	1.0	525.9648	Calming
531.98885	1.0	525.9648	Calming
532.3461	1.0	525.9648	Calming
532.4673	1.0	525.9648	Calming
533.65345	1.0	525.9648	Calming
533.77205	1.0	525.9648	Calming
533.9552	1.0	525.9648	Calming
535.88895	1.0	525.9648	Calming
536.1496	1.0	525.9648	Calming
536.2168	1.0	525.9648	Calming
536.41505	1.0	525.9648	Calming
536.6123	1.0	525.9648	Calming
536.71085	1.0	525.9648	Calming
536.77595	1.0	525.9648	Calming
545.3811	1.0	544.1666	Attention
545.61825	1.0	544.1666	Attention
545.6296	1.0	544.1666	Attention
545.83465	1.0	544.1666	Attention
545.8408	1.0	544.1666	Attention
546.2374	1.0	544.1666	Attention
546.4543	1.0	544.1666	Attention
546.5435	0.0	544.1666	Attention
547.7798	1.0	544.1666	Attention
548.03545	1.0	544.1666	Attention
548.0404	1.0	544.1666	Attention
548.2587	1.0	544.1666	Attention
548.472	1.0	544.1666	Attention
548.47775	1.0	544.1666	Attention
548.6752	1.0	544.1666	Attention
548.90315	1.0	544.1666	Attention
548.9147	1.0	544.1666	Attention
549.3145	0.0	544.1666	Attention
550.3363	1.0	544.1666	Attention
550.34255	1.0	544.1666	Attention
550.5576	1.0	544.1666	Attention
550.75735	1.0	544.1666	Attention
550.7624	1.0	544.1666	Attention
551.19635	1.0	544.1666	Attention
551.2008	1.0	544.1666	Attention
552.3604	1.0	544.1666	Attention
552.586	1.0	544.1666	Attention
552.59465	1.0	544.1666	Attention
552.8074	1.0	544.1666	Attention
552.81555	1.0	544.1666	Attention
553.02035	1.0	544.1666	Attention
553.2367	1.0	544.1666	Attention
553.24305	1.0	544.1666	Attention
553.47885	1.0	544.1666	Attention
553.48425	1.0	544.1666	Attention
558.6679	1.0	544.1666	Attention
561.226	1.0	560.1489	Happiness
561.25745	1.0	560.1489	Happiness
561.36255	1.0	560.1489	Happiness
561.52575	1.0	560.1489	Happiness
561.5465	1.0	560.1489	Happiness
561.5845	1.0	560.1489	Happiness
561.8226	1.0	560.1489	Happiness
561.9395	1.0	560.1489	Happiness
561.96265	1.0	560.1489	Happiness
562.82415	1.0	560.1489	Happiness
563.0021	1.0	560.1489	Happiness
563.3068	1.0	560.1489	Happiness
563.42575	1.0	560.1489	Happiness
563.73935	1.0	560.1489	Happiness
563.8004	1.0	560.1489	Happiness
564.26315	1.0	560.1489	Happiness
564.34045	1.0	560.1489	Happiness
564.5171	1.0	560.1489	Happiness
564.7479	1.0	560.1489	Happiness
564.78595	1.0	560.1489	Happiness
565.2262	1.0	560.1489	Happiness
565.24065	1.0	560.1489	Happiness
565.93845	1.0	560.1489	Happiness
566.12185	1.0	560.1489	Happiness
566.2785	1.0	560.1489	Happiness
566.3439	1.0	560.1489	Happiness
566.6391	1.0	560.1489	Happiness
567.3004	1.0	560.1489	Happiness
567.34245	1.0	560.1489	Happiness
567.50965	1.0	560.1489	Happiness
567.7074	1.0	560.1489	Happiness
568.4496	1.0	560.1489	Happiness
568.5365	1.0	560.1489	Happiness
569.1921	1.0	560.1489	Happiness
569.2312	1.0	560.1489	Happiness
569.52035	1.0	560.1489	Happiness
569.8858	1.0	560.1489	Happiness
570.50735	1.0	560.1489	Happiness
570.5431	1.0	560.1489	Happiness
570.63125	1.0	560.1489	Happiness
570.68215	1.0	560.1489	Happiness
570.8308	1.0	560.1489	Happiness
570.86605	1.0	560.1489	Happiness
573.7032	1.0	560.1489	Happiness
576.00975	1.0	560.1489	Happiness
580.01505	1.0	578.9071	Love
580.0551	1.0	578.9071	Love
580.09495	1.0	578.9071	Love
580.2127	1.0	578.9071	Love
580.3514	1.0	578.9071	Love
582.7133	1.0	578.9071	Love
584.0015	1.0	578.9071	Love
584.04505	1.0	578.9071	Love
584.3132	1.0	578.9071	Love
584.65315	1.0	578.9071	Love
584.6964	1.0	578.9071	Love
584.98485	1.0	578.9071	Love
585.42375	1.0	578.9071	Love
585.5808	1.0	578.9071	Love
586.33645	1.0	578.9071	Love
586.7789	1.0	578.9071	Love
587.05995	1.0	578.9071	Love
587.15985	1.0	578.9071	Love
587.2175	1.0	578.9071	Love
588.06175	1.0	578.9071	Love
588.263	1.0	578.9071	Love
588.3802	1.0	578.9071	Love
589.2783	1.0	578.9071	Love
592.64235	1.0	578.9071	Love
593.38865	1.0	578.9071	Love
594.568	1.0	578.9071	Love
594.82415	1.0	578.9071	Love
596.6842	1.0	595.4376	Sadness
596.7843	1.0	595.4376	Sadness
596.9338	1.0	595.4376	Sadness
597.0489	1.0	595.4376	Sadness
597.11085	1.0	595.4376	Sadness
597.17345	1.0	595.4376	Sadness
597.34465	1.0	595.4376	Sadness
597.71445	1.0	595.4376	Sadness
597.7722	1.0	595.4376	Sadness
597.8879	1.0	595.4376	Sadness
597.9467	1.0	595.4376	Sadness
597.9954	1.0	595.4376	Sadness
598.1284	1.0	595.4376	Sadness
598.1699	1.0	595.4376	Sadness
598.22715	1.0	595.4376	Sadness
598.33065	1.0	595.4376	Sadness
598.43035	1.0	595.4376	Sadness
598.47115	1.0	595.4376	Sadness
598.57525	1.0	595.4376	Sadness
598.72715	1.0	595.4376	Sadness
598.98585	1.0	595.4376	Sadness
599.14525	1.0	595.4376	Sadness
599.2549	1.0	595.4376	Sadness
599.41385	1.0	595.4376	Sadness
599.5126	1.0	595.4376	Sadness
599.793	1.0	595.4376	Sadness
599.95235	1.0	595.4376	Sadness
600.01235	1.0	595.4376	Sadness
600.0732	1.0	595.4376	Sadness
600.3674	1.0	595.4376	Sadness
600.40985	1.0	595.4376	Sadness
600.47005	1.0	595.4376	Sadness
600.57315	1.0	595.4376	Sadness
600.6767	1.0	595.4376	Sadness
600.79675	1.0	595.4376	Sadness
600.8477	1.0	595.4376	Sadness
600.95455	1.0	595.4376	Sadness
601.0151	1.0	595.4376	Sadness
601.2076	1.0	595.4376	Sadness
601.4154	1.0	595.4376	Sadness
601.4681	1.0	595.4376	Sadness
603.3099	1.0	595.4376	Sadness
603.63545	1.0	595.4376	Sadness
603.77025	1.0	595.4376	Sadness
604.134	1.0	595.4376	Sadness
604.2381	1.0	595.4376	Sadness
604.34025	1.0	595.4376	Sadness
604.89665	1.0	595.4376	Sadness
605.61865	1.0	595.4376	Sadness
605.71975	1.0	595.4376	Sadness
613.20185	1.0	612.1597	Love
613.306	1.0	612.1597	Love
613.6581	1.0	612.1597	Love
614.08615	1.0	612.1597	Love
615.20395	1.0	612.1597	Love
615.64595	1.0	612.1597	Love
617.2055	1.0	612.1597	Love
617.40265	1.0	612.1597	Love
618.8105	1.0	612.1597	Love
619.2112	1.0	612.1597	Love
619.8843	1.0	612.1597	Love
619.98705	1.0	612.1597	Love
621.43275	1.0	612.1597	Love
622.20965	1.0	612.1597	Love
622.2334	1.0	612.1597	Love
622.41225	1.0	612.1597	Love
622.75215	1.0	612.1597	Love
628.57055	1.0	612.1597	Love
629.6576	1.0	628.6862	Happiness
631.06205	1.0	628.6862	Happiness
631.4349	1.0	628.6862	Happiness
631.70275	1.0	628.6862	Happiness
632.48215	1.0	628.6862	Happiness
632.7375	1.0	628.6862	Happiness
632.8814	1.0	628.6862	Happiness
632.9024	1.0	628.6862	Happiness
633.3018	1.0	628.6862	Happiness
634.96685	1.0	628.6862	Happiness
635.0193	1.0	628.6862	Happiness
636.0048	1.0	628.6862	Happiness
636.20025	1.0	628.6862	Happiness
636.44425	1.0	628.6862	Happiness
637.5994	1.0	628.6862	Happiness
637.66315	1.0	628.6862	Happiness
637.8052	1.0	628.6862	Happiness
637.98145	1.0	628.6862	Happiness
639.0269	1.0	628.6862	Happiness
646.14775	1.0	645.0415	Gratitude
646.2557	1.0	645.0415	Gratitude
646.6101	1.0	645.0415	Gratitude
646.7203	1.0	645.0415	Gratitude
647.4782	1.0	645.0415	Gratitude
647.6689	1.0	645.0415	Gratitude
647.99065	1.0	645.0415	Gratitude
649.1726	1.0	645.0415	Gratitude
649.2313	1.0	645.0415	Gratitude
649.6109	1.0	645.0415	Gratitude
649.7322	1.0	645.0415	Gratitude
649.86065	1.0	645.0415	Gratitude
649.95605	1.0	645.0415	Gratitude
650.01715	1.0	645.0415	Gratitude
650.87465	1.0	645.0415	Gratitude
651.15265	1.0	645.0415	Gratitude
652.6569	1.0	645.0415	Gratitude
653.15275	1.0	645.0415	Gratitude
653.4019	1.0	645.0415	Gratitude
653.85945	1.0	645.0415	Gratitude
654.1932	1.0	645.0415	Gratitude
654.23705	1.0	645.0415	Gratitude
654.39425	1.0	645.0415	Gratitude
654.87705	1.0	645.0415	Gratitude
655.0585	1.0	645.0415	Gratitude
658.4021	1.0	645.0415	Gratitude
659.86	1.0	645.0415	Gratitude
661.3565	1.0	645.0415	Gratitude
661.95975	1.0	645.0415	Gratitude
664.5418	1.0	645.0415	Gratitude
665.1378	1.0	645.0415	Gratitude
667.23575	1.0	665.6595	Calming
667.40035	1.0	665.6595	Calming
667.9585	1.0	665.6595	Calming
668.4038	1.0	665.6595	Calming
670.72555	1.0	665.6595	Calming
672.0651	1.0	665.6595	Calming
674.60335	1.0	665.6595	Calming
674.7968	1.0	665.6595	Calming
675.0185	1.0	665.6595	Calming
675.1028	1.0	665.6595	Calming
675.8791	1.0	665.6595	Calming
676.37755	1.0	665.6595	Calming
685.80655	1.0	684.6012	Attention
686.0258	1.0	684.6012	Attention
689.2472	1.0	684.6012	Attention
690.6827	1.0	684.6012	Attention
690.91885	1.0	684.6012	Attention
690.92495	1.0	684.6012	Attention
691.3194	1.0	684.6012	Attention
691.32395	1.0	684.6012	Attention
691.52175	1.0	684.6012	Attention
691.74365	1.0	684.6012	Attention
693.20715	1.0	684.6012	Attention
693.89035	1.0	684.6012	Attention
700.04735	1.0	684.6012	Attention
700.98215	1.0	700.5804	Love
701.3063	1.0	700.5804	Love
701.6627	1.0	700.5804	Love
701.77195	1.0	700.5804	Love
702.16595	1.0	700.5804	Love
702.50565	1.0	700.5804	Love
703.6107	1.0	700.5804	Love
703.8516	1.0	700.5804	Love
704.0278	1.0	700.5804	Love
705.36835	1.0	700.5804	Love
707.69155	1.0	700.5804	Love
707.9285	1.0	700.5804	Love
709.20495	1.0	700.5804	Love
709.3529	1.0	700.5804	Love
709.57335	1.0	700.5804	Love
710.86885	1.0	700.5804	Love
715.58965	1.0	700.5804	Love
717.15715	1.0	716.9336	Calming
717.85375	1.0	716.9336	Calming
718.27875	1.0	716.9336	Calming
718.3941	1.0	716.9336	Calming
718.4323	1.0	716.9336	Calming
718.8182	1.0	716.9336	Calming
719.0722	1.0	716.9336	Calming
719.83125	1.0	716.9336	Calming
720.11275	1.0	716.9336	Calming
722.3772	1.0	716.9336	Calming
723.0388	1.0	716.9336	Calming
726.49495	1.0	716.9336	Calming
726.83865	1.0	716.9336	Calming
726.9394	1.0	716.9336	Calming
732.47875	1.0	716.9336	Calming
733.5001	1.0	716.9336	Calming
763.55285	1.0	762.0738	Attention
763.975	1.0	762.0738	Attention
765.794	1.0	762.0738	Attention
766.20865	1.0	762.0738	Attention
767.85275	1.0	762.0738	Attention
767.8567	1.0	762.0738	Attention
768.06955	1.0	762.0738	Attention
768.7093	1.0	762.0738	Attention
768.9289	1.0	762.0738	Attention
770.33445	1.0	762.0738	Attention
770.556	1.0	762.0738	Attention
771.19425	1.0	762.0738	Attention
771.1988	1.0	762.0738	Attention
772.4335	1.0	762.0738	Attention
780.2773	1.0	778.9733	Happiness
780.723	1.0	778.9733	Happiness
780.85535	1.0	778.9733	Happiness
781.57635	1.0	778.9733	Happiness
781.7427	1.0	778.9733	Happiness
781.9844	1.0	778.9733	Happiness
782.0218	1.0	778.9733	Happiness
782.2249	1.0	778.9733	Happiness
783.10415	1.0	778.9733	Happiness
783.24155	1.0	778.9733	Happiness
784.5454	1.0	778.9733	Happiness
784.9769	1.0	778.9733	Happiness
786.38705	1.0	778.9733	Happiness
786.66305	1.0	778.9733	Happiness
786.685	1.0	778.9733	Happiness
786.7637	1.0	778.9733	Happiness
786.86525	1.0	778.9733	Happiness
787.045	1.0	778.9733	Happiness
787.15985	1.0	778.9733	Happiness
787.5815	1.0	778.9733	Happiness
788.02345	1.0	778.9733	Happiness
789.28695	1.0	778.9733	Happiness
794.14495	1.0	778.9733	Happiness
797.66175	1.0	796.4332	Sadness
797.7503	1.0	796.4332	Sadness
797.8909	1.0	796.4332	Sadness
798.0419	1.0	796.4332	Sadness
798.79325	1.0	796.4332	Sadness
798.8483	1.0	796.4332	Sadness
799.12695	1.0	796.4332	Sadness
799.1865	1.0	796.4332	Sadness
799.24525	1.0	796.4332	Sadness
799.45225	1.0	796.4332	Sadness
799.52395	1.0	796.4332	Sadness
799.82275	1.0	796.4332	Sadness
800.1287	1.0	796.4332	Sadness
800.5683	1.0	796.4332	Sadness
800.72465	1.0	796.4332	Sadness
800.9101	1.0	796.4332	Sadness
801.1459	1.0	796.4332	Sadness
802.4113	1.0	796.4332	Sadness
802.66825	1.0	796.4332	Sadness
802.8273	1.0	796.4332	Sadness
802.99325	1.0	796.4332	Sadness
803.1078	1.0	796.4332	Sadness
803.20615	1.0	796.4332	Sadness
803.32885	1.0	796.4332	Sadness
803.45305	1.0	796.4332	Sadness
803.70635	1.0	796.4332	Sadness
804.0887	1.0	796.4332	Sadness
804.1451	1.0	796.4332	Sadness
804.32355	1.0	796.4332	Sadness
804.40665	1.0	796.4332	Sadness
804.4664	1.0	796.4332	Sadness
804.5489	1.0	796.4332	Sadness
804.6282	1.0	796.4332	Sadness
805.0681	1.0	796.4332	Sadness
805.3437	1.0	796.4332	Sadness
805.56585	1.0	796.4332	Sadness
805.6295	1.0	796.4332	Sadness
805.692	1.0	796.4332	Sadness
805.91295	1.0	796.4332	Sadness
805.9686	1.0	796.4332	Sadness
806.2474	1.0	796.4332	Sadness
806.3722	1.0	796.4332	Sadness
806.57225	1.0	796.4332	Sadness
806.67085	1.0	796.4332	Sadness
806.7092	1.0	796.4332	Sadness
806.766	1.0	796.4332	Sadness
806.85155	1.0	796.4332	Sadness
806.94015	1.0	796.4332	Sadness
806.99355	1.0	796.4332	Sadness
807.1126	1.0	796.4332	Sadness
814.1335	1.0	812.7834	Gratitude
815.49315	1.0	812.7834	Gratitude
815.5313	1.0	812.7834	Gratitude
816.06885	1.0	812.7834	Gratitude
816.11	1.0	812.7834	Gratitude
816.1911	1.0	812.7834	Gratitude
816.74925	1.0	812.7834	Gratitude
817.28945	1.0	812.7834	Gratitude
817.35115	1.0	812.7834	Gratitude
817.37115	1.0	812.7834	Gratitude
817.42575	1.0	812.7834	Gratitude
817.5269	1.0	812.7834	Gratitude
818.5932	1.0	812.7834	Gratitude
818.7473	1.0	812.7834	Gratitude
819.1737	1.0	812.7834	Gratitude
820.06895	1.0	812.7834	Gratitude
820.9254	1.0	812.7834	Gratitude
820.9901	1.0	812.7834	Gratitude
821.06845	1.0	812.7834	Gratitude
821.3854	1.0	812.7834	Gratitude
821.40835	1.0	812.7834	Gratitude
822.40965	1.0	812.7834	Gratitude
822.4502	1.0	812.7834	Gratitude
823.8123	1.0	812.7834	Gratitude
823.9088	1.0	812.7834	Gratitude
